# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1500252460     40387729.2819833234      0.1110000000      22.8284667524      0.1502155032      0.0000000000
0.1535363407     35712899.1693561971      0.1130000000      22.2127612131      0.1537733585      0.0000000000
0.1570777962     31675821.9334498011      0.1150000000      21.6527104521      0.1573638414      0.0000000000
0.1606433853     28178533.1989847310      0.1170000000      21.1420566333      0.1609806775      0.0000000000
0.1642590574     25114834.8662325554      0.1190000000      20.6713958385      0.1646502445      0.0000000000
0.1679351584     22416287.5686570853      0.1210000000      20.2352195906      0.1683831281      0.0000000000
0.1716793494     20029938.6794360615      0.1230000000      19.8293134654      0.1721872094      0.0000000000
0.1754982329     17913113.4478247650      0.1250000000      19.4502738472      0.1760693121      0.0000000000
0.1793978807     16030662.9071123023      0.1270000000      19.0952822981      0.1800357369      0.0000000000
0.1833840556     14353222.5121370014      0.1290000000      18.7619686430      0.1840924866      0.0000000000
0.1874623220     12855972.9735426996      0.1310000000      18.4483172880      0.1882453785      0.0000000000
0.1916381034     11517756.3704245463      0.1330000000      18.1526012554      0.1925001031      0.0000000000
0.1959167126     10320373.7751063202      0.1350000000      17.8733279635      0.1968622552      0.0000000000
0.2003033687      9248092.7341830116      0.1370000000      17.6092013905      0.2013373516      0.0000000000
0.2048032034      8287208.3488855632      0.1390000000      17.3590883064      0.2059308378      0.0000000000
0.2094212613      7425729.7693134658      0.1410000000      17.1219931771      0.2106480894      0.0000000000
0.2141624998      6653112.3045321479      0.1430000000      16.8970364198      0.2154944117      0.0000000000
0.2190317834      5960047.2701148679      0.1450000000      16.6834379763      0.2204750351      0.0000000000
0.2240338759      5338283.6915307185      0.1470000000      16.4805012495      0.2255951076      0.0000000000
0.2291734349      4780486.8911430798      0.1490000000      16.2876024473      0.2308596888      0.0000000000
0.2344550080      4280116.0041248323      0.1510000000      16.1041791682      0.2362737479      0.0000000000
0.2398829985      3831327.7305376460      0.1530000000      15.9297230068      0.2418421275      0.0000000000
0.2454616947      3428885.7342380104      0.1550000000      15.7637707795      0.2475695752      0.0000000000
0.2511952335      3068095.2610585508      0.1570000000      15.6058994749      0.2534607059      0.0000000000
0.2570875997      2744737.8020704598      0.1590000000      15.4557203983      0.2595200014      0.0000000000
0.2631426139      2455019.5157914488      0.1610000000      15.3128747519      0.2657517987      0.0000000000
0.2693639258      2195526.2214912395      0.1630000000      15.1770298991      0.2721602829      0.0000000000
0.2757550010      1963183.6887362667      0.1650000000      15.0478759751      0.2787494732      0.0000000000
0.2823191178      1755222.2185123956      0.1670000000      14.9251230755      0.2855232205      0.0000000000
0.2890593555      1569146.4814334421      0.1690000000      14.8084988799      0.2924851945      0.0000000000
0.2959785827      1402708.0209000439      0.1710000000      14.6977464259      0.2996388721      0.0000000000
0.3030794675      1253881.7024776468      0.1730000000      14.5926226410      0.3069875468      0.0000000000
0.3103644469      1120843.4296152419      0.1750000000      14.4928965301      0.3145342976      0.0000000000
0.3178357363      1001951.5151979212      0.1770000000      14.3983483551      0.3222819977      0.0000000000
0.3254953197       895728.4378995943      0.1790000000      14.3087680521      0.3302333040      0.0000000000
0.3333449445       800845.5730319099      0.1810000000      14.2239544325      0.3383906511      0.0000000000
0.3413861197       716108.7922059648      0.1830000000      14.1437147566      0.3467562485      0.0000000000
0.3496201100       640445.3694004134      0.1850000000      14.0678634421      0.3553320737      0.0000000000
0.3580479337       572892.5700764081      0.1870000000      13.9962221528      0.3641198690      0.0000000000
0.3666703623       512586.6701388851      0.1890000000      13.9286189334      0.3731211401      0.0000000000
0.3754879160       458753.3500835258      0.1910000000      13.8648877111      0.3823371501      0.0000000000
0.3845008647       410699.0739966479      0.1930000000      13.8048683184      0.3917689193      0.0000000000
0.3937092278       367802.8477192575      0.1950000000      13.7484058521      0.4014172234      0.0000000000
0.4031127752       329509.0821028689      0.1970000000      13.6953506823      0.4112825937      0.0000000000
0.4127110261       295320.9822316585      0.1990000000      13.6455579614      0.4213653138      0.0000000000
0.4225032536       264794.6154641768      0.2010000000      13.5988877119      0.4316654229      0.0000000000
0.4324884844       237533.4589580309      0.2030000000      13.5552044399      0.4421827138      0.0000000000
0.4426655038       213183.5266895168      0.2050000000      13.5143770531      0.4529167364      0.0000000000
0.4530328580       191428.9588360113      0.2070000000      13.4762788111      0.4638667984      0.0000000000
0.4635888578       171988.0517488866      0.2090000000      13.4407871290      0.4750319669      0.0000000000
0.4743315843       154609.5994644025      0.2110000000      13.4077833475      0.4864110731      0.0000000000
0.4852588922       139069.7500752422      0.2130000000      13.3771529555      0.4980027134      0.0000000000
0.4963684172       125169.0255336368      0.2150000000      13.3487851898      0.5098052549      0.0000000000
0.5076575795       112729.7228750490      0.2170000000      13.3225729599      0.5218168377      0.0000000000
0.5191235931       101593.5925231478      0.2190000000      13.2984130647      0.5340353823      0.0000000000
0.5307634690        91619.7083054595      0.2210000000      13.2762056496      0.5464585909      0.0000000000
0.5425740253        82682.5949372773      0.2230000000      13.2558545232      0.5590839560      0.0000000000
0.5545518926        74670.5416123813      0.2250000000      13.2372668479      0.5719087641      0.0000000000
0.5666935226        67484.0944990708      0.2270000000      13.2203531230      0.5849301029      0.0000000000
0.5789951962        61034.7112715031      0.2290000000      13.2050271372      0.5981448675      0.0000000000
0.5914530308        55243.5589945553      0.2310000000      13.1912057991      0.6115497662      0.0000000000
0.6040629895        50040.4523751000      0.2330000000      13.1788091570      0.6251413287      0.0000000000
0.6168208892        45362.8865845018      0.2350000000      13.1677602686      0.6389159120      0.0000000000
0.6297224103        41155.1913897639      0.2370000000      13.1579850980      0.6528697096      0.0000000000
0.6427631044        37367.7750287755      0.2390000000      13.1494125310      0.6669987574      0.0000000000
0.6559384038        33956.4560423041      0.2410000000      13.1419741406      0.6812989421      0.0000000000
0.6692436308        30881.8557283026      0.2430000000      13.1356043226      0.6957660093      0.0000000000
0.6826740068        28108.8684662216      0.2450000000      13.1302400223      0.7103955719      0.0000000000
0.6962246607        25606.1884699400      0.2470000000      13.1258207339      0.7251831171      0.0000000000
0.7098906393        23345.8902991946      0.2490000000      13.1222884668      0.7401240162      0.0000000000
0.7236669151        21303.0547285859      0.2510000000      13.1195876294      0.7552135315      0.0000000000
0.7375483967        19455.4319185602      0.2530000000      13.1176649257      0.7704468262      0.0000000000
