# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1502925589     11877119.3298328836      0.1710000000      17.0445538533      0.1505128596      0.0000000000
0.1556663407      9893144.3016367983      0.1730000000      16.5326567592      0.1559670112      0.0000000000
0.1612107756      8273674.3809920652      0.1750000000      16.0781337059      0.1615995626      0.0000000000
0.1669205788      6946156.3880873732      0.1770000000      15.6732746773      0.1674055822      0.0000000000
0.1727906733      5853574.3098584292      0.1790000000      15.3115977575      0.1733803417      0.0000000000
0.1788161971      4950860.7924786843      0.1810000000      14.9876267684      0.1795193219      0.0000000000
0.1849924444      4202217.2603300130      0.1830000000      14.6967107068      0.1858181539      0.0000000000
0.1913148202      3579077.3516332116      0.1850000000      14.4348774710      0.1922725718      0.0000000000
0.1977789409      3058557.8363541681      0.1870000000      14.1987280369      0.1988785155      0.0000000000
0.2043804697      2622252.0058596055      0.1890000000      13.9853345750      0.2056319627      0.0000000000
0.2111152229      2255298.7844638550      0.1910000000      13.7921661916      0.2125290372      0.0000000000
0.2179791122      1945656.9605418071      0.1930000000      13.6170274969      0.2195659496      0.0000000000
0.2249681486      1683537.0568478962      0.1950000000      13.4580076852      0.2267390019      0.0000000000
0.2320783911      1460949.2036845414      0.1970000000      13.3134324389      0.2340445339      0.0000000000
0.2393060383      1271356.5761344384      0.1990000000      13.1818396830      0.2414790178      0.0000000000
0.2466473355      1109388.4368438022      0.2010000000      13.0619400919      0.2490389623      0.0000000000
0.2540985813       970619.3019715390      0.2030000000      12.9525944615      0.2567209198      0.0000000000
0.2616561552       851391.7691447848      0.2050000000      12.8527955823      0.2645215142      0.0000000000
0.2693165126       748673.7909089373      0.2070000000      12.7616505992      0.2724374359      0.0000000000
0.2770761322       659943.0330999839      0.2090000000      12.6783615215      0.2804653875      0.0000000000
0.2849315885       583096.3590198918      0.2110000000      12.6022194290      0.2886021590      0.0000000000
0.2928794985       516374.4351653848      0.2130000000      12.5325892469      0.2968445721      0.0000000000
0.3009165306       458301.1673597151      0.2150000000      12.4689010470      0.3051894897      0.0000000000
0.3090393898       407634.6409848881      0.2170000000      12.4106411046      0.3136338004      0.0000000000
0.3172448637       363327.7976652943      0.2190000000      12.3573494788      0.3221744666      0.0000000000
0.3255297576       324494.6299004766      0.2210000000      12.3086080237      0.3308084563      0.0000000000
0.3338909764       290384.5158179454      0.2230000000      12.2640430286      0.3395328300      0.0000000000
0.3423254175       260358.6534285282      0.2250000000      12.2233107845      0.3483446270      0.0000000000
0.3508300583       233873.0692514699      0.2270000000      12.1861019657      0.3572409584      0.0000000000
0.3594019284       210463.0794807318      0.2290000000      12.1521356139      0.3662189772      0.0000000000
0.3680380989       189730.7415904293      0.2310000000      12.1211552235      0.3752758680      0.0000000000
0.3767356728       171334.3999701259      0.2330000000      12.0929252741      0.3844088363      0.0000000000
0.3854918321       154980.4436426977      0.2350000000      12.0672333107      0.3936151582      0.0000000000
0.3943037822       140415.5464038559      0.2370000000      12.0438826633      0.4028921225      0.0000000000
0.4031687996       127421.0603589328      0.2390000000      12.0226953177      0.4122370805      0.0000000000
0.4120841740       115807.4922159384      0.2410000000      12.0035048290      0.4216473855      0.0000000000
0.4210472904       105410.7153154696      0.2430000000      11.9861624432      0.4311204793      0.0000000000
0.4300555499        96087.9125112351      0.2450000000      11.9705286477      0.4406538090      0.0000000000
0.4391063845        87714.6524142820      0.2470000000      11.9564734181      0.4502448423      0.0000000000
0.4481973171        80182.5355860647      0.2490000000      11.9438806710      0.4598911318      0.0000000000
0.4573259013        73396.7538476731      0.2510000000      11.9326420359      0.4695902511      0.0000000000
0.4664897220        67274.2014136279      0.2530000000      11.9226557773      0.4793397954      0.0000000000
0.4756864263        61742.0455847420      0.2550000000      11.9138293054      0.4891374150      0.0000000000
0.4849136939        56736.2345704652      0.2570000000      11.9060755722      0.4989807833      0.0000000000
0.4941692832        52200.4732145793      0.2590000000      11.8993169155      0.5088676472      0.0000000000
0.5034509623        48085.0228722227      0.2610000000      11.8934780084      0.5187957523      0.0000000000
0.5127565628        44346.0056647828      0.2630000000      11.8884905198      0.5287629021      0.0000000000
0.5220839634        40944.6113489177      0.2650000000      11.8842911752      0.5387669392      0.0000000000
0.5314310818        37846.4442605112      0.2670000000      11.8808205947      0.5488057380      0.0000000000
