# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1514647260     25358832.3841600455      0.1350000000      20.3878485353      0.1516597284      0.0000000000
0.1553103231     22140334.7942498736      0.1370000000      19.8413700014      0.1555573829      0.0000000000
0.1592675962     19357793.1051176228      0.1390000000      19.3392467848      0.1595706667      0.0000000000
0.1633366972     16947626.4524468146      0.1410000000      18.8769817773      0.1636999355      0.0000000000
0.1675177652     14856508.5324125756      0.1430000000      18.4506445859      0.1679455370      0.0000000000
0.1718108625     13039451.7257572580      0.1450000000      18.0567820425      0.1723077469      0.0000000000
0.1762160646     11458330.6810840126      0.1470000000      17.6923527026      0.1767868590      0.0000000000
0.1807333643     10080706.6994002257      0.1490000000      17.3546636038      0.1813830887      0.0000000000
0.1853627784      8878905.4202105720      0.1510000000      17.0413301983      0.1860966810      0.0000000000
0.1901042551      7829235.8830117183      0.1530000000      16.7502255841      0.1909278159      0.0000000000
0.1949577124      6911385.5192742981      0.1550000000      16.4794523474      0.1958766476      0.0000000000
0.1999230432      6107899.4317592354      0.1570000000      16.2273119123      0.2009433101      0.0000000000
0.2050001020      5403755.1096159937      0.1590000000      15.9922794613      0.2061279022      0.0000000000
0.2101887010      4786001.7528313482      0.1610000000      15.7729827523      0.2114304845      0.0000000000
0.2154886270      4243461.2893897798      0.1630000000      15.5681845659      0.2168510966      0.0000000000
0.2208996149      3766472.8415793669      0.1650000000      15.3767664581      0.2223897287      0.0000000000
0.2264213927      3346675.6537657785      0.1670000000      15.1977145904      0.2280463685      0.0000000000
0.2320535983      2976826.0824427530      0.1690000000      15.0301074901      0.2338209156      0.0000000000
0.2377958939      2650646.3772391276      0.1710000000      14.8731106485      0.2397132983      0.0000000000
0.2436478499      2362682.8233094751      0.1730000000      14.7259594731      0.2457233544      0.0000000000
0.2496090086      2108198.8315896825      0.1750000000      14.5879585095      0.2518508967      0.0000000000
0.2556788715      1883072.4352502711      0.1770000000      14.4584698220      0.2580956993      0.0000000000
0.2618569233      1683716.0623881037      0.1790000000      14.3369115095      0.2644575223      0.0000000000
0.2681425727      1507001.7231168209      0.1810000000      14.2227471798      0.2709360504      0.0000000000
0.2745351826      1350200.9364787962      0.1830000000      14.1154836732      0.2775309243      0.0000000000
0.2810341052      1210931.4493450813      0.1850000000      14.0146691008      0.2842417759      0.0000000000
0.2876386267      1087111.1439293406      0.1870000000      13.9198860379      0.2910681715      0.0000000000
0.2943479978       976917.9174716360      0.1890000000      13.8307491135      0.2980096427      0.0000000000
0.3011614058       878756.3080224223      0.1910000000      13.7469011979      0.3050656577      0.0000000000
0.3080780171       791228.0728808534      0.1930000000      13.6680132762      0.3122356645      0.0000000000
0.3150969299       713106.0387802263      0.1950000000      13.5937786928      0.3195190419      0.0000000000
0.3222172266       643313.0322559929      0.1970000000      13.5239151255      0.3269151533      0.0000000000
0.3294379208       580901.8149328610      0.1990000000      13.4581584155      0.3344232918      0.0000000000
0.3367579904       525039.2220933585      0.2010000000      13.3962637361      0.3420427136      0.0000000000
0.3441763714       474991.4720852365      0.2030000000      13.3380030517      0.3497726321      0.0000000000
0.3516919465       430111.7381955293      0.2050000000      13.2831632410      0.3576122048      0.0000000000
0.3593035623       389829.4453248801      0.2070000000      13.2315459953      0.3655605512      0.0000000000
0.3670100257       353640.7871367613      0.2090000000      13.1829663471      0.3736167494      0.0000000000
0.3748100938       321100.3977529549      0.2110000000      13.1372507898      0.3817798238      0.0000000000
0.3827024892       291814.3305532656      0.2130000000      13.0942375021      0.3900487620      0.0000000000
0.3906858749       265433.6793388539      0.2150000000      13.0537735082      0.3984224879      0.0000000000
0.3987588990       241649.3757889202      0.2170000000      13.0157173187      0.4068999075      0.0000000000
0.4069201544       220187.2050696054      0.2190000000      12.9799350122      0.4154798668      0.0000000000
0.4151681992       200803.7276779250      0.2210000000      12.9463011085      0.4241611731      0.0000000000
0.4235015523       183282.6318219799      0.2230000000      12.9146974878      0.4329425897      0.0000000000
0.4319186942       167431.5350669743      0.2250000000      12.8850129941      0.4418228361      0.0000000000
