# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1549386642     41744387.6683326885      0.0930000000      23.1793426854      0.1552260499      0.0000000000
0.1611778718     34528430.8902457133      0.0950000000      22.2694774241      0.1615556248      0.0000000000
0.1675408384     28747477.2247570418      0.0970000000      21.4853722773      0.1680162931      0.0000000000
0.1740205491     24073772.7981167622      0.0990000000      20.8042143074      0.1746012077      0.0000000000
0.1806105373     20266002.0069463849      0.1010000000      20.2082759839      0.1813040622      0.0000000000
0.1873048168     17142841.0627271943      0.1030000000      19.6835854045      0.1881190227      0.0000000000
0.1940978235     14565873.4216079693      0.1050000000      19.2189926979      0.1950406702      0.0000000000
0.2009843672     12428037.7189582009      0.1070000000      18.8054966142      0.2020639517      0.0000000000
0.2079596008     10645677.7615640182      0.1090000000      18.4357591080      0.2091841507      0.0000000000
0.2150189845      9152825.1346137431      0.1110000000      18.1037405744      0.2163968510      0.0000000000
0.2221457328      7899059.5984869525      0.1130000000      17.8049249406      0.2236850951      0.0000000000
0.2291948851      6860418.3433300694      0.1150000000      17.5399666829      0.2309006046      0.0000000000
0.2362197282      5987044.1495175296      0.1170000000      17.3018677155      0.2380977668      0.0000000000
0.2432446439      5245726.3998408979      0.1190000000      17.0861327937      0.2453015158      0.0000000000
0.2502786266      4612506.1356417369      0.1210000000      16.8896024027      0.2525210777      0.0000000000
0.2573263818      4068808.8431086354      0.1230000000      16.7097856989      0.2597613053      0.0000000000
0.2643907489      3599868.7378146737      0.1250000000      16.5446442767      0.2670251506      0.0000000000
0.2714736000      3193768.2092333101      0.1270000000      16.3924767234      0.2743145822      0.0000000000
0.2785762442      2840786.9267068300      0.1290000000      16.2518428419      0.2816309961      0.0000000000
0.2856996465      2532932.7428998356      0.1310000000      16.1215125554      0.2889754401      0.0000000000
0.2928445509      2263586.6028964636      0.1330000000      16.0004260830      0.2963487385      0.0000000000
0.3000115503      2027236.1178709844      0.1350000000      15.8876653673      0.3037515636      0.0000000000
0.3072011370      1819263.7594893426      0.1370000000      15.7824292451      0.3111844870      0.0000000000
0.3144137321      1635784.3134921684      0.1390000000      15.6840162569      0.3186480096      0.0000000000
0.3216497055      1473513.7957585936      0.1410000000      15.5918084891      0.3261425822      0.0000000000
0.3289093919      1329664.9458517756      0.1430000000      15.5052598296      0.3336686215      0.0000000000
0.3361930999      1201863.3076044037      0.1450000000      15.4238856958      0.3412265193      0.0000000000
