# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1530993120     44050999.6538006514      0.0940000000      23.4155192908      0.1533478233      0.0000000000
0.1583718470     37378850.9150414988      0.0960000000      22.5920840571      0.1586946259      0.0000000000
0.1637047796     31899619.2792774700      0.0980000000      21.8716250043      0.1641066672      0.0000000000
0.1690966504     27360209.5606297888      0.1000000000      21.2364235738      0.1695825736      0.0000000000
0.1745465240     23571153.4700022675      0.1020000000      20.6725560575      0.1751215040      0.0000000000
0.1800539173     20387813.2537998371      0.1040000000      20.1689356279      0.1807230775      0.0000000000
0.1856187316     17697993.5611797310      0.1060000000      19.7166309594      0.1863873064      0.0000000000
0.1912412061     15413525.2518024296      0.1080000000      19.3083716467      0.1921145499      0.0000000000
0.1969218727     13464336.9443414528      0.1100000000      18.9381823786      0.1979054685      0.0000000000
0.2026615196     11794210.9431167021      0.1120000000      18.6011095756      0.2037609891      0.0000000000
0.2084117846     10368947.0478849728      0.1140000000      18.2955091604      0.2096318425      0.0000000000
0.2141087648      9159321.8414070960      0.1160000000      18.0201884037      0.2154527265      0.0000000000
0.2198053792      8117522.1943654167      0.1180000000      17.7686908054      0.2212776413      0.0000000000
0.2255176975      7214017.3656550786      0.1200000000      17.5374643826      0.2271230302      0.0000000000
0.2312550722      6426434.2131872373      0.1220000000      17.3238578062      0.2329985058      0.0000000000
0.2370244178      5736987.2440459291      0.1240000000      17.1257448395      0.2389112109      0.0000000000
0.2428314552      5131243.0949479723      0.1260000000      16.9413699598      0.2448670865      0.0000000000
0.2486812215      4597320.1176810013      0.1280000000      16.7692576512      0.2508713904      0.0000000000
0.2545783237      4125340.1285860217      0.1300000000      16.6081533518      0.2569289556      0.0000000000
0.2605270690      3707031.4139288161      0.1320000000      16.4569815346      0.2630443229      0.0000000000
0.2665315492      3335412.8797488702      0.1340000000      16.3148123937      0.2692218267      0.0000000000
0.2725956815      3004563.3818591908      0.1360000000      16.1808384038      0.2754656364      0.0000000000
0.2787232436      2709431.2764236298      0.1380000000      16.0543532956      0.2817797924      0.0000000000
0.2849178924      2445688.1026875405      0.1400000000      15.9347376744      0.2881682251      0.0000000000
0.2911831717      2209607.4940461977      0.1420000000      15.8214449013      0.2946347625      0.0000000000
0.2975225231      1997969.9416494721      0.1440000000      15.7139913465      0.3011831412      0.0000000000
0.3039392915      1807981.9353479508      0.1460000000      15.6119472049      0.3078170124      0.0000000000
0.3104367244      1637212.9090729766      0.1480000000      15.5149296007      0.3145399409      0.0000000000
0.3170179738      1483539.6555190235      0.1500000000      15.4225956183      0.3213554072      0.0000000000
0.3236860960      1345102.8303262347      0.1520000000      15.3346378276      0.3282668067      0.0000000000
0.3304440469      1220269.5254134696      0.1540000000      15.2507795995      0.3352774455      0.0000000000
0.3372946939      1107601.2221314509      0.1560000000      15.1707711175      0.3423905523      0.0000000000
0.3442407773      1005828.4181386787      0.1580000000      15.0943864016      0.3496092383      0.0000000000
0.3512849557       913827.2811936396      0.1600000000      15.0214200382      0.3569365441      0.0000000000
0.3584297705       830601.3097516368      0.1620000000      14.9516850615      0.3643754032      0.0000000000
0.3656776542       755264.9959408124      0.1640000000      14.8850110029      0.3719286498      0.0000000000
0.3730309228       687029.9076089553      0.1660000000      14.8212415842      0.3795990114      0.0000000000
0.3804917740       625192.7043862032      0.1680000000      14.7602331663      0.3873891064      0.0000000000
0.3880622846       569125.2083295109      0.1700000000      14.7018538110      0.3953014410      0.0000000000
0.3957444089       518265.1563658962      0.1720000000      14.6459815669      0.4033384078      0.0000000000
0.4035399697       472108.8406634774      0.1740000000      14.5925034185      0.4115022754      0.0000000000
0.4114506607       430204.2414480902      0.1760000000      14.5413144683      0.4197951913      0.0000000000
0.4194780405       392145.3348961073      0.1780000000      14.4923169904      0.4282191747      0.0000000000
0.4276235270       357566.8469886640      0.1800000000      14.4454197346      0.4367761105      0.0000000000
0.4358884139       326140.0469759316      0.1820000000      14.4005372352      0.4454677660      0.0000000000
0.4442738371       297568.5338209822      0.1840000000      14.3575890451      0.4542957556      0.0000000000
0.4527807946       271585.1248448212      0.1860000000      14.3164997192      0.4632615602      0.0000000000
0.4614101370       247948.5317886869      0.1880000000      14.2771976765      0.4723665177      0.0000000000
0.4701625676       226440.8116423635      0.1900000000      14.2396152224      0.4816118218      0.0000000000
0.4790386420       206864.9486353559      0.1920000000      14.2036882484      0.4909985212      0.0000000000
0.4880387642       189042.7025401059      0.1940000000      14.1693553447      0.5005275149      0.0000000000
0.4971631883       172812.8274454872      0.1960000000      14.1365583361      0.5101995524      0.0000000000
0.5064120153       158029.2538404810      0.1980000000      14.1052412329      0.5200152308      0.0000000000
0.5157851964       144559.6964948902      0.2000000000      14.0753506979      0.5299749967      0.0000000000
0.5252825291       132284.2632443256      0.2020000000      14.0468352172      0.5400791412      0.0000000000
0.5349036616       121094.2515800964      0.2040000000      14.0196454193      0.5503278038      0.0000000000
0.5446480907       110891.0604236036      0.2060000000      13.9937335707      0.5607209692      0.0000000000
0.5545151635       101585.2781185618      0.2080000000      13.9690537499      0.5712584683      0.0000000000
0.5645040788        93095.7356058710      0.2100000000      13.9455613755      0.5819399782      0.0000000000
0.5746138883        85348.7768415781      0.2120000000      13.9232133953      0.5927650231      0.0000000000
0.5848435008        78277.5135412777      0.2140000000      13.9019681022      0.6037329770      0.0000000000
0.5951916805        71821.2199709343      0.2160000000      13.8817849672      0.6148430617      0.0000000000
0.6056570534        65924.7239606394      0.2180000000      13.8626246604      0.6260943514      0.0000000000
0.6162381061        60537.9284966658      0.2200000000      13.8444489398      0.6374857713      0.0000000000
0.6269331933        55615.2867055752      0.2220000000      13.8272205780      0.6490161038      0.0000000000
0.6377405374        51115.4314213440      0.2240000000      13.8109034720      0.6606839875      0.0000000000
0.6486582335        47000.7498324539      0.2260000000      13.7954623029      0.6724879207      0.0000000000
0.6596842532        43237.0595712348      0.2280000000      13.7808627974      0.6844262650      0.0000000000
0.6708164483        39793.2781540805      0.2300000000      13.7670715293      0.6964972480      0.0000000000
0.6820525555        36641.1398710279      0.2320000000      13.7540559286      0.7086989664      0.0000000000
0.6933901997        33754.9430265640      0.2340000000      13.7417842402      0.7210293897      0.0000000000
0.7048268998        31111.3044654373      0.2360000000      13.7302255670      0.7334863642      0.0000000000
0.7163600725        28688.9545080670      0.2380000000      13.7193497763      0.7460676169      0.0000000000
0.7279870366        26468.5413342938      0.2400000000      13.7091274696      0.7587707581      0.0000000000
0.7397050201        24432.4519442172      0.2420000000      13.6995300782      0.7715932885      0.0000000000
0.7515111632        22564.6552827663      0.2440000000      13.6905297678      0.7845326016      0.0000000000
0.7634025236        20850.5600484205      0.2460000000      13.6820993774      0.7975859879      0.0000000000
0.7753760830        19276.8782050663      0.2480000000      13.6742125224      0.8107506414      0.0000000000
0.7874287514        17831.5091528489      0.2500000000      13.6668435034      0.8240236627      0.0000000000
0.7995573730        16503.4299152036      0.2520000000      13.6599673262      0.8374020652      0.0000000000
0.8117587300        15282.6023243971      0.2540000000      13.6535597013      0.8508827780      0.0000000000
0.8240295511        14159.8742077212      0.2560000000      13.6475970465      0.8644626538      0.0000000000
0.8363665136        13126.9068673833      0.2580000000      13.6420563922      0.8781384716      0.0000000000
0.8487662510        12176.0974417251      0.2600000000      13.6369154882      0.8919069428      0.0000000000
0.8612253566        11300.5126701092      0.2620000000      13.6321526754      0.9057647154      0.0000000000
0.8737403908        10493.8296828180      0.2640000000      13.6277470367      0.9197083809      0.0000000000
0.8863078845         9750.2798150187      0.2660000000      13.6236782173      0.9337344776      0.0000000000
0.8989243453         9064.5985243467      0.2680000000      13.6199265416      0.9478394966      0.0000000000
0.9115862622         8431.9807150483      0.2700000000      13.6164729145      0.9620198864      0.0000000000
0.9242901111         7848.0384987413      0.2720000000      13.6132989038      0.9762720587      0.0000000000
0.9370323588         7308.7644944883      0.2740000000      13.6103866155      0.9905923925      0.0000000000
0.9498094692         6810.4976014141      0.2760000000      13.6077188487      1.0049772399      0.0000000000
0.9626179063         6349.8921706906      0.2780000000      13.6052789024      1.0194229298      0.0000000000
0.9754541401         5923.8895485259      0.2800000000      13.6030506904      1.0339257736      0.0000000000
