# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1535936848     15905447.2897953261      0.1560000000      18.3003714721      0.1538205251      0.0000000000
0.1580396474     13673941.1437322851      0.1580000000      17.8132617164      0.1583307134      0.0000000000
0.1626189030     11780788.6070425492      0.1600000000      17.3702007442      0.1629795475      0.0000000000
0.1673289335     10171202.4252287671      0.1620000000      16.9664348738      0.1677647525      0.0000000000
0.1721672581      8799843.9163098950      0.1640000000      16.5978089982      0.1726840909      0.0000000000
0.1771313846      7629071.0260428376      0.1660000000      16.2606842568      0.1777353122      0.0000000000
0.1822189024      6627545.0172322877      0.1680000000      15.9518681653      0.1829162480      0.0000000000
0.1874273804      5769105.9815067984      0.1700000000      15.6685462540      0.1882247070      0.0000000000
0.1927544095      5031868.8989734007      0.1720000000      15.4082333805      0.1936585187      0.0000000000
0.1981976562      4397494.3862085445      0.1740000000      15.1687343238      0.1992155871      0.0000000000
0.2037547647      3850577.5179023203      0.1760000000      14.9480979561      0.2048937908      0.0000000000
0.2094234190      3378158.8201514124      0.1780000000      14.7445904859      0.2106910469      0.0000000000
0.2152013471      2969315.2548974431      0.1800000000      14.5566670575      0.2166053138      0.0000000000
0.2210862383      2614825.5215054615      0.1820000000      14.3829460946      0.2226345072      0.0000000000
0.2270758629      2306890.2336047529      0.1840000000      14.2221924299      0.2287766226      0.0000000000
0.2331680105      2038902.2317276394      0.1860000000      14.0732988606      0.2350296712      0.0000000000
0.2393604316      1805251.9201749843      0.1880000000      13.9352651939      0.2413916203      0.0000000000
0.2456509693      1601172.9869332260      0.1900000000      13.8071965511      0.2478605285      0.0000000000
0.2520374162      1422604.2155268714      0.1920000000      13.6882795283      0.2544343977      0.0000000000
0.2585176538      1266082.8583411288      0.1940000000      13.5777845169      0.2611113177      0.0000000000
0.2650895196      1128648.3705247492      0.1960000000      13.4750455453      0.2678893275      0.0000000000
0.2717509098      1007767.8062356821      0.1980000000      13.3794619952      0.2747665225      0.0000000000
0.2784997089       901268.1382837381      0.2000000000      13.2904853944      0.2817409809      0.0000000000
0.2853338155       807283.1015369076      0.2020000000      13.2076161698      0.2888107906      0.0000000000
0.2922511819       724207.4655687882      0.2040000000      13.1304018968      0.2959740897      0.0000000000
0.2992497343       650657.2556502996      0.2060000000      13.0584260732      0.3032289841      0.0000000000
0.3063274268       585437.8234854010      0.2080000000      12.9913086156      0.3105736031      0.0000000000
0.3134822469       527516.3798071367      0.2100000000      12.9287028948      0.3180061054      0.0000000000
0.3207121646       475998.0446519281      0.2120000000      12.8702883199      0.3255246255      0.0000000000
0.3280151873       430106.6988837475      0.2140000000      12.8157721570      0.3331273313      0.0000000000
0.3353893324       389167.9372485296      0.2160000000      12.7648848257      0.3408123952      0.0000000000
0.3428326335       352594.8231870544      0.2180000000      12.7173780869      0.3485780006      0.0000000000
