# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1522785426     46786866.0619630590      0.0940000000      23.7192794996      0.1525070684      0.0000000000
0.1563653165     41123990.6941924691      0.0960000000      23.0412139287      0.1566504737      0.0000000000
0.1604529406     36305003.7198837027      0.0980000000      22.4345376573      0.1607971648      0.0000000000
0.1645470699     32169871.5648877323      0.1000000000      21.8877110541      0.1649528723      0.0000000000
0.1686535315     28596049.8573534749      0.1020000000      21.3915456629      0.1691235158      0.0000000000
0.1727782824     25488077.4161933623      0.1040000000      20.9386430573      0.1733151625      0.0000000000
0.1769273715     22770483.6685266197      0.1060000000      20.5229838861      0.1775339877      0.0000000000
0.1811069195     20382836.2500125915      0.1080000000      20.1396260189      0.1817862554      0.0000000000
0.1853230966     18276207.4383662269      0.1100000000      19.7844784468      0.1860782951      0.0000000000
0.1895821084     16410587.1331222225      0.1120000000      19.4541300591      0.1904164883      0.0000000000
0.1938650462     14762030.0142689347      0.1140000000      19.1474468714      0.1947816289      0.0000000000
0.1981165925     13319335.3070936576      0.1160000000      18.8655264569      0.1991173260      0.0000000000
0.2023820541     12039132.5868458543      0.1180000000      18.6028029891      0.2034697641      0.0000000000
0.2066794517     10895919.9697634075      0.1200000000      18.3563869964      0.2078573699      0.0000000000
0.2110207510      9870687.5167219024      0.1220000000      18.1242193061      0.2122924261      0.0000000000
0.2154157715      8948244.9409784116      0.1240000000      17.9046816736      0.2167850507      0.0000000000
0.2198732638      8116097.9688418200      0.1260000000      17.6964543030      0.2213442940      0.0000000000
0.2244013417      7363793.8399806693      0.1280000000      17.4984409051      0.2259785770      0.0000000000
0.2290077029      6682481.1970526129      0.1300000000      17.3097192371      0.2306959175      0.0000000000
0.2336997380      6064586.3762964262      0.1320000000      17.1295073790      0.2355040404      0.0000000000
0.2384846050      5503571.5569172390      0.1340000000      16.9571378447      0.2404104549      0.0000000000
0.2433692675      4993758.9841497680      0.1360000000      16.7920391425      0.2454224929      0.0000000000
0.2483605216      4530176.0588739822      0.1380000000      16.6337189858      0.2505473371      0.0000000000
0.2534650077      4108442.9460041435      0.1400000000      16.4817521162      0.2557920342      0.0000000000
0.2586892200      3724680.5767678991      0.1420000000      16.3357701456      0.2611635044      0.0000000000
0.2640395092      3375433.4534514262      0.1440000000      16.1954526730      0.2666685449      0.0000000000
0.2695220788      3057608.9829713707      0.1460000000      16.0605200508      0.2723138268      0.0000000000
0.2751429831      2768426.2920321836      0.1480000000      15.9307273790      0.2781058937      0.0000000000
0.2809081162      2505375.6363352509      0.1500000000      15.8058589996      0.2840511505      0.0000000000
0.2868232128      2266182.8374622730      0.1520000000      15.6857244082      0.2901558651      0.0000000000
0.2928938360      2048780.8036776211      0.1540000000      15.5701537384      0.2964261562      0.0000000000
0.2991253484      1851286.3061648849      0.1560000000      15.4589954730      0.3028679641      0.0000000000
0.3055229348      1671978.6211432321      0.1580000000      15.3521122728      0.3094870741      0.0000000000
0.3120915696      1509283.0799373938      0.1600000000      15.2493792620      0.3162890836      0.0000000000
0.3188360103      1361756.6570861107      0.1620000000      15.1506818382      0.3232793954      0.0000000000
0.3257607858      1228075.3518786766      0.1640000000      15.0559135547      0.3304632057      0.0000000000
0.3328701877      1107023.5971443423      0.1660000000      14.9649747372      0.3378454955      0.0000000000
0.3401682571       997484.9216045592      0.1680000000      14.8777710091      0.3454310159      0.0000000000
0.3476587759       898433.4288112723      0.1700000000      14.7942119092      0.3532242801      0.0000000000
0.3553452569       808927.4025754607      0.1720000000      14.7142105915      0.3612295519      0.0000000000
0.3632309301       728101.9349043601      0.1740000000      14.6376823522      0.3694508317      0.0000000000
0.3713187543       655163.3652974375      0.1760000000      14.5645440923      0.3778918675      0.0000000000
0.3796113805       589384.1476031045      0.1780000000      14.4947140674      0.3865561161      0.0000000000
0.3881111643       530097.7652224974      0.1800000000      14.4281112194      0.3954467557      0.0000000000
0.3968201544       476694.2353289139      0.1820000000      14.3646548228      0.4045666724      0.0000000000
0.4057400892       428616.0099941902      0.1840000000      14.3042644103      0.4139184556      0.0000000000
0.4148723940       385353.8361600123      0.1860000000      14.2468593564      0.4235043942      0.0000000000
0.4242181757       346443.4945774080      0.1880000000      14.1923591758      0.4333264692      0.0000000000
0.4337782208       311461.9954189754      0.1900000000      14.1406829726      0.4433863503      0.0000000000
0.4435529959       280024.5757049998      0.1920000000      14.0917497516      0.4536853946      0.0000000000
0.4535426478       251781.5733268787      0.1940000000      14.0454783380      0.4642246451      0.0000000000
0.4637470011       226415.7624459004      0.1960000000      14.0017875194      0.4750048260      0.0000000000
0.4741655645       203639.5477504833      0.1980000000      13.9605960776      0.4860263476      0.0000000000
0.4847975293       183192.5646110430      0.2000000000      13.9218228197      0.4972893022      0.0000000000
0.4956417727       164839.3588358967      0.2020000000      13.8853866760      0.5087934655      0.0000000000
0.5066968680       148367.2307104751      0.2040000000      13.8512070976      0.5205383052      0.0000000000
0.5179610798       133584.2536321198      0.2060000000      13.8192038007      0.5325229730      0.0000000000
0.5294323776       120317.3823957128      0.2080000000      13.7892970564      0.5447463166      0.0000000000
0.5411084397       108410.7709883221      0.2100000000      13.7614080320      0.5572068818      0.0000000000
0.5529866578        97724.1722815422      0.2120000000      13.7354584874      0.5699029140      0.0000000000
0.5650641488        88131.4635318869      0.2140000000      13.7113711789      0.5828323679      0.0000000000
0.5773377604        79519.3440457974      0.2160000000      13.6890700004      0.5959929117      0.0000000000
0.5898040810        71786.0580677706      0.2180000000      13.6684798995      0.6093819340      0.0000000000
0.6024594478        64840.3159691664      0.2200000000      13.6495271086      0.6229965494      0.0000000000
0.6152999586        58600.2280889698      0.2220000000      13.6321391934      0.6368336094      0.0000000000
0.6283214806        52992.4022291110      0.2240000000      13.6162451813      0.6508897080      0.0000000000
0.6415196611        47951.0676990404      0.2260000000      13.6017755014      0.6651611907      0.0000000000
0.6548899401        43417.3222388686      0.2280000000      13.5886622957      0.6796441655      0.0000000000
0.6684275590        39338.4268069086      0.2300000000      13.5768391520      0.6943345090      0.0000000000
0.6821275745        35667.1690628011      0.2320000000      13.5662414650      0.7092278791      0.0000000000
0.6959848687        32361.3005358130      0.2340000000      13.5568062442      0.7243197231      0.0000000000
0.7099941628        29383.0128398704      0.2360000000      13.5484722402      0.7396052897      0.0000000000
0.7241500272        26698.4826603263      0.2380000000      13.5411799970      0.7550796379      0.0000000000
0.7384468954        24277.4495426081      0.2400000000      13.5348718089      0.7707376491      0.0000000000
0.7528790755        22092.8406783552      0.2420000000      13.5294917894      0.7865740379      0.0000000000
0.7674407614        20120.4370071241      0.2440000000      13.5249857438      0.8025833611      0.0000000000
0.7821260479        18338.5684618779      0.2460000000      13.5213013784      0.8187600331      0.0000000000
0.7969289393        16727.8450384965      0.2480000000      13.5183881201      0.8350983324      0.0000000000
0.8118433641        15270.9142678233      0.2500000000      13.5161971769      0.8515924162      0.0000000000
0.8268631863        13952.2440113810      0.2520000000      13.5146815515      0.8682363309      0.0000000000
0.8419822156        12757.9279929491      0.2540000000      13.5137958964      0.8850240215      0.0000000000
0.8571942222        11675.5136455313      0.2560000000      13.5134967068      0.9019493465      0.0000000000
0.8724929438        10693.8458134749      0.2580000000      13.5137420140      0.9190060842      0.0000000000
0.8878721013         9802.9293603598      0.2600000000      13.5144916616      0.9361879487      0.0000000000
0.9033254056         8993.8056129212      0.2620000000      13.5157070130      0.9534885960      0.0000000000
0.9188465705         8258.4404667967      0.2640000000      13.5173510883      0.9709016380      0.0000000000
0.9344293224         7589.6284004232      0.2660000000      13.5193884786      0.9884206520      0.0000000000
0.9500674095         6980.9024126911      0.2680000000      13.5217852724      1.0060391897      0.0000000000
0.9657546117         6426.4570481230      0.2700000000      13.5245090743      1.0237507888      0.0000000000
0.9814847501         5921.0776156938      0.2720000000      13.5275289474      1.0415489819      0.0000000000
0.9972516942         5460.0785823531      0.2740000000      13.5308153365      1.0594273056      0.0000000000
1.0130493722         5039.2469696864      0.2760000000      13.5343401161      1.0773793105      0.0000000000
1.0288717776         4654.7933992846      0.2780000000      13.5380764804      1.0953985695      0.0000000000
1.0447129766         4303.3073274623      0.2800000000      13.5419988844      1.1134786862      0.0000000000
1.0605671161         3981.7182249266      0.2820000000      13.5460831305      1.1316133035      0.0000000000
1.0764284292         3687.2591346839      0.2840000000      13.5503061265      1.1497961104      0.0000000000
1.0922912423         3417.4360652256      0.2860000000      13.5546460747      1.1680208512      0.0000000000
1.1081499800         3169.9993942079      0.2880000000      13.5590822408      1.1862813305      0.0000000000
1.1239991716         2942.9189891833      0.2900000000      13.5635950412      1.2045714218      0.0000000000
1.1398334546         2734.3612039645      0.2920000000      13.5681658774      1.2228850726      0.0000000000
1.1556475806         2542.6696920399      0.2940000000      13.5727772771      1.2412163112      0.0000000000
1.1714364178         2366.3465818405      0.2960000000      13.5774126930      1.2595592513      0.0000000000
1.1871949565         2204.0369182890      0.2980000000      13.5820565510      1.2779080987      0.0000000000
1.2029183111         2054.5139413376      0.3000000000      13.5866941598      1.2962571552      0.0000000000
1.2186017233         1916.6667158602      0.3020000000      13.5913117549      1.3146008230      0.0000000000
1.2342405649         1789.4881331816      0.3040000000      13.5958963913      1.3329336099      0.0000000000
1.2498303394         1672.0647545092      0.3060000000      13.6004358892      1.3512501316      0.0000000000
1.2653666853         1563.5676930863      0.3080000000      13.6049189559      1.3695451177      0.0000000000
1.2808453741         1463.2441901298      0.3100000000      13.6093349336      1.3878134103      0.0000000000
1.2962623162         1370.4102161255      0.3120000000      13.6136739456      1.4060499724      0.0000000000
1.3116135576         1284.4436411703      0.3140000000      13.6179267263      1.4242498860      0.0000000000
1.3268952835         1204.7785494373      0.3160000000      13.6220847489      1.4424083570      0.0000000000
1.3421038158         1130.8997043410      0.3180000000      13.6261400469      1.4605207149      0.0000000000
1.3572356151         1062.3375159031      0.3200000000      13.6300852911      1.4785824163      0.0000000000
1.3722872798          998.6640313582      0.3220000000      13.6339136901      1.4965890448      0.0000000000
1.3872555450          939.4886882592      0.3240000000      13.6376189793      1.5145363127      0.0000000000
1.4021372823          884.4551216003      0.3260000000      13.6411954646      1.5324200612      0.0000000000
1.4169294989          833.2376546050      0.3280000000      13.6446379037      1.5502362617      0.0000000000
1.4316293358          785.5387198383      0.3300000000      13.6479415497      1.5679810154      0.0000000000
1.4462340668          741.0860512859      0.3320000000      13.6511020234      1.5856505528      0.0000000000
1.4607410976          699.6304961159      0.3340000000      13.6541154854      1.6032412357      0.0000000000
1.4751479623          660.9438935614      0.3360000000      13.6569784086      1.6207495536      0.0000000000
1.4894523265          624.8170974464      0.3380000000      13.6596876883      1.6381721298      0.0000000000
1.5036519723          591.0583700100      0.3400000000      13.6622405572      1.6555057040      0.0000000000
1.5177448139          559.4917489414      0.3420000000      13.6646346142      1.6727471539      0.0000000000
1.5317288838          529.9556352938      0.3440000000      13.6668677306      1.6898934793      0.0000000000
1.5456023342          502.3015996601      0.3460000000      13.6689381879      1.7069418059      0.0000000000
1.5593634325          476.3931540646      0.3480000000      13.6708444211      1.7238893810      0.0000000000
1.5730105613          452.1047672996      0.3500000000      13.6725852578      1.7407335750      0.0000000000
1.5865422139          429.3208557591      0.3520000000      13.6741596922      1.7574718778      0.0000000000
1.5999569927          407.9349570433      0.3540000000      13.6755670081      1.7741018980      0.0000000000
1.6132536059          387.8489810034      0.3560000000      13.6768067173      1.7906213604      0.0000000000
1.6264308654          368.9724390523      0.3580000000      13.6778785414      1.8070281048      0.0000000000
1.6394876836          351.2218345031      0.3600000000      13.6787823881      1.8233200834      0.0000000000
1.6524230706          334.5200739782      0.3620000000      13.6795183707      1.8394953589      0.0000000000
1.6652361319          318.7959128243      0.3640000000      13.6800867792      1.8555521023      0.0000000000
1.6779260647          303.9835269685      0.3660000000      13.6804880484      1.8714885908      0.0000000000
1.6904921565          290.0219869526      0.3680000000      13.6807228017      1.8873032057      0.0000000000
1.7029337805          276.8549253043      0.3700000000      13.6807917704      1.9029944293      0.0000000000
1.7152503944          264.4301244065      0.3720000000      13.6806958618      1.9185608439      0.0000000000
1.7274415367          252.6992027871      0.3740000000      13.6804360478      1.9340011280      0.0000000000
1.7395068224          241.6173030904      0.3760000000      13.6800134957      1.9493140527      0.0000000000
1.7514459479          231.1428062965      0.3780000000      13.6794294264      1.9644984883      0.0000000000
1.7632586767          221.2370852031      0.3800000000      13.6786851605      1.9795533877      0.0000000000
1.7749448441          211.8642607539      0.3820000000      13.6777821282      1.9944777929      0.0000000000
1.7865043535          202.9909905140      0.3840000000      13.6767218524      2.0092708318      0.0000000000
1.7979371728          194.5862719162      0.3860000000      13.6755058952      2.0239317138      0.0000000000
1.8092433326          186.6212657015      0.3880000000      13.6741359408      2.0384597290      0.0000000000
1.8204229233          179.0691226142      0.3900000000      13.6726137106      2.0528542449      0.0000000000
1.8314760925          171.9048411456      0.3920000000      13.6709409553      2.0671147042      0.0000000000
1.8424030433          165.1051212758      0.3940000000      13.6691195576      2.0812406231      0.0000000000
1.8532040308          158.6482425449      0.3960000000      13.6671513716      2.0952315878      0.0000000000
1.8638793607          152.5139385326      0.3980000000      13.6650383260      2.1090872530      0.0000000000
1.8744293867          146.6833002333      0.4000000000      13.6627823940      2.1228073397      0.0000000000
1.8848545085          141.1386649653      0.4020000000      13.6603855734      2.1363916324      0.0000000000
1.8951551690          135.8635320241      0.4040000000      13.6578498952      2.1498399773      0.0000000000
1.9053318530          130.8424808035      0.4060000000      13.6551774083      2.1631522799      0.0000000000
1.9153850845          126.0610861021      0.4080000000      13.6523701963      2.1763285027      0.0000000000
1.9253154252          121.5058493879      0.4100000000      13.6494303381      2.1893686639      0.0000000000
1.9351234723          117.1641358761      0.4120000000      13.6463599808      2.2022728344      0.0000000000
1.9448098563          113.0241140965      0.4140000000      13.6431611975      2.2150411358      0.0000000000
