# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1522734914     11094622.7263561320      0.1710000000      16.8447927719      0.1525256531      0.0000000000
0.1580300898      9164895.9831296746      0.1730000000      16.3306270896      0.1583706646      0.0000000000
0.1639923527      7600467.4012478301      0.1750000000      15.8754424314      0.1644304638      0.0000000000
0.1701557972      6327039.9358500866      0.1770000000      15.4712533358      0.1707010649      0.0000000000
0.1765160290      5286450.2047622101      0.1790000000      15.1113491483      0.1771785694      0.0000000000
0.1830687972      4432919.1217260854      0.1810000000      14.7900660547      0.1838592227      0.0000000000
0.1898100135      3730257.0343560609      0.1830000000      14.5026047542      0.1907394320      0.0000000000
0.1967356236      3149724.0254472229      0.1850000000      14.2448689355      0.1978156352      0.0000000000
0.2038416499      2668416.6984350425      0.1870000000      14.0133552083      0.2050843442      0.0000000000
0.2111242193      2268011.1670940216      0.1890000000      13.8050517383      0.2125421726      0.0000000000
0.2185794613      1933792.8919331280      0.1910000000      13.6173541885      0.2201857303      0.0000000000
0.2262035959      1653910.1341121641      0.1930000000      13.4480101483      0.2280117143      0.0000000000
0.2339928410      1418780.0889689170      0.1950000000      13.2950563430      0.2360168123      0.0000000000
0.2419434641      1220630.8010948389      0.1970000000      13.1567803882      0.2441977555      0.0000000000
0.2500517201      1053136.7254969715      0.1990000000      13.0316787532      0.2525512542      0.0000000000
0.2583139275       911135.4346723632      0.2010000000      12.9184340323      0.2610740756      0.0000000000
0.2667263547       790397.2786720841      0.2030000000      12.8158787032      0.2697629261      0.0000000000
0.2752853294       687448.8356669242      0.2050000000      12.7229844979      0.2786145637      0.0000000000
0.2839871720       599427.4189066890      0.2070000000      12.6388379678      0.2876257285      0.0000000000
0.2928281613       523966.0995840032      0.2090000000      12.5626221762      0.2967931070      0.0000000000
0.3018046509       459104.2009055468      0.2110000000      12.4936148743      0.3061134519      0.0000000000
0.3109129488       403210.7925001945      0.2130000000      12.4311658844      0.3155834567      0.0000000000
0.3201493712       354926.3333382918      0.2150000000      12.3746927991      0.3251998112      0.0000000000
0.3295102566       313114.4163393984      0.2170000000      12.3236740747      0.3349592159      0.0000000000
0.3389919018       276821.9278526852      0.2190000000      12.2776359850      0.3448583143      0.0000000000
0.3485906669       245248.3628349239      0.2210000000      12.2361562503      0.3548938024      0.0000000000
0.3583028695       217718.6769859703      0.2230000000      12.1988487763      0.3650623177      0.0000000000
0.3681248591       193662.7981312885      0.2250000000      12.1653660687      0.3753605168      0.0000000000
0.3780529796       172597.8011602084      0.2270000000      12.1353913752      0.3857850352      0.0000000000
0.3880835915       154113.7086482243      0.2290000000      12.1086372508      0.3963325110      0.0000000000
0.3982130636       137861.6598423050      0.2310000000      12.0848417241      0.4069995748      0.0000000000
0.4084377703       123544.0108041181      0.2330000000      12.0637649015      0.4177828477      0.0000000000
0.4187541278       110906.4660303556      0.2350000000      12.0451901387      0.4286789785      0.0000000000
0.4291585388        99730.9612714662      0.2370000000      12.0289162590      0.4396845851      0.0000000000
