# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1542982171     45933525.9604674652      0.0870000000      23.7021837273      0.1545851077      0.0000000000
0.1612492874     37403023.6677791625      0.0890000000      22.6769541033      0.1616383229      0.0000000000
0.1683167968     30728483.9921861440      0.0910000000      21.8119739298      0.1688165079      0.0000000000
0.1754928225     25438600.0932180546      0.0930000000      21.0740957418      0.1761118687      0.0000000000
0.1827704416     21201529.8373351954      0.0950000000      20.4385845083      0.1835176088      0.0000000000
0.1901435666     17777038.1023236848      0.0970000000      19.8866241246      0.1910277649      0.0000000000
0.1976068232     14987463.3140449841      0.0990000000      19.4036595635      0.1986370852      0.0000000000
0.2051554523     12699163.8801534269      0.1010000000      18.9782637188      0.2063409317      0.0000000000
0.2127852411     10810197.5259491224      0.1030000000      18.6013473075      0.2141352122      0.0000000000
0.2204924579      9241884.9549642894      0.1050000000      18.2655956057      0.2220163155      0.0000000000
0.2282738026      7932882.1222643433      0.1070000000      17.9650589581      0.2299810627      0.0000000000
0.2361263648      6834936.1014482258      0.1090000000      17.6948519937      0.2380266657      0.0000000000
0.2440475868      5909791.1344493767      0.1110000000      17.4509289201      0.2461506909      0.0000000000
0.2520135910      5128843.2939573573      0.1130000000      17.2304796691      0.2543288002      0.0000000000
0.2598615156      4478847.1451643677      0.1150000000      17.0343032059      0.2623936646      0.0000000000
0.2676618908      3929154.4979695310      0.1170000000      16.8572145952      0.2704174987      0.0000000000
0.2754435582      3459990.6866248418      0.1190000000      16.6960635482      0.2784298601      0.0000000000
0.2832190099      3057026.2212455743      0.1210000000      16.5486250256      0.2864435652      0.0000000000
0.2909959306      2709128.5086950753      0.1230000000      16.4131433275      0.2944665204      0.0000000000
0.2987798651      2407422.6397012589      0.1250000000      16.2881801809      0.3025044537      0.0000000000
0.3065752189      2144724.6932003577      0.1270000000      16.1725332552      0.3105619386      0.0000000000
0.3143857193      1915158.8973222822      0.1290000000      16.0651845546      0.3186428658      0.0000000000
0.3222146586      1713876.9703684582      0.1310000000      15.9652634073      0.3267506916      0.0000000000
0.3300650334      1536850.5110575666      0.1330000000      15.8720195512      0.3348885803      0.0000000000
0.3379396283      1380711.6040709030      0.1350000000      15.7848024874      0.3430594894      0.0000000000
0.3458410667      1242628.5704215725      0.1370000000      15.7030444558      0.3512662219      0.0000000000
0.3537718467      1120209.9745562843      0.1390000000      15.6262486020      0.3595114621      0.0000000000
0.3617343597      1011425.7430255412      0.1410000000      15.5539771602      0.3677977951      0.0000000000
0.3697309070       914545.7096901727      0.1430000000      15.4858430889      0.3761277233      0.0000000000
0.3777637136       828089.6510064448      0.1450000000      15.4215036297      0.3845036802      0.0000000000
0.3858349256       750786.5033783703      0.1470000000      15.3606533392      0.3929280281      0.0000000000
0.3939466203       681540.8063412674      0.1490000000      15.3030194574      0.4014030675      0.0000000000
0.4021008101       619405.5128355705      0.1510000000      15.2483579045      0.4099310415      0.0000000000
0.4102994362       563559.6691308554      0.1530000000      15.1964494201      0.4185141291      0.0000000000
0.4185443759       513289.0816261401      0.1550000000      15.1470965890      0.4271544517      0.0000000000
0.4268374387       467970.9361675624      0.1570000000      15.1001210519      0.4358540702      0.0000000000
0.4351803675       427060.6171154241      0.1590000000      15.0553614877      0.4446149848      0.0000000000
0.4435748407       390080.9349126389      0.1610000000      15.0126716358      0.4534391375      0.0000000000
0.4520224496       356612.4293454084      0.1630000000      14.9719184237      0.4623283884      0.0000000000
0.4605247310       326285.8177097777      0.1650000000      14.9329806139      0.4712845490      0.0000000000
0.4690831434       298775.1374899808      0.1670000000      14.8957475061      0.4803093578      0.0000000000
0.4776990705       273792.1100643238      0.1690000000      14.8601178172      0.4894044827      0.0000000000
0.4863738192       251081.3363066337      0.1710000000      14.8259987034      0.4985715198      0.0000000000
0.4951086188       230416.0097036466      0.1730000000      14.7933047397      0.5078119912      0.0000000000
0.5039046181       211594.4630019961      0.1750000000      14.7619574611      0.5171273422      0.0000000000
0.5127628867       194436.9650531224      0.1770000000      14.7318843912      0.5265189425      0.0000000000
0.5216844100       178783.1743010829      0.1790000000      14.7030186324      0.5359880798      0.0000000000
0.5306700905       164489.7093634048      0.1810000000      14.6752981410      0.5455359620      0.0000000000
0.5397207451       151428.2635533423      0.1830000000      14.6486654740      0.5551637128      0.0000000000
0.5488371194       139483.7350152638      0.1850000000      14.6230670539      0.5648723871      0.0000000000
0.5580198283       128552.8932309584      0.1870000000      14.5984533582      0.5746629077      0.0000000000
0.5672694409       118542.8289815606      0.1890000000      14.5747777571      0.5845361545      0.0000000000
0.5765864239       109369.9762683191      0.1910000000      14.5519969795      0.5944929044      0.0000000000
0.5859711530       100958.9803895240      0.1930000000      14.5300702570      0.6045338425      0.0000000000
0.5954239150        93241.8819994829      0.1950000000      14.5089595809      0.6146595646      0.0000000000
0.6049449062        86157.2573788067      0.1970000000      14.4886291162      0.6248705742      0.0000000000
0.6145342295        79649.5900657499      0.1990000000      14.4690450436      0.6351672791      0.0000000000
0.6241918996        73668.6067878361      0.2010000000      14.4501755983      0.6455499972      0.0000000000
0.6339178383        68168.7529277459      0.2030000000      14.4319906579      0.6560189497      0.0000000000
0.6437118776        63108.7206900847      0.2050000000      14.4144617765      0.6665742647      0.0000000000
0.6535737580        58450.9953650046      0.2070000000      14.3975618926      0.6772159747      0.0000000000
0.6635031302        54161.5063711102      0.2090000000      14.3812653603      0.6879440176      0.0000000000
0.6734995563        50209.2615424002      0.2110000000      14.3655478086      0.6987582375      0.0000000000
0.6835625083        46566.0496225055      0.2130000000      14.3503858304      0.7096583829      0.0000000000
0.6936913711        43206.1921930972      0.2150000000      14.3357573205      0.7206441084      0.0000000000
0.7038854434        40106.2700028570      0.2170000000      14.3216409304      0.7317149760      0.0000000000
0.7141439260        37244.9323976248      0.2190000000      14.3080163735      0.7428704412      0.0000000000
0.7244659706        34602.6806041560      0.2210000000      14.2948640820      0.7541099055      0.0000000000
0.7348506111        32161.7192247002      0.2230000000      14.2821652752      0.7654326414      0.0000000000
0.7452968134        29905.7781420716      0.2250000000      14.2699020173      0.7768378453      0.0000000000
0.7558034623        27819.9840871925      0.2270000000      14.2580568729      0.7883246230      0.0000000000
0.7663693664        25890.7242200618      0.2290000000      14.2466131300      0.7998919944      0.0000000000
0.7769932591        24105.5394899875      0.2310000000      14.2355546749      0.8115388940      0.0000000000
0.7876737993        22453.0212525834      0.2330000000      14.2248658607      0.8232641702      0.0000000000
0.7984095767        20922.7104880186      0.2350000000      14.2145317037      0.8350665920      0.0000000000
0.8091991111        19505.0196190640      0.2370000000      14.2045375344      0.8469448458      0.0000000000
0.8200408559        18191.1552184586      0.2390000000      14.1948692549      0.8588975402      0.0000000000
0.8309332025        16973.0462571265      0.2410000000      14.1855132516      0.8709232090      0.0000000000
0.8418744792        15843.2821642592      0.2430000000      14.1764561452      0.8830203101      0.0000000000
0.8528629577        14795.0590276778      0.2450000000      14.1676851709      0.8951872317      0.0000000000
0.8638968529        13822.1221946243      0.2470000000      14.1591877875      0.9074222914      0.0000000000
0.8749743276        12918.7238996378      0.2490000000      14.1509518899      0.9197237415      0.0000000000
0.8860934943        12079.5771765974      0.2510000000      14.1429656812      0.9320897692      0.0000000000
0.8972524193        11299.8191870727      0.2530000000      14.1352177631      0.9445185017      0.0000000000
0.9084491239        10574.9730783469      0.2550000000      14.1276969453      0.9570080061      0.0000000000
0.9196815894         9900.9188665998      0.2570000000      14.1203925011      0.9695562954      0.0000000000
0.9309477587         9273.8612675407      0.2590000000      14.1132939007      0.9821613288      0.0000000000
0.9422455398         8690.3035203684      0.2610000000      14.1063909200      0.9948210158      0.0000000000
0.9535728089         8147.0234540341      0.2630000000      14.0996736516      1.0075332187      0.0000000000
0.9649274135         7641.0501205651      0.2650000000      14.0931324831      1.0202957561      0.0000000000
0.9763071753         7169.6426588656      0.2670000000      14.0867579771      1.0331064053      0.0000000000
0.9877098935         6730.2739622071      0.2690000000      14.0805411007      1.0459629056      0.0000000000
0.9991333477         6320.6109430805      0.2710000000      14.0744729789      1.0588629616      0.0000000000
1.0105753001         5938.5000812843      0.2730000000      14.0685450435      1.0718042451      0.0000000000
1.0220335001         5581.9517890729      0.2750000000      14.0627489128      1.0847843996      0.0000000000
1.0335056859         5249.1295924785      0.2770000000      14.0570765377      1.0978010423      0.0000000000
1.0449895878         4938.3356138270      0.2790000000      14.0515200411      1.1108517675      0.0000000000
1.0564829312         4648.0002672039      0.2810000000      14.0460717822      1.1239341494      0.0000000000
1.0679834392         4376.6727670241      0.2830000000      14.0407243914      1.1370457452      0.0000000000
1.0794888356         4123.0110705062      0.2850000000      14.0354707390      1.1501840979      0.0000000000
1.0909968467         3885.7732702447      0.2870000000      14.0303038490      1.1633467386      0.0000000000
1.1025052053         3663.8102322886      0.2890000000      14.0252170331      1.1765311911      0.0000000000
1.1140116520         3456.0579639190      0.2910000000      14.0202037969      1.1897349722      0.0000000000
1.1255139379         3261.5312762972      0.2930000000      14.0152578212      1.2029555959      0.0000000000
1.1370098277         3079.3173277079      0.2950000000      14.0103730674      1.2161905763      0.0000000000
1.1484971012         2908.5704363390      0.2970000000      14.0055436559      1.2294374294      0.0000000000
1.1599735558         2748.5063347418      0.2990000000      14.0007639121      1.2426936760      0.0000000000
1.1714370084         2598.3983482132      0.3010000000      13.9960283862      1.2559568438      0.0000000000
1.1828852980         2457.5721383230      0.3030000000      13.9913318012      1.2692244702      0.0000000000
1.1943162870         2325.4020212116      0.3050000000      13.9866690698      1.2824941049      0.0000000000
1.2057278635         2201.3075016995      0.3070000000      13.9820353306      1.2957633113      0.0000000000
1.2171179427         2084.7496139872      0.3090000000      13.9774258626      1.3090296690      0.0000000000
1.2284844692         1975.2275615324      0.3110000000      13.9728361614      1.3222907767      0.0000000000
1.2398254174         1872.2765535558      0.3130000000      13.9682618430      1.3355442521      0.0000000000
1.2511387945         1775.4643245122      0.3150000000      13.9636988058      1.3487877368      0.0000000000
1.2624226407         1684.3892822566      0.3170000000      13.9591430188      1.3620188954      0.0000000000
1.2736750311         1598.6779129514      0.3190000000      13.9545906627      1.3752354184      0.0000000000
1.2848940767         1517.9827359136      0.3210000000      13.9500380824      1.3884350247      0.0000000000
1.2960779259         1441.9805717793      0.3230000000      13.9454817594      1.4016154615      0.0000000000
1.3072247644         1370.3705426800      0.3250000000      13.9409183703      1.4147745064      0.0000000000
