# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1509956912     45032311.6002118513      0.0960000000      23.5238615099      0.1512149476      0.0000000000
0.1563536044     37892644.5103763714      0.0980000000      22.6431717506      0.1566463276      0.0000000000
0.1618052993     32065793.0313038267      0.1000000000      21.8742860778      0.1621769366      0.0000000000
0.1673467605     27270544.9423103817      0.1020000000      21.1982354080      0.1678028865      0.0000000000
0.1729744307     23296368.8744799048      0.1040000000      20.6000316592      0.1735207470      0.0000000000
0.1786851564     19982520.6465217434      0.1060000000      20.0676851655      0.1793274914      0.0000000000
0.1844761365     17204337.0678476878      0.1080000000      19.5914962284      0.1852204461      0.0000000000
0.1903448858     14863920.0384934898      0.1100000000      19.1635412421      0.1911972539      0.0000000000
0.1962892010     12883565.6881989706      0.1120000000      18.7772860968      0.1972558402      0.0000000000
0.2022550442     11214399.1903381962      0.1140000000      18.4301652790      0.2033412322      0.0000000000
0.2081760217      9813994.4951810949      0.1160000000      18.1199553160      0.2093856651      0.0000000000
0.2141029080      8621512.4054806065      0.1180000000      17.8388766917      0.2154409153      0.0000000000
0.2200491753      7598794.5862208782      0.1200000000      17.5825317265      0.2215207687      0.0000000000
0.2260216385      6716951.9528034134      0.1220000000      17.3476098522      0.2276322412      0.0000000000
0.2320247252      5953156.3384405943      0.1240000000      17.1314521722      0.2337799265      0.0000000000
0.2380617167      5288996.2119209217      0.1260000000      16.9318609050      0.2399672580      0.0000000000
0.2441352627      4709435.5524760997      0.1280000000      16.7469897018      0.2461970332      0.0000000000
0.2502476270      4202075.1088659400      0.1300000000      16.5752694119      0.2524716634      0.0000000000
0.2564008256      3756614.0795242744      0.1320000000      16.4153544248      0.2587933136      0.0000000000
0.2625967018      3364437.6913323426      0.1340000000      16.2660824057      0.2651639794      0.0000000000
0.2688369754      3018300.9779939242      0.1360000000      16.1264426235      0.2715855367      0.0000000000
0.2751232731      2712081.6027834695      0.1380000000      15.9955524259      0.2780597726      0.0000000000
0.2814571460      2440580.4957475425      0.1400000000      15.8726359495      0.2845884034      0.0000000000
0.2878400850      2199365.1797843040      0.1420000000      15.7570090350      0.2911730899      0.0000000000
0.2942735271      1984641.9315248141      0.1440000000      15.6480655109      0.2978154439      0.0000000000
0.3007588621      1793152.3561190786      0.1460000000      15.5452665375      0.3045170350      0.0000000000
0.3072974346      1622088.3984916790      0.1480000000      15.4481312083      0.3112793927      0.0000000000
0.3138905467      1469022.4347814592      0.1500000000      15.3562289576      0.3181040087      0.0000000000
0.3205394603      1331849.8138181081      0.1520000000      15.2691734280      0.3249923398      0.0000000000
0.3272453938      1208740.5751805042      0.1540000000      15.1866163998      0.3319458037      0.0000000000
0.3340095339      1098099.5830500899      0.1560000000      15.1082435845      0.3389657917      0.0000000000
0.3408329987       998533.2829424739      0.1580000000      15.0337702644      0.3460536301      0.0000000000
0.3477168893       908820.6151365518      0.1600000000      14.9629382244      0.3532106338      0.0000000000
0.3546622514       827889.8324902822      0.1620000000      14.8955120719      0.3604380661      0.0000000000
0.3616700871       754798.2228691311      0.1640000000      14.8312776506      0.3677371512      0.0000000000
0.3687413494       688714.7103333672      0.1660000000      14.7700389190      0.3751090677      0.0000000000
0.3758769434       628905.3199924005      0.1680000000      14.7116163445      0.3825549510      0.0000000000
0.3830777237       574720.5174428547      0.1700000000      14.6558449572      0.3900758888      0.0000000000
0.3903444932       525584.7812585958      0.1720000000      14.6025733906      0.3976729211      0.0000000000
0.3976780011       480986.9006599392      0.1740000000      14.5516617228      0.4053470373      0.0000000000
0.4050789425       440472.5243736576      0.1760000000      14.5029811557      0.4130991756      0.0000000000
0.4125479504       403636.8068986182      0.1780000000      14.4564122246      0.4209302146      0.0000000000
0.4200856179       370118.6301905413      0.1800000000      14.4118442116      0.4288409965      0.0000000000
0.4276924617       339595.5893247153      0.1820000000      14.3691745470      0.4368322883      0.0000000000
0.4353689452       311779.1915831129      0.1840000000      14.3283076226      0.4449048061      0.0000000000
0.4431154710       286411.1337756308      0.1860000000      14.2891544292      0.4530592066      0.0000000000
0.4509323788       263259.7999908761      0.1880000000      14.2516318770      0.4612960853      0.0000000000
0.4588199461       242117.2049389571      0.1900000000      14.2156622163      0.4696159763      0.0000000000
0.4667783884       222796.4763245341      0.1920000000      14.1811728560      0.4780193527      0.0000000000
0.4748078529       205129.4673834640      0.1940000000      14.1480953754      0.4865066193      0.0000000000
0.4829084267       188964.6942188420      0.1960000000      14.1163658078      0.4950781214      0.0000000000
0.4910801284       174165.6132424610      0.1980000000      14.0859238245      0.5037341353      0.0000000000
