# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1529625634     49606657.6348157600      0.0850000000      24.1088132242      0.1532210207      0.0000000000
0.1590873943     41368713.1153515950      0.0870000000      23.1539791155      0.1594340688      0.0000000000
0.1652323470     34808415.5830930099      0.0890000000      22.3420602945      0.1656728148      0.0000000000
0.1713966899     29510440.3730073422      0.0910000000      21.6434432710      0.1719365104      0.0000000000
0.1775805751     25182100.2379910834      0.0930000000      21.0360956649      0.1782253112      0.0000000000
0.1837848648     21611099.1777665131      0.0950000000      20.5032979059      0.1845401032      0.0000000000
0.1900109931     18639863.2565513998      0.0970000000      20.0321411439      0.1908823632      0.0000000000
0.1962608666     16149221.8335125074      0.0990000000      19.6125063914      0.1972540591      0.0000000000
0.2025367816     14047624.0597024877      0.1010000000      19.2363545660      0.2036575672      0.0000000000
0.2088413595     12263788.1979399305      0.1030000000      18.8972222623      0.2100956067      0.0000000000
0.2151774896     10741574.1712397207      0.1050000000      18.5898571779      0.2165711826      0.0000000000
0.2215482904      9436303.0298267547      0.1070000000      18.3099491206      0.2230875468      0.0000000000
0.2279570630      8312106.7664281279      0.1090000000      18.0539314994      0.2296481513      0.0000000000
0.2344072645      7339944.4755229093      0.1110000000      17.8188282359      0.2362566213      0.0000000000
0.2408927339      6497303.0156186735      0.1130000000      17.6024492746      0.2429067298      0.0000000000
0.2472832674      5778240.6167857302      0.1150000000      17.4065226340      0.2494648820      0.0000000000
0.2536347648      5156074.3584098024      0.1170000000      17.2268169926      0.2559882694      0.0000000000
0.2599781204      4612990.7790620895      0.1190000000      17.0606256616      0.2625085591      0.0000000000
0.2663286386      4136272.9927132572      0.1210000000      16.9061231395      0.2690414777      0.0000000000
0.2726972071      3715954.0904953103      0.1230000000      16.7618859161      0.2755982544      0.0000000000
0.2790926978      3343974.4788469188      0.1250000000      16.6267528120      0.2821880779      0.0000000000
0.2855228555      3013707.3511137026      0.1270000000      16.4997554063      0.2888190046      0.0000000000
0.2919947083      2719635.1521016625      0.1290000000      16.3800742567      0.2954983780      0.0000000000
0.2985147855      2457125.8966267128      0.1310000000      16.2670094275      0.3022330515      0.0000000000
0.3050892429      2222258.0181088187      0.1330000000      16.1599577677      0.3090295155      0.0000000000
0.3117239372      2011693.3437940860      0.1350000000      16.0583973453      0.3158939742      0.0000000000
0.3184244806      1822571.4361323658      0.1370000000      15.9618734692      0.3228324004      0.0000000000
0.3251962684      1652429.7265708873      0.1390000000      15.8699883826      0.3298505642      0.0000000000
0.3320445017      1499137.6263107052      0.1410000000      15.7823928057      0.3369540558      0.0000000000
0.3389742037      1360843.9366834082      0.1430000000      15.6987787684      0.3441483022      0.0000000000
0.3459902256      1235933.5655183278      0.1450000000      15.6188739747      0.3514385729      0.0000000000
0.3530972597      1122992.1337022232      0.1470000000      15.5424369578      0.3588299940      0.0000000000
0.3602998335      1020776.5931189065      0.1490000000      15.4692525301      0.3663275407      0.0000000000
0.3676023189       928191.0314079220      0.1510000000      15.3991288847      0.3739360480      0.0000000000
0.3750089283       844265.7509725345      0.1530000000      15.3318938902      0.3816602056      0.0000000000
0.3825237142       768141.2392321717      0.1550000000      15.2673934206      0.3895045581      0.0000000000
0.3901505712       699052.5730967958      0.1570000000      15.2054884022      0.3974735062      0.0000000000
0.3978932330       636317.9486244549      0.1590000000      15.1460531887      0.4055713042      0.0000000000
0.4057552480       579328.0492383655      0.1610000000      15.0889739030      0.4138020334      0.0000000000
0.4137400143       527537.1200378517      0.1630000000      15.0341469728      0.4221696393      0.0000000000
0.4218507490       480455.4783339816      0.1650000000      14.9814778352      0.4306778987      0.0000000000
0.4300904905       437642.8594875518      0.1670000000      14.9308797697      0.4393304222      0.0000000000
0.4384620970       398702.8181215511      0.1690000000      14.8822730901      0.4481306518      0.0000000000
0.4469682390       363277.8472028875      0.1710000000      14.8355841359      0.4570818530      0.0000000000
0.4556113978       331045.0893388785      0.1730000000      14.7907446087      0.4661871128      0.0000000000
0.4643938589       301712.6356541443      0.1750000000      14.7476908472      0.4754493317      0.0000000000
0.4733177130       275016.1884114789      0.1770000000      14.7063631426      0.4848712248      0.0000000000
0.4823848462       250716.4086040370      0.1790000000      14.6667056096      0.4944553108      0.0000000000
0.4915969429       228596.1743005513      0.1810000000      14.6286653263      0.5042039135      0.0000000000
0.5009554749       208458.4560146929      0.1830000000      14.5921920446      0.5141191505      0.0000000000
0.5104617157       190124.3575755642      0.1850000000      14.5572379637      0.5242029471      0.0000000000
