# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1505597506     41552985.6072069332      0.1090000000      22.9907838920      0.1507571152      0.0000000000
0.1538961647     37012112.8670832142      0.1110000000      22.4036723988      0.1541383203      0.0000000000
0.1572946068     33015016.2337133177      0.1130000000      21.8609448103      0.1575840939      0.0000000000
0.1607178386     29523615.7898951657      0.1150000000      21.3632476914      0.1610567399      0.0000000000
0.1641605130     26466707.1775729768      0.1170000000      20.9059593596      0.1645508638      0.0000000000
0.1676498916     23760692.2510448098      0.1190000000      20.4812281100      0.1680941822      0.0000000000
0.1711975638     21352869.7547852807      0.1210000000      20.0846128997      0.1716985420      0.0000000000
0.1748123952     19202499.7344102524      0.1230000000      19.7127519600      0.1753730463      0.0000000000
0.1785021636     17276635.5982172079      0.1250000000      19.3629470624      0.1791257123      0.0000000000
0.1822740944     15548046.7885387484      0.1270000000      19.0329763268      0.1829640140      0.0000000000
0.1861350840     13993846.7569684591      0.1290000000      18.7209794835      0.1868951090      0.0000000000
0.1900918176     12594580.2031362932      0.1310000000      18.4253831536      0.1909259589      0.0000000000
0.1941508265     11333541.1877740938      0.1330000000      18.1448455190      0.1950633871      0.0000000000
0.1983185194     10196262.4729755986      0.1350000000      17.8782141858      0.1993141120      0.0000000000
0.2026012036      9170116.2084865756      0.1370000000      17.6244935272      0.2036847688      0.0000000000
0.2070050856      8244008.1484099170      0.1390000000      17.3828186960      0.2081819112      0.0000000000
0.2115362755      7408130.4335070634      0.1410000000      17.1524340959      0.2128120158      0.0000000000
0.2162007808      6653761.8485868545      0.1430000000      16.9326759380      0.2175814776      0.0000000000
0.2210045018      5973116.0541084921      0.1450000000      16.7229580426      0.2224966049      0.0000000000
0.2259532201      5359204.2905089399      0.1470000000      16.5227591604      0.2275636092      0.0000000000
0.2310525906      4805737.8004239593      0.1490000000      16.3316142148      0.2327885971      0.0000000000
0.2363081264      4307033.7614863431      0.1510000000      16.1491040092      0.2381775560      0.0000000000
0.2417251981      3857946.9691614266      0.1530000000      15.9748490345      0.2437363537      0.0000000000
0.2473089895      3453809.7309810859      0.1550000000      15.8085035565      0.2494706934      0.0000000000
0.2530645283      3090378.1425206834      0.1570000000      15.6497495357      0.2553861461      0.0000000000
0.2589966447      2763791.1871544360      0.1590000000      15.4982929758      0.2614881083      0.0000000000
0.2651099652      2470533.4422228220      0.1610000000      15.3538597538      0.2677817958      0.0000000000
0.2714089028      2207402.6608157363      0.1630000000      15.2161929845      0.2742722344      0.0000000000
0.2778976436      1971481.5682070088      0.1650000000      15.0850500147      0.2809642456      0.0000000000
0.2845801352      1760113.7311346941      0.1670000000      14.9602002974      0.2878624349      0.0000000000
0.2914600767      1570881.1788798322      0.1690000000      14.8414236722      0.2949711820      0.0000000000
0.2985409056      1401584.5003076678      0.1710000000      14.7285086930      0.3022946259      0.0000000000
0.3058258039      1250224.9805751510      0.1730000000      14.6212516580      0.3098366718      0.0000000000
0.3133176669      1114987.9555681359      0.1750000000      14.5194552625      0.3176009583      0.0000000000
0.3210191106       994228.1529733514      0.1770000000      14.4229280397      0.3255908637      0.0000000000
0.3289324634       886455.3609699617      0.1790000000      14.3314838595      0.3338094979      0.0000000000
0.3370597588       790321.5885535679      0.1810000000      14.2449410574      0.3422596926      0.0000000000
0.3454027310       704609.0983377987      0.1830000000      14.1631222639      0.3509439969      0.0000000000
0.3539628135       628219.2994080728      0.1850000000      14.0858542386      0.3598646739      0.0000000000
0.3627411325       560162.3937804684      0.1870000000      14.0129673869      0.3690236931      0.0000000000
0.3717385092       499547.7700621790      0.1890000000      13.9442959175      0.3784227308      0.0000000000
0.3809554557       445575.0449255835      0.1910000000      13.8796775699      0.3880631650      0.0000000000
0.3903921757       397525.8826925250      0.1930000000      13.8189535460      0.3979460737      0.0000000000
0.4000485680       354756.2718492011      0.1950000000      13.7619687367      0.4080722375      0.0000000000
0.4099242232       316689.5746066348      0.1970000000      13.7085714144      0.4184421336      0.0000000000
0.4200184294       282809.9762456536      0.1990000000      13.6586134104      0.4290559403      0.0000000000
0.4303301746       252656.5586967255      0.2010000000      13.6119501431      0.4399135369      0.0000000000
0.4408581498       225817.8488358893      0.2030000000      13.5684405580      0.4510145052      0.0000000000
0.4516007559       201926.8353122846      0.2050000000      13.5279473543      0.4623581341      0.0000000000
0.4625561042       180656.4350099372      0.2070000000      13.4903366349      0.4739434177      0.0000000000
0.4737220276       161715.3427948623      0.2090000000      13.4554782883      0.4857690655      0.0000000000
0.4850960839       144844.3327562069      0.2110000000      13.4232459515      0.4978335020      0.0000000000
0.4966755636       129812.8268422460      0.2130000000      13.3935168630      0.5101348733      0.0000000000
0.5084574972       116415.8497265461      0.2150000000      13.3661718412      0.5226710522      0.0000000000
0.5204386643       104471.2830748120      0.2170000000      13.3410955870      0.5354396447      0.0000000000
0.5326156014        93817.3556230781      0.2190000000      13.3181763307      0.5484379963      0.0000000000
0.5449846105        84310.4416166972      0.2210000000      13.2973059872      0.5616631975      0.0000000000
0.5575417698        75823.0447957478      0.2230000000      13.2783800685      0.5751120935      0.0000000000
0.5702829419        68242.0103692487      0.2250000000      13.2612975749      0.5887812897      0.0000000000
0.5832037859        61466.9431538999      0.2270000000      13.2459612317      0.6026671621      0.0000000000
0.5962997658        55408.7550737240      0.2290000000      13.2322770642      0.6167658635      0.0000000000
0.6095661629        49988.4122149515      0.2310000000      13.2201546720      0.6310733346      0.0000000000
0.6229980847        45135.7848188147      0.2330000000      13.2095067958      0.6455853103      0.0000000000
0.6365904782        40788.6562904812      0.2350000000      13.2002497468      0.6602973321      0.0000000000
0.6503381397        36891.8102886810      0.2370000000      13.1923029189      0.6752047561      0.0000000000
