# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1535996865      6194701.2371284403      0.1755700000      14.3281786278      0.1538147523      0.0000000000
0.1597346739      5231211.2443563333      0.1775700000      14.0245634784      0.1600458799      0.0000000000
0.1660071422      4436006.5044090394      0.1795700000      13.7566031820      0.1664232467      0.0000000000
0.1724118289      3776739.0707185161      0.1815700000      13.5186769936      0.1729418585      0.0000000000
0.1789469158      3227490.1406857450      0.1835700000      13.3071306987      0.1796002616      0.0000000000
0.1856094240      2767898.3075095615      0.1855700000      13.1185864240      0.1863958018      0.0000000000
0.1923953608      2381880.6165234861      0.1875700000      12.9499116061      0.1933247681      0.0000000000
0.1993018298      2056397.6329833847      0.1895700000      12.7987380882      0.2003845738      0.0000000000
0.2063268098      1780829.6864604568      0.1915700000      12.6633065830      0.2075735364      0.0000000000
0.2134655225      1546895.3354417768      0.1935700000      12.5413471756      0.2148870993      0.0000000000
0.2207159542      1347543.7018190178      0.1955700000      12.4316375423      0.2223235712      0.0000000000
0.2280751469      1177111.0420446075      0.1975700000      12.3328789822      0.2298802716      0.0000000000
0.2355401357      1030948.0640946502      0.1995700000      12.2439401092      0.2375545044      0.0000000000
0.2431071870       905289.9312318402      0.2015700000      12.1636213839      0.2453427583      0.0000000000
0.2507741496       796887.5546508656      0.2035700000      12.0912787342      0.2532431697      0.0000000000
0.2585373371       703165.7972250379      0.2055700000      12.0259499516      0.2612522552      0.0000000000
0.2663938568       621917.9594885194      0.2075700000      11.9669761429      0.2693673534      0.0000000000
0.2743414945       551256.2845462674      0.2095700000      11.9139511054      0.2775865090      0.0000000000
0.2823759925       489727.4052807063      0.2115700000      11.8659880174      0.2859055997      0.0000000000
0.2904964534       435911.4995353394      0.2135700000      11.8231408549      0.2943240436      0.0000000000
0.2986974214       388862.7429455852      0.2155700000      11.7843116109      0.3028364238      0.0000000000
0.3069779720       347546.1296705566      0.2175700000      11.7496271412      0.3114421115      0.0000000000
0.3153334647       311263.2921597296      0.2195700000      11.7182795143      0.3201365219      0.0000000000
0.3237634725       279234.5109642709      0.2215700000      11.6905793369      0.3289195426      0.0000000000
0.3322628939       250991.1262405219      0.2235700000      11.6656529371      0.3377860692      0.0000000000
