# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1507080706     12064245.6734613013      0.1681200000      16.6021853071      0.1509475424      0.0000000000
0.1580996261      9590778.1683338564      0.1701200000      15.9869340911      0.1584528895      0.0000000000
0.1658855536      7656368.2234778740      0.1721200000      15.4561392176      0.1663686779      0.0000000000
0.1740665852      6136063.9437473109      0.1741200000      14.9970137134      0.1746971014      0.0000000000
0.1826412533      4936383.4459642647      0.1761200000      14.5988833396      0.1834381652      0.0000000000
0.1916076934      3986014.0628995267      0.1781200000      14.2529449659      0.1925915186      0.0000000000
0.2009608031      3231587.4847364649      0.1801200000      13.9515312966      0.2021535293      0.0000000000
0.2107025240      2628728.4674425428      0.1821200000      13.6891009376      0.2121278434      0.0000000000
0.2208256867      2146654.1322534331      0.1841200000      13.4600135342      0.2225087806      0.0000000000
0.2313297660      1758904.8647636594      0.1861200000      13.2602886686      0.2332975340      0.0000000000
0.2422097127      1446248.6100043186      0.1881200000      13.0860976643      0.2444906669      0.0000000000
0.2534614252      1193233.9712642978      0.1901200000      12.9343172919      0.2560857448      0.0000000000
0.2650781146       988252.1993467364      0.1921200000      12.8020074090      0.2680775647      0.0000000000
0.2770594181       820726.9730750913      0.1941200000      12.6873975260      0.2804676218      0.0000000000
0.2893955152       684093.2710629428      0.1961200000      12.5879782476      0.2932475911      0.0000000000
0.3020828351       571948.2142397860      0.1981200000      12.5022751574      0.3064156610      0.0000000000
0.3151132193       479859.7052823461      0.2001200000      12.4285565633      0.3199652345      0.0000000000
0.3284820995       403753.7150803207      0.2021200000      12.3657325442      0.3338934729      0.0000000000
0.3421815542       340753.5168059556      0.2041200000      12.3125370511      0.3481940196      0.0000000000
0.3562042786       288434.1545520561      0.2061200000      12.2679540190      0.3628611529      0.0000000000
0.3705417780       244917.7018152746      0.2081200000      12.2309936272      0.3778878777      0.0000000000
0.3851877191       208485.6289065464      0.2101200000      12.2010452520      0.3932694660      0.0000000000
0.4001313713       178053.0335311505      0.2121200000      12.1771358643      0.4089965062      0.0000000000
0.4153657308       152459.5211722571      0.2141200000      12.1588148407      0.4250635067      0.0000000000
0.4308818627       130874.1005308554      0.2161200000      12.1455155153      0.4414628952      0.0000000000
0.4466698765       112651.6392868851      0.2181200000      12.1366548256      0.4581860362      0.0000000000
0.4627204080        97223.5299774768      0.2201200000      12.1317845812      0.4752248084      0.0000000000
0.4790238678        84124.2216143510      0.2221200000      12.1305012475      0.4925708001      0.0000000000
0.4955704643        72971.4238703820      0.2241200000      12.1324408228      0.5102153283      0.0000000000
0.5123496378        63469.1277078265      0.2261200000      12.1372086626      0.5281488209      0.0000000000
0.5293524856        55317.1563134324      0.2281200000      12.1446403271      0.5463634371      0.0000000000
0.5465675855        48336.0317845074      0.2301200000      12.1543363033      0.5648485406      0.0000000000
0.5639851778        42328.7887605131      0.2321200000      12.1661166884      0.5835952277      0.0000000000
0.5815948271        37147.0194386757      0.2341200000      12.1797582448      0.6025937878      0.0000000000
0.5993850257        32686.1475240198      0.2361200000      12.1949453568      0.6218332562      0.0000000000
0.6173467883        28809.7248752724      0.2381200000      12.2116660876      0.6413053539      0.0000000000
