# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1545993516     11085765.9905512109      0.1693300000      16.1473931168      0.1548949823      0.0000000000
0.1622588808      8863455.1100763138      0.1713300000      15.5890281613      0.1626776691      0.0000000000
0.1703112141      7114303.8604857875      0.1733300000      15.1070141538      0.1708701177      0.0000000000
0.1787570410      5730167.5233563008      0.1753300000      14.6899783794      0.1794745197      0.0000000000
0.1875918178      4633083.0854394268      0.1773300000      14.3279526802      0.1884877501      0.0000000000
0.1968154726      3758949.0938062314      0.1793300000      14.0133170988      0.1979113211      0.0000000000
0.2064239368      3061087.5667893239      0.1813300000      13.7392750126      0.2077426791      0.0000000000
0.2164162311      2500994.8568924675      0.1833300000      13.5005787299      0.2179824968      0.0000000000
0.2267883940      2050330.4442320410      0.1853300000      13.2924987037      0.2286284097      0.0000000000
0.2375369164      1686467.8132904216      0.1873300000      13.1111339785      0.2396785530      0.0000000000
0.2486571660      1391977.2034671216      0.1893300000      12.9530755577      0.2511299252      0.0000000000
0.2601455489      1152573.2470105267      0.1913300000      12.8155852553      0.2629806315      0.0000000000
0.2719972820       957311.9195766798      0.1933300000      12.6962250066      0.2752275645      0.0000000000
0.2842065302       797712.3664340583      0.1953300000      12.5928124412      0.2878665343      0.0000000000
0.2967677378       666832.5523969062      0.1973300000      12.5035347860      0.3008936544      0.0000000000
0.3096749320       559156.6229013767      0.1993300000      12.4268142563      0.3143046099      0.0000000000
0.3229217264       470288.5450559261      0.2013300000      12.3612726264      0.3280946558      0.0000000000
0.3365018694       396624.1227132033      0.2033300000      12.3057657423      0.3422591913      0.0000000000
0.3504066084       335613.5166521142      0.2053300000      12.2590364576      0.3567909631      0.0000000000
0.3646300014       284720.1820932671      0.2073300000      12.2203397017      0.3716856826      0.0000000000
0.3791636383       242203.9940263502      0.2093300000      12.1887794906      0.3869364313      0.0000000000
0.3939988555       206631.7385803749      0.2113300000      12.1635629898      0.4025359943      0.0000000000
0.4091271814       176780.6742851681      0.2133300000      12.1440389761      0.4184773329      0.0000000000
0.4245402695       151622.0639432812      0.2153300000      12.1296763230      0.4347535139      0.0000000000
0.4402290356       130361.2809194411      0.2173300000      12.1199489571      0.4513567787      0.0000000000
0.4561829704       112426.4412978019      0.2193300000      12.1142439453      0.4682777875      0.0000000000
0.4723937772        97182.2331922700      0.2213300000      12.1122875893      0.4855095416      0.0000000000
0.4888516922        84192.6648263024      0.2233300000      12.1136966853      0.5030434120      0.0000000000
0.5055457148        73148.8560347529      0.2253300000      12.1179985838      0.5208693651      0.0000000000
0.5224668771        63687.2204852698      0.2273300000      12.1250157128      0.5389795206      0.0000000000
0.5396042841        55588.4282580528      0.2293300000      12.1343850605      0.5573638332      0.0000000000
0.5569482922        48615.3035017257      0.2313300000      12.1459332908      0.5760135601      0.0000000000
0.5744875408        42628.0979769234      0.2333300000      12.1593147127      0.5949179990      0.0000000000
0.5922125107        37447.4685377763      0.2353300000      12.1744345476      0.6140684011      0.0000000000
0.6101117897        32978.4636650112      0.2373300000      12.1909934155      0.6334538475      0.0000000000
0.6281754325        29099.9388251100      0.2393300000      12.2088912025      0.6530649616      0.0000000000
0.6463926177        25732.5891064882      0.2413300000      12.2279356359      0.6728913098      0.0000000000
0.6647528286        22802.3713323549      0.2433300000      12.2479841476      0.6929227094      0.0000000000
0.6832458342        20242.2178094823      0.2453300000      12.2689376438      0.7131492090      0.0000000000
0.7018606804        18009.1703972206      0.2473300000      12.2906136066      0.7335599519      0.0000000000
0.7205872606        16053.2860158068      0.2493300000      12.3129350520      0.7541449400      0.0000000000
0.7394152891        14336.6115662204      0.2513300000      12.3358022746      0.7748938785      0.0000000000
0.7583345790        12826.8381716164      0.2533300000      12.3591238136      0.7957964878      0.0000000000
0.7773350586        11496.4067122314      0.2553300000      12.3828160842      0.8168425202      0.0000000000
0.7964067846        10321.7526412728      0.2573300000      12.4068024542      0.8380217751      0.0000000000
0.8155397491         9284.7413216353      0.2593300000      12.4309866438      0.8593238759      0.0000000000
0.8347243235         8367.3936355601      0.2613300000      12.4553063283      0.8807387790      0.0000000000
0.8539514289         7550.9846778598      0.2633300000      12.4797542567      0.9022569764      0.0000000000
0.8732113656         6826.2564401751      0.2653300000      12.5042261690      0.9238681405      0.0000000000
0.8924950274         6181.6979466953      0.2673300000      12.5286744785      0.9455625280      0.0000000000
0.9117936805         5606.1716215888      0.2693300000      12.5530790635      0.9673307299      0.0000000000
0.9310984256         5092.5444512348      0.2713300000      12.5773759879      0.9891630426      0.0000000000
0.9504007614         4633.3482271528      0.2733300000      12.6015291817      1.0110501282      0.0000000000
0.9696923991         4222.1071617486      0.2753300000      12.6255058481      1.0329827998      0.0000000000
0.9889654307         3852.3807652111      0.2773300000      12.6492975854      1.0549522230      0.0000000000
1.0082120007         3519.4904966254      0.2793300000      12.6728760577      1.0769495299      0.0000000000
1.0274240287         3221.3483369970      0.2813300000      12.6961538439      1.0989654857      0.0000000000
1.0465945992         2951.9858425221      0.2833300000      12.7191718823      1.1209921513      0.0000000000
1.0657165531         2708.2948087443      0.2853300000      12.7419090886      1.1430212067      0.0000000000
1.0847825487         2489.0609209604      0.2873300000      12.7642882664      1.1650440182      0.0000000000
1.1037863438         2290.0807401320      0.2893300000      12.7863528347      1.1870531884      0.0000000000
1.1227214935         2109.2562705675      0.2913300000      12.8080874787      1.2090409909      0.0000000000
1.1415814033         1945.8982926286      0.2933300000      12.8294235363      1.2309994291      0.0000000000
1.1603605147         1796.9960961123      0.2953300000      12.8504060033      1.2529216853      0.0000000000
1.1790529751         1661.4408438969      0.2973300000      12.8710064899      1.2748005034      0.0000000000
1.1976531810         1538.1767024900      0.2993300000      12.8911991665      1.2966288521      0.0000000000
1.2161558922         1425.9267186201      0.3013300000      12.9109776888      1.3184000698      0.0000000000
1.2345563295         1323.0483520641      0.3033300000      12.9303704461      1.3401079926      0.0000000000
1.2528494733         1229.1342624277      0.3053300000      12.9493383506      1.3617460862      0.0000000000
1.2710308810         1143.0673626089      0.3073300000      12.9678943109      1.3833084645      0.0000000000
1.2890961096         1064.3025058743      0.3093300000      12.9860189962      1.4047891736      0.0000000000
1.3070412592          991.7505793574      0.3113300000      13.0037421822      1.4261828761      0.0000000000
1.3248620158          925.5538292443      0.3133300000      13.0209992886      1.4474836505      0.0000000000
1.3425552113          864.2564200131      0.3153300000      13.0378677658      1.4686869624      0.0000000000
1.3601168678          808.2044036476      0.3173300000      13.0542705591      1.4897871945      0.0000000000
1.3775442063          756.1769943006      0.3193300000      13.0702838583      1.5107801987      0.0000000000
1.3948336752          708.5009590217      0.3213300000      13.0858340613      1.5316607887      0.0000000000
1.4119828685          664.1465037267      0.3233300000      13.1009960948      1.5524251949      0.0000000000
1.4289886406          623.4195465000      0.3253300000      13.1156994822      1.5730686500      0.0000000000
1.4458487671          585.6566657944      0.3273300000      13.1299899690      1.5935875273      0.0000000000
1.4625609252          550.6095765273      0.3293300000      13.1438698879      1.6139780323      0.0000000000
1.4791228848          518.1450443258      0.3313300000      13.1573284386      1.6342364493      0.0000000000
1.4955326747          488.0413654985      0.3333300000      13.1703691893      1.6543593612      0.0000000000
1.5117884890          460.0982908244      0.3353300000      13.1829960422      1.6743435304      0.0000000000
1.5278886826          434.1347290392      0.3373300000      13.1952131241      1.6941858967      0.0000000000
1.5438317652          409.9866776501      0.3393300000      13.2070247497      1.7138835719      0.0000000000
1.5596164716          387.4391930195      0.3413300000      13.2184481348      1.7334339358      0.0000000000
1.5752416025          366.3693361272      0.3433300000      13.2294874729      1.7528344288      0.0000000000
1.5907058819          346.8412620669      0.3453300000      13.2401101378      1.7720823621      0.0000000000
1.6060086110          328.5553390288      0.3473300000      13.2503586578      1.7911757929      0.0000000000
1.6211489960          311.4198638913      0.3493300000      13.2602376950      1.8101126315      0.0000000000
1.6361261643          295.4981691882      0.3513300000      13.2697163674      1.8288906615      0.0000000000
1.6509397802          280.5490425078      0.3533300000      13.2788361089      1.8475083705      0.0000000000
1.6655894117          266.5033823828      0.3553300000      13.2876018862      1.8659641026      0.0000000000
1.6800746097          253.3802929460      0.3573300000      13.2959958457      1.8842561627      0.0000000000
1.6943952302          241.0686608266      0.3593300000      13.3040352341      1.9023832570      0.0000000000
