# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1515784684     33312394.3053573631      0.1171660000      21.8256543904      0.1517834974      0.0000000000
0.1555703876     29026863.3810937293      0.1191660000      21.2027636929      0.1558290381      0.0000000000
0.1596331227     25366168.7416737825      0.1211660000      20.6383262539      0.1599488013      0.0000000000
0.1637691931     22223618.6587335616      0.1231660000      20.1245352595      0.1641454658      0.0000000000
0.1679804670     19514942.3142526187      0.1251660000      19.6550511743      0.1684210508      0.0000000000
0.1722675044     17171966.9356433414      0.1271660000      19.2245892903      0.1727762717      0.0000000000
0.1766313362     15139217.3630359247      0.1291660000      18.8287199812      0.1772123106      0.0000000000
0.1810727895     13370928.2790512200      0.1311660000      18.4636801424      0.1817301475      0.0000000000
0.1855914520     11828645.7578339819      0.1331660000      18.1261953829      0.1863295344      0.0000000000
0.1901893934     10480981.6845363453      0.1351660000      17.8135482436      0.1910126876      0.0000000000
0.1948660342      9300707.7712127138      0.1371660000      17.5232718817      0.1957791974      0.0000000000
0.1996214979      8264995.6809026673      0.1391660000      17.2532364539      0.2006293548      0.0000000000
0.2044562203      7354549.3579808017      0.1411660000      17.0015894878      0.2055637628      0.0000000000
0.2093705898      6552901.5188650489      0.1431660000      16.7666986891      0.2105829802      0.0000000000
0.2143652864      5846035.9499043496      0.1451660000      16.5471387289      0.2156878572      0.0000000000
0.2194402782      5221754.3169536525      0.1471660000      16.3416078425      0.2208785415      0.0000000000
0.2245952080      4669486.9339212207      0.1491660000      16.1489232826      0.2261548616      0.0000000000
0.2298312958      4180468.1551695731      0.1511660000      15.9681189400      0.2315182105      0.0000000000
0.2351481105      3746773.1938952324      0.1531660000      15.7982383786      0.2369683485      0.0000000000
0.2405458568      3361663.9843375571      0.1551660000      15.6384546406      0.2425056683      0.0000000000
0.2460247017      3019287.1316798073      0.1571660000      15.4880215366      0.2481305280      0.0000000000
0.2515847819      2714547.6897705169      0.1591660000      15.3462636595      0.2538432576      0.0000000000
0.2572262027      2443003.0861543850      0.1611660000      15.2125681114      0.2596441585      0.0000000000
0.2629487635      2200731.8362875031      0.1631660000      15.0863594979      0.2655332319      0.0000000000
0.2687525259      1984349.9170101499      0.1651660000      14.9671303301      0.2715107404      0.0000000000
0.2746380471      1790960.8963211372      0.1671660000      14.8544515569      0.2775774379      0.0000000000
0.2806045067      1617851.0275715478      0.1691660000      14.7478461760      0.2837327188      0.0000000000
0.2866524100      1462801.0992032962      0.1711660000      14.6469589075      0.2899772899      0.0000000000
