# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1566194310     41050104.4251666069      0.0843900000      22.9993979558      0.1568978193      0.0000000000
0.1631638836     34338870.7649397552      0.0863900000      22.1536350618      0.1635385053      0.0000000000
0.1696341478     29058369.5311419070      0.0883900000      21.4453592042      0.1701099580      0.0000000000
0.1760392692     24824753.6418217085      0.0903900000      20.8427625756      0.1766210941      0.0000000000
0.1823883314     21377495.3460568972      0.0923900000      20.3231247886      0.1830809193      0.0000000000
0.1886903746     18533707.2382728197      0.0943900000      19.8697835535      0.1894984411      0.0000000000
0.1949543468     16161453.2449475136      0.0963900000      19.4702436530      0.1958826147      0.0000000000
0.2011890585     14163362.9367632400      0.0983900000      19.1149552276      0.2022422940      0.0000000000
0.2074031684     12466176.0526505318      0.1003900000      18.7964974137      0.2085862139      0.0000000000
0.2136051615     11013845.7560502533      0.1023900000      18.5090200629      0.2149229661      0.0000000000
0.2198033498      9762861.1263003815      0.1043900000      18.2478518079      0.2212609976      0.0000000000
0.2260058628      8679002.7282009106      0.1063900000      18.0092202821      0.2276085993      0.0000000000
0.2322206530      7735048.4719535606      0.1083900000      17.7900480994      0.2339739107      0.0000000000
0.2384554963      6909108.5031146435      0.1103900000      17.5878018705      0.2403649182      0.0000000000
0.2447179907      6183416.9125157678      0.1123900000      17.4003790371      0.2467894540      0.0000000000
0.2509132179      5553164.1837587887      0.1143900000      17.2287437452      0.2531500814      0.0000000000
0.2570343059      5004003.0194840776      0.1163900000      17.0711518835      0.2594395627      0.0000000000
0.2631362998      4519390.6877349606      0.1183900000      16.9246677044      0.2657143372      0.0000000000
0.2692401648      4089088.9109123051      0.1203900000      16.7876788549      0.2719959379      0.0000000000
0.2753605280      3705247.5629091929      0.1223900000      16.6589764320      0.2782994350      0.0000000000
0.2815092842      3361567.6696165432      0.1243900000      16.5375950064      0.2846371301      0.0000000000
0.2876968104      3052879.2504573758      0.1263900000      16.4227412088      0.2910197972      0.0000000000
0.2939325079      2774874.9679887276      0.1283900000      16.3137523921      0.2974572378      0.0000000000
0.3002250875      2523927.9144557086      0.1303900000      16.2100692361      0.3039585719      0.0000000000
0.3065827368      2296954.7246449804      0.1323900000      16.1112153661      0.3105324089      0.0000000000
0.3130132204      2091314.6252881128      0.1343900000      16.0167833262      0.3171869493      0.0000000000
0.3195239527      1904730.7862958282      0.1363900000      15.9264224476      0.3239300599      0.0000000000
