# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1516075691     12254511.9025201499      0.1685450000      16.3769299606      0.1518571749      0.0000000000
0.1591162565      9790814.4846588615      0.1705450000      15.7854415071      0.1594826794      0.0000000000
0.1670207006      7849929.9051895561      0.1725450000      15.2759719666      0.1675204125      0.0000000000
0.1753160892      6318334.7299529361      0.1745450000      14.8353454983      0.1759669075      0.0000000000
0.1840027160      5103491.7408898557      0.1765450000      14.4534861747      0.1848239807      0.0000000000
0.1930779012      4137009.1162487976      0.1785450000      14.1217704566      0.1940904472      0.0000000000
0.2025395069      3365347.7495930395      0.1805450000      13.8331551794      0.2037657232      0.0000000000
0.2123849984      2747067.1556920344      0.1825450000      13.5817655322      0.2138488604      0.0000000000
0.2226114418      2249966.2710313345      0.1845450000      13.3626707104      0.2243385385      0.0000000000
0.2332154929      1848932.7622088462      0.1865450000      13.1717084233      0.2352330499      0.0000000000
0.2441933886      1524316.4546487371      0.1885450000      13.0053459040      0.2465302853      0.0000000000
0.2555409426      1260688.4442749638      0.1905450000      12.8605690670      0.2582277251      0.0000000000
0.2672524147      1046291.0050972445      0.1925450000      12.7346476572      0.2703212497      0.0000000000
0.2793245268       870834.3722114704      0.1945450000      12.6255857538      0.2828093356      0.0000000000
0.2917501918       727235.6778884855      0.1965450000      12.5312479489      0.2956864874      0.0000000000
0.3045246542       609079.4362134748      0.1985450000      12.4501052844      0.3089496659      0.0000000000
0.3176406671       511767.3856045899      0.2005450000      12.3805766656      0.3225932180      0.0000000000
0.3310921179       431276.6658891229      0.2025450000      12.3214566907      0.3366126868      0.0000000000
0.3448724308       364422.4232585600      0.2045450000      12.2716830924      0.3510031276      0.0000000000
0.3589737394       308799.2804625211      0.2065450000      12.2302114863      0.3657582195      0.0000000000
0.3733878913       262438.9834480112      0.2085450000      12.1961207882      0.3808713196      0.0000000000
0.3881068516       223682.5790282043      0.2105450000      12.1686448052      0.3963358897      0.0000000000
0.4031226411       191147.4734333013      0.2125450000      12.1471485786      0.4121454303      0.0000000000
0.4184265584       163759.8109139652      0.2145450000      12.1310187402      0.4282926423      0.0000000000
0.4340089203       140701.8665012124      0.2165450000      12.1196205726      0.4447691330      0.0000000000
0.4498612478       121181.6137908953      0.2185450000      12.1125550151      0.4615677697      0.0000000000
0.4659734157       104657.5090403836      0.2205450000      12.1092998927      0.4786795968      0.0000000000
0.4823364448        90592.3194915166      0.2225450000      12.1095429851      0.4960968536      0.0000000000
0.4989398523        78623.6565334881      0.2245450000      12.1128502089      0.5138100913      0.0000000000
0.5157742553        68382.8813208779      0.2265450000      12.1189766062      0.5318110041      0.0000000000
0.5328291891        59612.5408983677      0.2285450000      12.1275930661      0.5500900427      0.0000000000
0.5500941050        52094.0588329035      0.2305450000      12.1384023233      0.5686374965      0.0000000000
0.5675586599        45632.3436380685      0.2325450000      12.1511684815      0.5874438089      0.0000000000
0.5852126896        40056.7351247184      0.2345450000      12.1657088454      0.6064995504      0.0000000000
0.6030451942        35249.3579801520      0.2365450000      12.1817635988      0.6257942863      0.0000000000
0.6210463945        31074.6314365684      0.2385450000      12.1992476086      0.6453188608      0.0000000000
0.6392054852        27447.7184380675      0.2405450000      12.2179643321      0.6650628933      0.0000000000
0.6575112369        24304.9860973971      0.2425450000      12.2376784185      0.6850154356      0.0000000000
0.6759540700        21557.3079302955      0.2445450000      12.2583697593      0.7051673038      0.0000000000
0.6945228440        19162.2762008313      0.2465450000      12.2798297928      0.7255074667      0.0000000000
0.7132073879        17066.4037822063      0.2485450000      12.3019739463      0.7460258913      0.0000000000
0.7319973789        15228.5225734448      0.2505450000      12.3246987552      0.7667122791      0.0000000000
0.7508825889        13613.6017127871      0.2525450000      12.3479096573      0.7875563415      0.0000000000
0.7698528999        12191.7853001202      0.2545450000      12.3715200497      0.8085478170      0.0000000000
0.7888983154        10937.5607509395      0.2565450000      12.3954505655      0.8296764832      0.0000000000
0.8080086211         9832.9503319239      0.2585450000      12.4195825876      0.8509317636      0.0000000000
0.8271748282         8851.0708838518      0.2605450000      12.4439428544      0.8723043962      0.0000000000
0.8463866884         7983.2287463561      0.2625450000      12.4683794037      0.8937835589      0.0000000000
0.8656351792         7211.7934574805      0.2645450000      12.4928825778      0.9153597481      0.0000000000
0.8849111055         6524.8780938067      0.2665450000      12.5174013861      0.9370231591      0.0000000000
0.9042051557         5914.4591568487      0.2685450000      12.5418481621      0.9587637455      0.0000000000
0.9235089984         5367.8946549207      0.2705450000      12.5662433299      0.9805725110      0.0000000000
0.9428135865         4880.5743765346      0.2725450000      12.5904877456      1.0024395139      0.0000000000
0.9621108412         4443.5907730607      0.2745450000      12.6145870046      1.0243558553      0.0000000000
0.9813923198         4052.6616051990      0.2765450000      12.6384711364      1.0463121041      0.0000000000
1.0006505023         3700.2441195028      0.2785450000      12.6621684923      1.0682998304      0.0000000000
1.0198772714         3384.0091222261      0.2805450000      12.6855970228      1.0903097917      0.0000000000
1.0390654174         3098.6159121612      0.2825450000      12.7087702842      1.1123337370      0.0000000000
1.0582074426         2841.7362091459      0.2845450000      12.7316316145      1.1343629729      0.0000000000
1.0772964727         2609.6654969555      0.2865450000      12.7541804712      1.1563894646      0.0000000000
1.0963258587         2399.2675390361      0.2885450000      12.7764168272      1.1784053608      0.0000000000
1.1152887192         2209.4579199987      0.2905450000      12.7982755296      1.2004024350      0.0000000000
1.1341791173         2036.8466114626      0.2925450000      12.8197935812      1.2223735263      0.0000000000
1.1529909933         1879.6840241651      0.2945450000      12.8409583214      1.2443112400      0.0000000000
1.1717182075         1737.3298079561      0.2965450000      12.8617119823      1.2662079959      0.0000000000
1.1903555107         1607.3426305365      0.2985450000      12.8820931570      1.2880572313      0.0000000000
1.2088973517         1489.0285169276      0.3005450000      12.9020632688      1.3098519307      0.0000000000
1.2273387292         1380.9507396125      0.3025450000      12.9216312580      1.3315856842      0.0000000000
1.2456747663         1282.1018205416      0.3045450000      12.9407916166      1.3532521630      0.0000000000
1.2639007201         1191.7866862307      0.3065450000      12.9595255085      1.3748451323      0.0000000000
1.2820122662         1108.9725568281      0.3085450000      12.9778440260      1.3963588136      0.0000000000
1.3000051122         1033.1217925250      0.3105450000      12.9957305152      1.4177874006      0.0000000000
1.2995708536         1034.9103344514      0.6555341180      12.9952801408      1.4172695627      0.0000068458
1.2817741804         1083.0007157696      0.6591631443      12.9458655166      1.3960718507      0.0060653728
1.2633612524         1114.5277518911      0.6627723002      12.8694867592      1.3741817468      0.0173821860
1.2473538636         1124.4238915733      0.6663619083      12.7817298238      1.3551793868      0.0317381192
1.2338996554         1115.7073400690      0.6699322830      12.6874695457      1.3392229670      0.0482417318
1.2230501331         1090.8550298340      0.6734837302      12.5898489294      1.3263615282      0.0662741050
1.2147030564         1052.3021839999      0.6770165477      12.4910123116      1.3164666796      0.0855068418
1.2087114712         1004.1332799665      0.6805310256      12.3924235050      1.3093612330      0.1054829464
1.2049125702          948.5939324668      0.6840274467      12.2953231861      1.3048526618      0.1259544937
1.2031751235          888.6406156642      0.6875060864      12.2007059491      1.3027885296      0.1466245444
1.2031188638          827.0460431702      0.6909672133      12.1086338618      1.3027219577      0.1673613799
1.2046250030          765.5818793953      0.6944110892      12.0196989868      1.3045174169      0.1879888540
1.2077083837          705.0980474257      0.6978379696      11.9348572998      1.3081999213      0.2082543376
1.2119425033          647.3397581312      0.7012481036      11.8533966747      1.3132675454      0.2281196443
1.2171986920          592.8894136094      0.7046417343      11.7754484766      1.3195727808      0.2476289169
1.2234711374          541.8767949816      0.7080190991      11.7015227768      1.3271155049      0.2665229516
1.2305641313          494.6732137366      0.7113804297      11.6313195914      1.3356671223      0.2848341044
1.2383405138          451.3162032002      0.7147259522      11.5646633765      1.3450681006      0.3025476099
1.2467348709          411.6230755713      0.7180558876      11.5016016017      1.3552447030      0.3197253047
1.2555423556          375.5572079627      0.7213704518      11.4415099292      1.3659529466      0.3361270116
1.2648644618          342.8261594947      0.7246698557      11.3850114857      1.3773203418      0.3519318853
1.2744599898          313.1975110802      0.7279543054      11.3312362366      1.3890564196      0.3671215898
1.2842934651          286.4124741717      0.7312240024      11.2801334546      1.4011200989      0.3818135498
1.2945231075          262.2350978514      0.7344791438      11.2325252163      1.4137086295      0.3958787806
1.3046841675          240.4542404321      0.7377199222      11.1863305296      1.4262516898      0.4092982739
1.3151233718          220.7691566168      0.7409465262      11.1432399560      1.4391782463      0.4221699924
1.3255758849          203.0506658040      0.7441591400      11.1020051597      1.4521619139      0.4345512602
1.3361698722          187.0140371819      0.7473579441      11.0633127915      1.4653627210      0.4464171790
1.3467397676          172.5451664425      0.7505431151      11.0263320871      1.4785750283      0.4577862184
1.3573111014          159.4509612859      0.7537148258      10.9912043687      1.4918306424      0.4686301167
1.3679041457          147.6149657216      0.7568732454      10.9580258110      1.5051551809      0.4790872486
1.3783589204          136.8845371374      0.7600185396      10.9259491916      1.5183468424      0.4891083659
1.3887841943          127.1387734957      0.7631508708      10.8955370864      1.5315420078      0.4987734563
1.3991940610          118.2962444696      0.7662703978      10.8668456705      1.5447584031      0.5079876633
1.4094333186          110.2410378937      0.7693772765      10.8390090345      1.5577980877      0.5168708353
1.4196019425          102.8880803815      0.7724716594      10.8125569214      1.5707871662      0.5254291386
1.4296310016           96.1989880865      0.7755536961      10.7870478318      1.5836365681      0.5336380216
