# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1548003135     39267373.0606125072      0.0980000000      22.8161624742      0.1550558111      0.0000000000
0.1602832159     33104739.8379724920      0.1000000000      22.0125341673      0.1606152187      0.0000000000
0.1658625152     28055045.2411004640      0.1020000000      21.3080127156      0.1662766941      0.0000000000
0.1715343945     23886548.9279059470      0.1040000000      20.6863051764      0.1720365625      0.0000000000
0.1772955560     20423441.4423082024      0.1060000000      20.1344253565      0.1778916695      0.0000000000
0.1831431629     17530119.0190880932      0.1080000000      19.6419043803      0.1838393231      0.0000000000
0.1890747989     15100600.3650099784      0.1100000000      19.2002148261      0.1898772545      0.0000000000
0.1950884306     13051141.6056340728      0.1120000000      18.8023479232      0.1960035807      0.0000000000
0.2011230363     11330429.9800566752      0.1140000000      18.4458042129      0.2021562487      0.0000000000
0.2071256070      9888770.3021777514      0.1160000000      18.1272827180      0.2082811863      0.0000000000
0.2131436184      8663687.4982204828      0.1180000000      17.8389577488      0.2144268066      0.0000000000
0.2191897170      7615347.1977009438      0.1200000000      17.5763020559      0.2206060686      0.0000000000
0.2252707046      6713436.3176863911      0.1220000000      17.3358717884      0.2268259936      0.0000000000
0.2313912756      5933983.7007654132      0.1240000000      17.1148894658      0.2330914685      0.0000000000
0.2375551484      5257678.6519345799      0.1260000000      16.9110585824      0.2394063968      0.0000000000
0.2437655256      4668769.0032232059      0.1280000000      16.7224486402      0.2457741669      0.0000000000
0.2500253246      4154290.7168392655      0.1300000000      16.5474201174      0.2521978865      0.0000000000
0.2563372963      3703492.4342336045      0.1320000000      16.3845680879      0.2586805036      0.0000000000
0.2627040956      3307402.2116615423      0.1340000000      16.2326802134      0.2652248787      0.0000000000
0.2691283219      2958490.6738478732      0.1360000000      16.0907045480      0.2718338262      0.0000000000
0.2756125447      2650407.2936156620      0.1380000000      15.9577230060      0.2785101401      0.0000000000
0.2821593132      2377770.7514138767      0.1400000000      15.8329304481      0.2852566050      0.0000000000
0.2887711711      2136002.5256070900      0.1420000000      15.7156179343      0.2920760107      0.0000000000
0.2954506566      1921192.4596407777      0.1440000000      15.6051593017      0.2989711525      0.0000000000
0.3022003041      1729987.6626457830      0.1460000000      15.5009986644      0.3059448333      0.0000000000
0.3090226435      1559504.3135439903      0.1480000000      15.4026413338      0.3129998634      0.0000000000
0.3159201990      1407253.7558953874      0.1500000000      15.3096456514      0.3201390587      0.0000000000
0.3228954834      1271082.0004069551      0.1520000000      15.2216161338      0.3273652361      0.0000000000
0.3299509958      1149119.2959058296      0.1540000000      15.1381976547      0.3346812103      0.0000000000
0.3370892238      1039738.2609571001      0.1560000000      15.0590703428      0.3420897969      0.0000000000
0.3443126086       941518.7566506135      0.1580000000      14.9839456286      0.3495937764      0.0000000000
0.3516235840       853218.8057610852      0.1600000000      14.9125625282      0.3571959344      0.0000000000
0.3590245423       773749.1131633729      0.1620000000      14.8446842330      0.3648990271      0.0000000000
0.3665178319       702152.6136954394      0.1640000000      14.7800952793      0.3727057782      0.0000000000
0.3741057559       637586.5808398215      0.1660000000      14.7185997737      0.3806188780      0.0000000000
0.3817905639       579307.3107845762      0.1680000000      14.6600186504      0.3886409749      0.0000000000
0.3895744445       526657.4423754824      0.1700000000      14.6041881740      0.3967746672      0.0000000000
0.3974595218       479054.5173414133      0.1720000000      14.5509580873      0.4050225005      0.0000000000
0.4054478468       435982.0170325789      0.1740000000      14.5001905512      0.4133869572      0.0000000000
0.4135413908       396980.7775368194      0.1760000000      14.4517584958      0.4218704512      0.0000000000
0.4217420425       361642.0345435948      0.1780000000      14.4055447242      0.4304753231      0.0000000000
0.4300515922       329601.4508090070      0.1800000000      14.3614409297      0.4392038251      0.0000000000
0.4384717511       300533.6581580458      0.1820000000      14.3193465985      0.4480581400      0.0000000000
0.4470041110       274147.8455695608      0.1840000000      14.2791684923      0.4570403389      0.0000000000
0.4556501607       250183.6303879197      0.1860000000      14.2408198043      0.4661523983      0.0000000000
0.4644112744       228407.6875439692      0.1880000000      14.2042195722      0.4753961874      0.0000000000
0.4732887076       208610.6134227070      0.1900000000      14.1692921183      0.4847734639      0.0000000000
0.4822835915       190604.2535422981      0.1920000000      14.1359663587      0.4942858668      0.0000000000
0.4913969284       174219.4804034351      0.1940000000      14.1041757979      0.5039349115      0.0000000000
0.5006295872       159303.9762164290      0.1960000000      14.0738576755      0.5137219851      0.0000000000
0.5099822977       145720.5478455152      0.1980000000      14.0449526634      0.5236483386      0.0000000000
0.5194556497       133345.4506775503      0.2000000000      14.0174048622      0.5337150859      0.0000000000
0.5290500874       122066.9927159278      0.2020000000      13.9911611802      0.5439231973      0.0000000000
0.5387659060       111784.3002641067      0.2040000000      13.9661710999      0.5542734950      0.0000000000
0.5486032512       102406.1661047219      0.2060000000      13.9423866484      0.5647666517      0.0000000000
0.5585621136        93850.1247182470      0.2080000000      13.9197619914      0.5754031833      0.0000000000
0.5686423297        86041.4952000701      0.2100000000      13.8982531937      0.5861834500      0.0000000000
0.5788435778        78912.6728437978      0.2120000000      13.8778182771      0.5971076500      0.0000000000
0.5891653800        72402.3747046801      0.2140000000      13.8584169669      0.6081758213      0.0000000000
0.5996070980        66455.0411722008      0.2160000000      13.8400103324      0.6193878356      0.0000000000
0.6101679351        61020.2880324839      0.2180000000      13.8225610742      0.6307433995      0.0000000000
0.6208469360        56052.3697214060      0.2200000000      13.8060330132      0.6422420532      0.0000000000
0.6316429875        51509.7688325022      0.2220000000      13.7903913151      0.6538831700      0.0000000000
0.6425548184        47354.7678431114      0.2240000000      13.7756021439      0.6656659549      0.0000000000
0.6535810036        43553.0974987961      0.2260000000      13.7616327969      0.6775894475      0.0000000000
0.6647199632        40073.6077309683      0.2280000000      13.7484514926      0.6896525201      0.0000000000
0.6759699662        36887.9819222328      0.2300000000      13.7360273428      0.7018538800      0.0000000000
0.6873291338        33970.4538415511      0.2320000000      13.7243303315      0.7141920721      0.0000000000
0.6987954421        31297.5892963687      0.2340000000      13.7133313296      0.7266654800      0.0000000000
0.7103667245        28848.0621752647      0.2360000000      13.7030018596      0.7392723274      0.0000000000
0.7220406775        26602.4540045854      0.2380000000      13.6933141726      0.7520106831      0.0000000000
0.7338148644        24543.0866274955      0.2400000000      13.6842413773      0.7648784636      0.0000000000
0.7456867191        22653.8594580232      0.2420000000      13.6757571227      0.7778734353      0.0000000000
0.7576535516        20920.1038347940      0.2440000000      13.6678357092      0.7909932200      0.0000000000
0.7697125536        19328.4544975558      0.2460000000      13.6604521471      0.8042352988      0.0000000000
0.7818608034        17866.7299783998      0.2480000000      13.6535820449      0.8175970168      0.0000000000
0.7940952719        16523.8257331353      0.2500000000      13.6472015469      0.8310755876      0.0000000000
0.8064128277        15289.6154351590      0.2520000000      13.6412874726      0.8446680983      0.0000000000
0.8188102450        14154.8642546528      0.2540000000      13.6358171667      0.8583715161      0.0000000000
0.8312842080        13111.1495465561      0.2560000000      13.6307685694      0.8721826927      0.0000000000
0.8438313182        12150.7851723789      0.2580000000      13.6261201775      0.8860983706      0.0000000000
0.8564481014        11266.7558794283      0.2600000000      13.6218510481      0.9001151895      0.0000000000
0.8691310130        10452.6593540635      0.2620000000      13.6179407700      0.9142296918      0.0000000000
0.8818764461         9702.6492983424      0.2640000000      13.6143695244      0.9284383298      0.0000000000
0.8946807370         9011.3877395272      0.2660000000      13.6111179483      0.9427374707      0.0000000000
0.9075401730         8373.9972653614      0.2680000000      13.6081672941      0.9571234051      0.0000000000
0.9204509984         7786.0224183232      0.2700000000      13.6054993291      0.9715923519      0.0000000000
0.9334094212         7243.3919803678      0.2720000000      13.6030962968      0.9861404654      0.0000000000
0.9464116201         6742.3841349151      0.2740000000      13.6009410206      1.0007638421      0.0000000000
0.9594537512         6279.5951661458      0.2760000000      13.5990168393      1.0154585279      0.0000000000
0.9725319540         5851.9127143864      0.2780000000      13.5973075848      1.0302205235      0.0000000000
0.9856423578         5456.4895031394      0.2800000000      13.5957976192      1.0450457916      0.0000000000
0.9987810878         5090.7206017799      0.2820000000      13.5944717837      1.0599302630      0.0000000000
