# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1545672022     10069380.3928172495      0.1700000000      16.5961880447      0.1548245572      0.0000000000
0.1606856407      8264569.3861863948      0.1720000000      16.0935806096      0.1610375719      0.0000000000
0.1670043367      6815991.1373686418      0.1740000000      15.6517707444      0.1674606028      0.0000000000
0.1735165756      5647456.4502633335      0.1760000000      15.2620050587      0.1740873975      0.0000000000
0.1802159449      4700273.7974333866      0.1780000000      14.9170268151      0.1809119971      0.0000000000
0.1870962583      3928946.1948772301      0.1800000000      14.6107857729      0.1879286599      0.0000000000
0.1941515281      3297999.6792308227      0.1820000000      14.3381997227      0.1951318321      0.0000000000
0.2013759822      2779638.4040743564      0.1840000000      14.0949841265      0.2025161648      0.0000000000
0.2087639575      2351972.0838266639      0.1860000000      13.8774997619      0.2100764058      0.0000000000
0.2163099751      1997686.2199241824      0.1880000000      13.6826473881      0.2178074755      0.0000000000
0.2240086856      1703023.0627922064      0.1900000000      13.5077726622      0.2257044111      0.0000000000
0.2318548110      1457000.5790938155      0.1920000000      13.3505872297      0.2337623066      0.0000000000
0.2398432146      1250820.5826235667      0.1940000000      13.2091174982      0.2419763846      0.0000000000
0.2479688251      1077401.7145515322      0.1960000000      13.0816479019      0.2503419174      0.0000000000
0.2562266648       931023.9683627310      0.1980000000      12.9666852402      0.2588542569      0.0000000000
0.2646118218       807047.6443473817      0.2000000000      12.8629224837      0.2675088046      0.0000000000
0.2731194835       701696.5272625497      0.2020000000      12.7692153604      0.2763010467      0.0000000000
0.2817448862       611884.3475241936      0.2040000000      12.6845548190      0.2852265019      0.0000000000
0.2904833085       535079.6942245577      0.2060000000      12.6080475059      0.2942807139      0.0000000000
0.2993301300       469200.1291307174      0.2080000000      12.5389054906      0.3034593123      0.0000000000
0.3082807804       412525.8436573080      0.2100000000      12.4764279476      0.3127579598      0.0000000000
0.3173307350       363631.6154988661      0.2120000000      12.4199892975      0.3221723475      0.0000000000
0.3264755579       321333.1774262104      0.2140000000      12.3690334712      0.3316982395      0.0000000000
0.3357108148       284642.1837040483      0.2160000000      12.3230575073      0.3413313821      0.0000000000
0.3450322112       252732.9765774137      0.2180000000      12.2816171766      0.3510676481      0.0000000000
0.3544354496       224912.0842924252      0.2200000000      12.2443076493      0.3609028872      0.0000000000
0.3639163170       200596.2820489682      0.2220000000      12.2107661491      0.3708330183      0.0000000000
0.3734706535       179293.3561557474      0.2240000000      12.1806644596      0.3808539958      0.0000000000
0.3830943663       160586.8293554133      0.2260000000      12.1537061100      0.3909618251      0.0000000000
0.3927834205       144123.3357878846      0.2280000000      12.1296220219      0.4011525527      0.0000000000
0.4025338433       129602.2526155470      0.2300000000      12.1081679222      0.4114222705      0.0000000000
0.4123417314       116767.2432580143      0.2320000000      12.0891221654      0.4217671243      0.0000000000
0.4222032401       105399.0731304873      0.2340000000      12.0722822250      0.4321833021      0.0000000000
0.4321145905        95309.8723411061      0.2360000000      12.0574635676      0.4426670419      0.0000000000
0.4420720759        86338.2599561432      0.2380000000      12.0444980978      0.4532146392      0.0000000000
0.4520720554        78345.2611298034      0.2400000000      12.0332319184      0.4638224397      0.0000000000
0.4621109358        71210.8662942867      0.2420000000      12.0235223814      0.4744868207      0.0000000000
0.4721852306        64831.4019198814      0.2440000000      12.0152415021      0.4852042545      0.0000000000
0.4822914877        59116.9543786654      0.2460000000      12.0082704246      0.4959712312      0.0000000000
0.4924263430        53989.4156648224      0.2480000000      12.0024998481      0.5067843163      0.0000000000
0.5025864975        49380.8247572864      0.2500000000      11.9978295079      0.5176401264      0.0000000000
0.5127687159        45231.8872426530      0.2520000000      11.9941662722      0.5285353291      0.0000000000
0.5229698487        41490.8468284361      0.2540000000      11.9914258055      0.5394666653      0.0000000000
0.5331868095        38112.3717081826      0.2560000000      11.9895296093      0.5504309269      0.0000000000
0.5434165746        35056.6888728209      0.2580000000      11.9884044058      0.5614249558      0.0000000000
0.5536562093        32288.8945574851      0.2600000000      11.9879841133      0.5724456728      0.0000000000
0.5639028447        29778.2578890831      0.2620000000      11.9882072058      0.5834900534      0.0000000000
0.5741536652        27497.6512051659      0.2640000000      11.9890150819      0.5945551141      0.0000000000
0.5844059582        25423.1771167647      0.2660000000      11.9903563956      0.6056379673      0.0000000000
0.5946570470        23533.6414084976      0.2680000000      11.9921804513      0.6167357483      0.0000000000
0.6049043582        21810.3164654132      0.2700000000      11.9944432050      0.6278456897      0.0000000000
0.6151453714        20236.5585204383      0.2720000000      11.9971022415      0.6389650665      0.0000000000
0.6253776369        18797.5793569929      0.2740000000      12.0001183297      0.6500912163      0.0000000000
0.6355987875        17480.2301586351      0.2760000000      12.0034561644      0.6612215526      0.0000000000
0.6458065015        16272.7674065663      0.2780000000      12.0070809116      0.6723535243      0.0000000000
0.6559985522        15164.7373563267      0.2800000000      12.0109626305      0.6834846714      0.0000000000
0.6661727592        14146.7723362746      0.2820000000      12.0150715079      0.6946125710      0.0000000000
0.6763270303        13210.5094191422      0.2840000000      12.0193817772      0.7057348845      0.0000000000
0.6864593175        12348.4322903669      0.2860000000      12.0238674821      0.7168493095      0.0000000000
0.6965676638        11553.8165535018      0.2880000000      12.0285067468      0.7279536317      0.0000000000
0.7066501499        10820.5983469203      0.2900000000      12.0332768151      0.7390456668      0.0000000000
0.7167049496        10143.3441605110      0.2920000000      12.0381591198      0.7501233223      0.0000000000
0.7267302766         9517.1406820571      0.2940000000      12.0431342915      0.7611845381      0.0000000000
0.7367244211         8937.5676806721      0.2960000000      12.0481855795      0.7722273295      0.0000000000
0.7466857281         8400.6286063618      0.2980000000      12.0532968403      0.7832497615      0.0000000000
0.7566126072         7902.7132261257      0.3000000000      12.0584534103      0.7942499614      0.0000000000
0.7665035297         7440.5537759139      0.3020000000      12.0636418152      0.8052261158      0.0000000000
0.7763570219         7011.1887693640      0.3040000000      12.0688492481      0.8161764634      0.0000000000
0.7861716696         6611.9324895260      0.3060000000      12.0740640892      0.8270993008      0.0000000000
0.7959461151         6240.3456748580      0.3080000000      12.0792753972      0.8379929791      0.0000000000
0.8056790573         5894.2114784095      0.3100000000      12.0844731363      0.8488559048      0.0000000000
0.8153692491         5571.5124892649      0.3120000000      12.0896480316      0.8596865376      0.0000000000
0.8250154973         5270.4108864078      0.3140000000      12.0947914007      0.8704833897      0.0000000000
0.8346166619         4989.2314677137      0.3160000000      12.0998953929      0.8812450267      0.0000000000
