# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1517901847     30586155.3775541149      0.1200000000      21.3940752227      0.1519726488      0.0000000000
0.1560923744     26389900.8733697385      0.1220000000      20.7553626426      0.1563312129      0.0000000000
0.1604901927     22837013.4471502416      0.1240000000      20.1790511905      0.1607895456      0.0000000000
0.1649830812     19815909.7240738310      0.1260000000      19.6570239864      0.1653472601      0.0000000000
0.1695701838     17237470.8008196838      0.1280000000      19.1825324496      0.1700036704      0.0000000000
0.1742504858     15029643.4717594367      0.1300000000      18.7499021729      0.1747579299      0.0000000000
0.1790228593     13133595.8569863085      0.1320000000      18.3543199813      0.1796090784      0.0000000000
0.1838861323     11500911.9484287295      0.1340000000      17.9916729333      0.1845561103      0.0000000000
0.1888390687     10091508.6588802878      0.1360000000      17.6584232886      0.1895979557      0.0000000000
0.1938804443      8872007.5534832794      0.1380000000      17.3515116010      0.1947335557      0.0000000000
0.1990089853      7814491.4693417391      0.1400000000      17.0682766536      0.1999618012      0.0000000000
0.2042234340      6895518.1252081199      0.1420000000      16.8063941959      0.2052815984      0.0000000000
0.2095225129      6095329.8708277447      0.1440000000      16.5638240910      0.2106918330      0.0000000000
0.2149049548      5397225.7022252111      0.1460000000      16.3387696970      0.2161913997      0.0000000000
0.2203694887      4787044.3593581514      0.1480000000      16.1296414954      0.2217791889      0.0000000000
0.2259148434      4252747.1013972564      0.1500000000      15.9350291865      0.2274540893      0.0000000000
0.2315397629      3784076.5620578234      0.1520000000      15.7536775877      0.2332150045      0.0000000000
0.2372429936      3372268.5111503769      0.1540000000      15.5844648727      0.2390608385      0.0000000000
0.2430232797      3009823.7567330846      0.1560000000      15.4263877877      0.2449904921      0.0000000000
0.2488793762      2690306.6933175186      0.1580000000      15.2785437757      0.2510028760      0.0000000000
0.2548100543      2408187.0423061526      0.1600000000      15.1401212125      0.2570969151      0.0000000000
0.2608140818      2158701.6400483842      0.1620000000      15.0103868015      0.2632715299      0.0000000000
0.2668902416      1937742.1442278156      0.1640000000      14.8886780474      0.2695256545      0.0000000000
0.2730373179      1741756.0950232113      0.1660000000      14.7743933271      0.2758582226      0.0000000000
0.2792541074      1567669.6769365200      0.1680000000      14.6669868198      0.2822681790      0.0000000000
0.2855394069      1412816.0385117121      0.1700000000      14.5659614287      0.2887544664      0.0000000000
0.2918920341      1274878.6952095435      0.1720000000      14.4708634747      0.2953160476      0.0000000000
0.2983107943      1151842.3436460714      0.1740000000      14.3812786135      0.3019518702      0.0000000000
0.3047945109      1041950.5827512617      0.1760000000      14.2968275378      0.3086608983      0.0000000000
0.3113420109       943671.0401807699      0.1780000000      14.2171628648      0.3154420982      0.0000000000
0.3179521180       855663.5385189537      0.1800000000      14.1419647900      0.3222944301      0.0000000000
0.3246236704       776755.5774121833      0.1820000000      14.0709399700      0.3292168667      0.0000000000
0.3313555012       705918.9754835754      0.1840000000      14.0038176847      0.3362083739      0.0000000000
0.3381464548       642251.3135577604      0.1860000000      13.9403486716      0.3432679262      0.0000000000
0.3449953662       584959.0503531240      0.1880000000      13.8803020757      0.3503944860      0.0000000000
0.3519010800       533343.9724839351      0.1900000000      13.8234650140      0.3575870235      0.0000000000
0.3588624376       486790.3567395150      0.1920000000      13.7696398965      0.3648445026      0.0000000000
0.3658782842       444755.0154844990      0.1940000000      13.7186440326      0.3721658887      0.0000000000
0.3729474562       406757.5633935610      0.1960000000      13.6703070221      0.3795501350      0.0000000000
0.3800687968       372373.2432112023      0.1980000000      13.6244713272      0.3869961993      0.0000000000
0.3872411442       341225.5902885620      0.2000000000      13.5809900625      0.3945030311      0.0000000000
0.3944633328       312980.6825913818      0.2020000000      13.5397264089      0.4020695731      0.0000000000
0.4017341902       287341.7699822232      0.2040000000      13.5005524166      0.4096947573      0.0000000000
0.4090525490       264045.3076309136      0.2060000000      13.4633494782      0.4173775185      0.0000000000
0.4164172297       242856.4277353851      0.2080000000      13.4280061412      0.4251167751      0.0000000000
0.4238270505       223565.9054046325      0.2100000000      13.3944184028      0.4329114398      0.0000000000
0.4312808282       205987.0560324605      0.2120000000      13.3624890004      0.4407604206      0.0000000000
0.4387773658       189953.0815445413      0.2140000000      13.3321265443      0.4486626074      0.0000000000
0.4463154702       175314.9027908495      0.2160000000      13.3032457981      0.4566168902      0.0000000000
0.4538939321       161938.9785304441      0.2180000000      13.2757661836      0.4646221391      0.0000000000
0.4615115479       149705.7331750183      0.2200000000      13.2496126108      0.4726772254      0.0000000000
0.4691670936       138507.7995273243      0.2220000000      13.2247138427      0.4807809958      0.0000000000
0.4768593522       128248.8909499376      0.2240000000      13.2010036143      0.4889322999      0.0000000000
0.4845870936       118842.3588711221      0.2260000000      13.1784190192      0.4971299696      0.0000000000
0.4923490797       110210.2823435640      0.2280000000      13.1569008278      0.5053728240      0.0000000000
0.5001440699       102282.4939101901      0.2300000000      13.1363933741      0.5136596755      0.0000000000
0.5079708186        94995.7337141559      0.2320000000      13.1168441841      0.5219893264      0.0000000000
0.5158280671        88292.8932738709      0.2340000000      13.0982032699      0.5303605610      0.0000000000
0.5237145624        82122.4706617490      0.2360000000      13.0804241920      0.5387721650      0.0000000000
0.5316290337        76437.8163465370      0.2380000000      13.0634621384      0.5472229005      0.0000000000
0.5395702144        71196.7984004895      0.2400000000      13.0472754179      0.5557115292      0.0000000000
0.5475368296        66361.2344847128      0.2420000000      13.0318242493      0.5642367992      0.0000000000
0.5555276023        61896.5319163520      0.2440000000      13.0170711795      0.5727974516      0.0000000000
0.5635412485        57771.2879962124      0.2460000000      13.0029803588      0.5813922148      0.0000000000
0.5715764842        53957.0240569312      0.2480000000      12.9895181601      0.5900198122      0.0000000000
0.5796320199        50427.8407070352      0.2500000000      12.9766523861      0.5986789562      0.0000000000
0.5877065700        47160.2178431321      0.2520000000      12.9643529269      0.6073683580      0.0000000000
0.5957988396        44132.7141115696      0.2540000000      12.9525906274      0.6160867138      0.0000000000
0.6039075377        41325.8267588867      0.2560000000      12.9413381544      0.6248327185      0.0000000000
0.6120313743        38721.7745973881      0.2580000000      12.9305694813      0.6336050624      0.0000000000
0.6201690568        36304.3369728282      0.2600000000      12.9202597850      0.6424024279      0.0000000000
0.6283192960        34058.7103468142      0.2620000000      12.9103855250      0.6512234955      0.0000000000
0.6364808047        31971.3705448226      0.2640000000      12.9009242850      0.6600669419      0.0000000000
0.6446522980        30029.9547808632      0.2660000000      12.8918547174      0.6689314412      0.0000000000
0.6528324956        28223.1534202508      0.2680000000      12.8831564984      0.6778156665      0.0000000000
0.6610201197        26540.6134572598      0.2700000000      12.8748102361      0.6867182880      0.0000000000
0.6692138994        24972.8526144797      0.2720000000      12.8667975211      0.6956379776      0.0000000000
0.6774125711        23511.1808470644      0.2740000000      12.8591009129      0.7045734095      0.0000000000
0.6856148747        22147.6218129864      0.2760000000      12.8517035623      0.7135232561      0.0000000000
0.6938195586        20874.8518150484      0.2780000000      12.8445893859      0.7224861927      0.0000000000
0.7020253809        19686.1534517180      0.2800000000      12.8377432937      0.7314609001      0.0000000000
0.7102311086        18575.3493570542      0.2820000000      12.8311508204      0.7404460627      0.0000000000
0.7184355150        17536.7500313420      0.2840000000      12.8247978635      0.7494403660      0.0000000000
0.7266373892        16565.1325301718      0.2860000000      12.8186713872      0.7584425073      0.0000000000
0.7348355291        15655.6822806601      0.2880000000      12.8127587777      0.7674511872      0.0000000000
0.7430287442        14803.9637783769      0.2900000000      12.8070480288      0.7764651139      0.0000000000
