# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1536557660     43007017.5075526908      0.0930000000      23.3325029495      0.1539103055      0.0000000000
0.1599243056     35445824.6266325712      0.0950000000      22.3882187446      0.1602666791      0.0000000000
0.1663230862     29413863.8725191802      0.0970000000      21.5768026159      0.1667607108      0.0000000000
0.1728447024     24555759.0141604692      0.0990000000      20.8737713360      0.1733851798      0.0000000000
0.1794824251     20611544.4785907343      0.1010000000      20.2601711247      0.1801335343      0.0000000000
0.1862301148     17386923.4399243407      0.1030000000      19.7211158316      0.1869998054      0.0000000000
0.1930821631     14734248.6029209923      0.1050000000      19.2447635327      0.1939785491      0.0000000000
0.2000334396     12539831.5630501155      0.1070000000      18.8215847528      0.2010647936      0.0000000000
0.2070792457     10715159.3467810005      0.1090000000      18.4438308472      0.2082539941      0.0000000000
0.2142152831      9190697.8011944871      0.1110000000      18.1051435130      0.2155420018      0.0000000000
0.2214190839      7914364.4001104655      0.1130000000      17.8009970300      0.2229060736      0.0000000000
0.2285532473      6858797.5180081679      0.1150000000      17.5315287194      0.2302057308      0.0000000000
0.2356745143      5972316.5363912722      0.1170000000      17.2894694640      0.2374988982      0.0000000000
0.2428048770      5221138.6938954499      0.1190000000      17.0703170819      0.2448080809      0.0000000000
0.2499530155      4580614.5506442403      0.1210000000      16.8708419396      0.2521422037      0.0000000000
0.2571237591      4031608.6170175597      0.1230000000      16.6884862281      0.2595062691      0.0000000000
0.2643202779      3558905.5502020926      0.1250000000      16.5211526978      0.2669035936      0.0000000000
0.2715449013      3150236.4517790377      0.1270000000      16.3670887318      0.2743366415      0.0000000000
0.2787994941      2795609.3982601990      0.1290000000      16.2248122653      0.2818074089      0.0000000000
0.2860856560      2486817.7703922722      0.1310000000      16.0930568292      0.2893176274      0.0000000000
0.2934048315      2217078.0334029119      0.1330000000      15.9707331756      0.2968688754      0.0000000000
0.3007583772      1980746.9916129240      0.1350000000      15.8568972042      0.3044626483      0.0000000000
0.3081475997      1773107.2601455555      0.1370000000      15.7507272154      0.3121003959      0.0000000000
0.3155737847      1590194.9369148780      0.1390000000      15.6515036047      0.3197835531      0.0000000000
0.3230382110      1428664.9250109557      0.1410000000      15.5585937938      0.3275135544      0.0000000000
