# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1524146600     15706302.6234586183      0.1550000000      18.2368815593      0.1525978599      0.0000000000
0.1573307356     13291340.8150985911      0.1570000000      17.7049377708      0.1575827357      0.0000000000
0.1624089044     11278298.7783565316      0.1590000000      17.2263839773      0.1627361840      0.0000000000
0.1676458803      9595601.1920358371      0.1610000000      16.7948424824      0.1680552456      0.0000000000
0.1730383477      8185275.4164327374      0.1630000000      16.4048246816      0.1735369298      0.0000000000
0.1785831053      7000177.7697832482      0.1650000000      16.0516017484      0.1791783606      0.0000000000
0.1842769698      6001811.9245109856      0.1670000000      15.7310743613      0.1849766786      0.0000000000
0.1901168278      5158666.0629203068      0.1690000000      15.4396882186      0.1909290926      0.0000000000
0.1960995870      4444860.3041078178      0.1710000000      15.1743440700      0.1970328305      0.0000000000
0.2022221425      3839085.9392534732      0.1730000000      14.9323279415      0.2032851031      0.0000000000
0.2084814740      3323764.0526445447      0.1750000000      14.7112677471      0.2096832045      0.0000000000
0.2148745284      2884347.1258151368      0.1770000000      14.5090695395      0.2162243902      0.0000000000
0.2213983614      2508781.4018334611      0.1790000000      14.3238950238      0.2229060228      0.0000000000
0.2280500081      2187046.7162554208      0.1810000000      14.1541150456      0.2297254390      0.0000000000
0.2348264612      1910797.9848264819      0.1830000000      13.9982801959      0.2366799259      0.0000000000
0.2417248274      1673073.5138973284      0.1850000000      13.8551102110      0.2437668823      0.0000000000
0.2487421120      1468046.5525107433      0.1870000000      13.7234545176      0.2509835964      0.0000000000
0.2558754593      1290836.8912703302      0.1890000000      13.6022958234      0.2583274929      0.0000000000
0.2631219184      1137341.4664207373      0.1910000000      13.4907146960      0.2657958915      0.0000000000
0.2704785994      1004107.5642902377      0.1930000000      13.3878901576      0.2733861681      0.0000000000
0.2779425629       888220.8659094101      0.1950000000      13.2930792761      0.2810956392      0.0000000000
0.2855109667       787219.3708556821      0.1970000000      13.2056198699      0.2889217144      0.0000000000
0.2931808994       699015.4667495504      0.1990000000      13.1249078182      0.2968617235      0.0000000000
