# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1504939676     39830141.5897561312      0.1110000000      22.7621102902      0.1506755619      0.0000000000
0.1539871753     35262896.3346820548      0.1130000000      22.1575528329      0.1542144726      0.0000000000
0.1575075778     31314651.0742008984      0.1150000000      21.6073288726      0.1577827704      0.0000000000
0.1610574801     27883334.9727463238      0.1170000000      21.1042146374      0.1613828324      0.0000000000
0.1646612655     24870141.1536629796      0.1190000000      20.6395024682      0.1650394494      0.0000000000
0.1683302068     22209814.2416621521      0.1210000000      20.2078973923      0.1687641519      0.0000000000
0.1720733013     19851696.3734664954      0.1230000000      19.8053249719      0.1725661846      0.0000000000
0.1758986970     17754930.7672399469      0.1250000000      19.4284927632      0.1764539508      0.0000000000
0.1798141633     15885904.6600933652      0.1270000000      19.0746802250      0.1804354899      0.0000000000
0.1838272958     14216542.9708700478      0.1290000000      18.7416071662      0.1845186853      0.0000000000
0.1879456092     12723153.5434351731      0.1310000000      18.4273451833      0.1887113600      0.0000000000
0.1921765907     11385540.5434155334      0.1330000000      18.1302509596      0.1930213314      0.0000000000
0.1965277205     10186342.4370354097      0.1350000000      17.8489151512      0.1974564336      0.0000000000
0.2010064843      9110542.2193725593      0.1370000000      17.5821240135      0.2020245308      0.0000000000
0.2056203686      8145046.4195889542      0.1390000000      17.3288255756      0.2067335146      0.0000000000
0.2103768633      7278376.6685291855      0.1410000000      17.0881053089      0.2115913070      0.0000000000
0.2152834423      6500413.9004072296      0.1430000000      16.8591635562      0.2166058431      0.0000000000
0.2203475561      5802192.6543282345      0.1450000000      16.6412984449      0.2217850641      0.0000000000
0.2255766133      5175733.6216742257      0.1470000000      16.4338904573      0.2271369004      0.0000000000
0.2309779625      4613907.2149623362      0.1490000000      16.2363903615      0.2326692540      0.0000000000
0.2365588799      4110320.2682352732      0.1510000000      16.0483077718      0.2383899881      0.0000000000
0.2423265216      3659225.6307114158      0.1530000000      15.8692035363      0.2443068784      0.0000000000
0.2482879399      3255440.6341324612      0.1550000000      15.6986802685      0.2504276324      0.0000000000
0.2544500375      2894284.2240487696      0.1570000000      15.5363766214      0.2567598429      0.0000000000
0.2608195485      2571522.9636517074      0.1590000000      15.3819620917      0.2633109698      0.0000000000
0.2674030143      2283322.3502436713      0.1610000000      15.2351309843      0.2700883166      0.0000000000
0.2742067651      2026208.4736103828      0.1630000000      15.0955997018      0.2770990120      0.0000000000
0.2812368912      1797032.3007899493      0.1650000000      14.9631022386      0.2843499815      0.0000000000
0.2884992245      1592940.1238882726      0.1670000000      14.8373877953      0.2918479288      0.0000000000
0.2959993149      1411346.3654938173      0.1690000000      14.7182180474      0.2995993120      0.0000000000
0.3037424092      1249910.0674104756      0.1710000000      14.6053652318      0.3076103217      0.0000000000
0.3117334269      1106513.6651563097      0.1730000000      14.4986105565      0.3158868565      0.0000000000
0.3199769583       979243.1574744685      0.1750000000      14.3977424304      0.3244345210      0.0000000000
0.3284772212       866371.1233232864      0.1770000000      14.3025556706      0.3332585798      0.0000000000
0.3372380596       766340.5003161299      0.1790000000      14.2128507621      0.3423639561      0.0000000000
0.3462629249       677749.2451964471      0.1810000000      14.1284323648      0.3517552117      0.0000000000
0.3555548633       599337.4408217050      0.1830000000      14.0491100030      0.3614365316      0.0000000000
0.3651165013       529973.9863067134      0.1850000000      13.9746965141      0.3714117085      0.0000000000
0.3749500358       468645.2945282371      0.1870000000      13.9050084816      0.3816841302      0.0000000000
0.3850572249       414444.3011504051      0.1890000000      13.8398657848      0.3922567685      0.0000000000
0.3954393793       366560.4573331454      0.1910000000      13.7790913280      0.4031321676      0.0000000000
0.4060973573       324270.7005006819      0.1930000000      13.7225115743      0.4143124369      0.0000000000
0.4170315601       286930.6787489168      0.1950000000      13.6699558730      0.4257992426      0.0000000000
0.4282419290       253967.0785699572      0.1970000000      13.6212569044      0.4375938025      0.0000000000
0.4397279442       224870.4778976369      0.1990000000      13.5762507004      0.4496968809      0.0000000000
0.4514886250       199188.6717653391      0.2010000000      13.5347763361      0.4621087859      0.0000000000
0.4635225327       176520.8207426534      0.2030000000      13.4966766977      0.4748293682      0.0000000000
0.4758277734       156511.9211925585      0.2050000000      13.4617979749      0.4878580205      0.0000000000
0.4884020047       138847.8992059175      0.2070000000      13.4299899996      0.5011936804      0.0000000000
0.5012424408       123251.1517528285      0.2090000000      13.4011063507      0.5148348314      0.0000000000
