# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1534982628     22694614.6814506613      0.1370000000      19.9139696303      0.1536959763      0.0000000000
0.1576837516     19654260.6649604924      0.1390000000      19.3690391337      0.1579382729      0.0000000000
0.1620092845     17042148.9106424712      0.1410000000      18.8694686297      0.1623254327      0.0000000000
0.1664761330     14794296.9939136673      0.1430000000      18.4106338655      0.1668590216      0.0000000000
0.1710856056     12857126.4349982049      0.1450000000      17.9884935760      0.1715406551      0.0000000000
0.1758389405     11185516.4774556216      0.1470000000      17.5994973835      0.1763718889      0.0000000000
0.1807374559      9741334.9155708086      0.1490000000      17.2405220587      0.1813543721      0.0000000000
0.1857823726      8492239.0497590415      0.1510000000      16.9088048697      0.1864896667      0.0000000000
0.1909749540      7410724.6217705570      0.1530000000      16.6018974593      0.1917793910      0.0000000000
0.1963164225      6473348.2798618712      0.1550000000      16.3176226324      0.1972251337      0.0000000000
0.2018079567      5660094.4695363650      0.1570000000      16.0540374236      0.2028284519      0.0000000000
0.2074507283      4953841.4316750383      0.1590000000      15.8094058891      0.2085909085      0.0000000000
0.2132458466      4339927.4230875103      0.1610000000      15.5821705622      0.2145140156      0.0000000000
0.2191943830      3805777.4424392306      0.1630000000      15.3709317695      0.2205992598      0.0000000000
0.2252973397      3340592.8049977124      0.1650000000      15.1744268931      0.2268480701      0.0000000000
0.2315556827      2935096.3745755632      0.1670000000      14.9915178012      0.2332618514      0.0000000000
0.2379703002      2581303.7165824603      0.1690000000      14.8211728837      0.2398419424      0.0000000000
0.2445420062      2272338.6699686153      0.1710000000      14.6624559369      0.2465896187      0.0000000000
0.2512715521      2002275.9089869575      0.1730000000      14.5145173241      0.2535061046      0.0000000000
0.2581595871      1766001.9655689432      0.1750000000      14.3765817784      0.2605925326      0.0000000000
0.2652066789      1559101.5378222459      0.1770000000      14.2479419347      0.2678499638      0.0000000000
0.2724133080      1377758.8960440520      0.1790000000      14.1279515266      0.2752793823      0.0000000000
0.2797798456      1218673.1345137779      0.1810000000      14.0160179421      0.2828816721      0.0000000000
0.2873065746      1078986.6921076875      0.1830000000      13.9115979614      0.2906576378      0.0000000000
0.2949936514       956223.4537842231      0.1850000000      13.8141915050      0.2986079654      0.0000000000
0.3028411247       848235.9655280012      0.1870000000      13.7233378272      0.3067332408      0.0000000000
0.3108489384       753160.8171265260      0.1890000000      13.6386132506      0.3150339522      0.0000000000
0.3190168923       669378.8026888868      0.1910000000      13.5596244126      0.3235104490      0.0000000000
0.3273447003       595482.8458528497      0.1930000000      13.4860102232      0.3321630018      0.0000000000
0.3358319092       530247.9058564546      0.1950000000      13.4174329392      0.3409917165      0.0000000000
0.3444779606       472607.7803887114      0.1970000000      13.3535812253      0.3499965987      0.0000000000
0.3532821558       421632.8440979745      0.1990000000      13.2941648056      0.3591775161      0.0000000000
0.3622436649       376512.4269226227      0.2010000000      13.2389139919      0.3685342067      0.0000000000
0.3713615289       336538.8126872351      0.2030000000      13.1875778908      0.3780662809      0.0000000000
0.3806346367       301093.5067121050      0.2050000000      13.1399211265      0.3877731957      0.0000000000
0.3900617492       269635.7845616260      0.2070000000      13.0957246288      0.3976542795      0.0000000000
0.3996415066       241692.5680515839      0.2090000000      13.0547847173      0.4077087382      0.0000000000
0.4093723800       216849.2751101848      0.2110000000      13.0169083440      0.4179356038      0.0000000000
0.4192527269       194742.6711139916      0.2130000000      12.9819162834      0.4283337913      0.0000000000
0.4292807614       175054.0568089824      0.2150000000      12.9496398594      0.4389020662      0.0000000000
0.4394545681       157503.6404756306      0.2170000000      12.9199210219      0.4496390579      0.0000000000
0.4497720828       141845.5115181838      0.2190000000      12.8926099888      0.4605432386      0.0000000000
0.4602311299       127863.5024240663      0.2210000000      12.8675673147      0.4716129605      0.0000000000
0.4708293934       115367.3325813766      0.2230000000      12.8446608442      0.4828464253      0.0000000000
0.4815644364       104189.4297267962      0.2250000000      12.8237664193      0.4942417022      0.0000000000
0.4924336906        94182.0257829975      0.2270000000      12.8047661842      0.5057967163      0.0000000000
0.5034344812        85214.8511355292      0.2290000000      12.7875501262      0.5175092737      0.0000000000
0.5145640043        77172.8196603822      0.2310000000      12.7720130700      0.5293770357      0.0000000000
0.5258193508        69954.2905083472      0.2330000000      12.7580564146      0.5413975433      0.0000000000
0.5371975012        63469.3727380409      0.2350000000      12.7455865960      0.5535682103      0.0000000000
