# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1506800871     37973003.8375178576      0.1130000000      22.5043176416      0.1508623406      0.0000000000
0.1542927907     33475729.2008730918      0.1150000000      21.8935979298      0.1545222951      0.0000000000
0.1579414238     29602703.8901217319      0.1170000000      21.3387229672      0.1582206237      0.0000000000
0.1616489528     26231923.0878725760      0.1190000000      20.8295016524      0.1619806790      0.0000000000
0.1654254018     23281768.8825292848      0.1210000000      20.3595863055      0.1658127294      0.0000000000
0.1692785559     20688950.1414743550      0.1230000000      19.9240617543      0.1697247935      0.0000000000
0.1732153727     18402588.0543730222      0.1250000000      19.5189395122      0.1737240692      0.0000000000
0.1772424488     16381003.3652243316      0.1270000000      19.1409145181      0.1778174064      0.0000000000
0.1813662146     14589540.7238382176      0.1290000000      18.7872075623      0.1820115047      0.0000000000
0.1855930310     12999084.1577297654      0.1310000000      18.4554595135      0.1863130126      0.0000000000
0.1899292327     11584961.1555752624      0.1330000000      18.1436521693      0.1907285717      0.0000000000
0.1943811539     10326093.0037423875      0.1350000000      17.8500475053      0.1952648442      0.0000000000
0.1989551362      9204350.7754448596      0.1370000000      17.5731399863      0.1999285215      0.0000000000
0.2036575310      8204053.2060353830      0.1390000000      17.3116192827      0.2047263282      0.0000000000
0.2084946916      7311564.5438331673      0.1410000000      17.0643390929      0.2096650149      0.0000000000
0.2134729669      6514964.1791202491      0.1430000000      16.8302918392      0.2147513526      0.0000000000
0.2185986921      5803789.5946884518      0.1450000000      16.6085882082      0.2199921250      0.0000000000
0.2238781711      5168821.7636678396      0.1470000000      16.3984394309      0.2253941111      0.0000000000
0.2293176660      4601909.6370685156      0.1490000000      16.1991430246      0.2309640763      0.0000000000
0.2349233849      4095822.6015367047      0.1510000000      16.0100697229      0.2367087603      0.0000000000
0.2407014390      3644133.7062671357      0.1530000000      15.8306549307      0.2426348346      0.0000000000
