# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1548010634     37780177.6713610515      0.1000000000      22.6133814755      0.1550532601      0.0000000000
0.1604031874     31694681.7855496854      0.1020000000      21.8021834005      0.1607331545      0.0000000000
0.1661250142     26723237.2840965539      0.1040000000      21.0912610864      0.1665389647      0.0000000000
0.1719612197     22634141.2198355980      0.1060000000      20.4644300669      0.1724655469      0.0000000000
0.1779068561     19250898.6425116546      0.1080000000      19.9087141697      0.1785081283      0.0000000000
0.1839573201     16437009.0025649983      0.1100000000      19.4135981862      0.1846622756      0.0000000000
0.1901083198     14085573.2977787927      0.1120000000      18.9704791432      0.1909238619      0.0000000000
0.1962943534     12129713.6967419144      0.1140000000      18.5759446812      0.1972263624      0.0000000000
0.2024607717     10505301.1329335850      0.1160000000      18.2255771776      0.2035141031      0.0000000000
0.2086528761      9136858.3444915283      0.1180000000      17.9103244065      0.2098332714      0.0000000000
0.2148809674      7975831.9957981855      0.1200000000      17.6248579312      0.2161944463      0.0000000000
0.2211494975      6985369.3912301697      0.1220000000      17.3651102242      0.2226022614      0.0000000000
0.2274607981      6136464.5820642086      0.1240000000      17.1278023096      0.2290591980      0.0000000000
0.2338162066      5405873.3964492055      0.1260000000      16.9102229646      0.2355667275      0.0000000000
0.2402165328      4774749.7567662159      0.1280000000      16.7100967953      0.2421257869      0.0000000000
0.2466622910      4227675.6615885021      0.1300000000      16.5254927004      0.2487370149      0.0000000000
0.2531538202      3751946.3132484541      0.1320000000      16.3547576590      0.2554008728      0.0000000000
0.2596913582      3337026.7714741123      0.1340000000      16.1964661573      0.2621177211      0.0000000000
0.2662750867      2974134.7754957727      0.1360000000      16.0493820091      0.2688878649      0.0000000000
0.2729051570      2655912.8984793811      0.1380000000      15.9124266278      0.2757115803      0.0000000000
0.2795817107      2376169.5650903736      0.1400000000      15.7846545969      0.2825891353      0.0000000000
0.2863048893      2129673.1930959183      0.1420000000      15.6652335059      0.2895208000      0.0000000000
0.2930748431      1911987.1092357961      0.1440000000      15.5534275685      0.2965068559      0.0000000000
0.2998917361      1719334.6011683226      0.1460000000      15.4485836073      0.3035476004      0.0000000000
0.3067557474      1548490.9385669844      0.1480000000      15.3501203754      0.3106433490      0.0000000000
0.3136670751      1396693.3752112328      0.1500000000      15.2575181983      0.3177944390      0.0000000000
0.3206259351      1261568.4716613344      0.1520000000      15.1703117344      0.3250012282      0.0000000000
0.3276325611      1141071.2899729868      0.1540000000      15.0880826786      0.3322640958      0.0000000000
0.3346872111      1033435.2191693555      0.1560000000      15.0104540159      0.3395834485      0.0000000000
0.3417901368       937130.5722762007      0.1580000000      14.9370855676      0.3469596890      0.0000000000
0.3489416252       850828.9589323928      0.1600000000      14.8676687511      0.3543932592      0.0000000000
0.3561419682       773374.8143466803      0.1620000000      14.8019240784      0.3618846095      0.0000000000
0.3633914673       703760.0233281245      0.1640000000      14.7395969476      0.3694342024      0.0000000000
0.3706904311       641103.7407275204      0.1660000000      14.6804554127      0.3770425111      0.0000000000
0.3780391730       584634.5604430698      0.1680000000      14.6242879060      0.3847100168      0.0000000000
0.3854380084       533675.5006106778      0.1700000000      14.5709006579      0.3924372057      0.0000000000
0.3928872522       487631.3816063150      0.1720000000      14.5201161039      0.4002245665      0.0000000000
0.4003872155       445977.8907917073      0.1740000000      14.4717711442      0.4080725873      0.0000000000
0.4079382039       408252.6174560260      0.1760000000      14.4257160728      0.4159817532      0.0000000000
0.4155405132       374046.6427864608      0.1780000000      14.3818126816      0.4239525425      0.0000000000
0.4231944224       342998.0047742937      0.1800000000      14.3399336400      0.4319854187      0.0000000000
0.4309002137       314785.7216154317      0.1820000000      14.2999613592      0.4400808523      0.0000000000
0.4386581334       289124.6735042839      0.1840000000      14.2617867483      0.4482392787      0.0000000000
