# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1521805372     48199471.8555145040      0.0870000000      23.9688251395      0.1524425775      0.0000000000
0.1594513553     38683033.2546794415      0.0890000000      22.8407433539      0.1598184693      0.0000000000
0.1668796485     31349191.1283077709      0.0910000000      21.8982661686      0.1673616136      0.0000000000
0.1744540630     25618360.4109971337      0.0930000000      21.1016062069      0.1750608585      0.0000000000
0.1821644343     21089303.1310241111      0.0950000000      20.4213741034      0.1829062296      0.0000000000
0.1900015928     17475715.0764051713      0.0970000000      19.8354189855      0.1908887362      0.0000000000
0.1979572170     14568522.2797532808      0.0990000000      19.3267469218      0.1990002245      0.0000000000
0.2060237299     12212299.7406722400      0.1010000000      18.8821163601      0.2072332750      0.0000000000
0.2141942030     10289837.8552303724      0.1030000000      18.4910686949      0.2155811074      0.0000000000
0.2224622956      8711660.4669410083      0.1050000000      18.1452397388      0.2240375203      0.0000000000
0.2308221923      7408758.0899888873      0.1070000000      17.8378670189      0.2325968302      0.0000000000
0.2392685567      6327436.1016020747      0.1090000000      17.5634288353      0.2412538257      0.0000000000
0.2477964898      5425567.0447157472      0.1110000000      17.3173753452      0.2500037265      0.0000000000
0.2564014967      4669868.1462096758      0.1130000000      17.0959279295      0.2588421520      0.0000000000
0.2649842654      4040237.2544978694      0.1150000000      16.8979982563      0.2676671604      0.0000000000
0.2734631021      3516825.8145047966      0.1170000000      16.7218084396      0.2763945256      0.0000000000
0.2819099515      3074985.9127298505      0.1190000000      16.5628202617      0.2850980644      0.0000000000
0.2903425214      2699154.1006092699      0.1210000000      16.4184426353      0.2937959358      0.0000000000
0.2987694032      2377580.9160063243      0.1230000000      16.2867051466      0.3024969594      0.0000000000
0.3071958378      2101046.8477698923      0.1250000000      16.1660168374      0.3112065293      0.0000000000
0.3156254688      1862180.1914862043      0.1270000000      16.0550591951      0.3199284107      0.0000000000
0.3240610669      1655013.8193583915      0.1290000000      15.9527218018      0.3286654815      0.0000000000
0.3325048879      1474671.8740828040      0.1310000000      15.8580594837      0.3374200997      0.0000000000
0.3409588622      1317140.4022436698      0.1330000000      15.7702609025      0.3461942964      0.0000000000
0.3494247112      1179092.8007782386      0.1350000000      15.6886249300      0.3549898957      0.0000000000
0.3579040097      1057756.3258703991      0.1370000000      15.6125417929      0.3638085780      0.0000000000
0.3663982350       950807.6007118576      0.1390000000      15.5414787917      0.3726519306      0.0000000000
0.3749087894       856290.5215444915      0.1410000000      15.4749680848      0.3815214704      0.0000000000
0.3834370183       772551.0095857168      0.1430000000      15.4125973536      0.3904186624      0.0000000000
0.3919842262       698184.5286546142      0.1450000000      15.3540019315      0.3993449361      0.0000000000
0.4005516749       631993.9235630295      0.1470000000      15.2988576469      0.4083016835      0.0000000000
0.4091405964       572954.9966891445      0.1490000000      15.2468759762      0.4172902723      0.0000000000
0.4177521905       520188.5983510974      0.1510000000      15.1977989347      0.4263120432      0.0000000000
0.4263876261       472937.7230024337      0.1530000000      15.1513955170      0.4353683113      0.0000000000
0.4350480423       430548.3925556729      0.1550000000      15.1074579863      0.4444603665      0.0000000000
0.4437345474       392454.0756753159      0.1570000000      15.0657993362      0.4535894733      0.0000000000
