# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1501712526     42523769.9483803287      0.1020000000      23.1835090651      0.1503749525      0.0000000000
0.1549977073     36183829.6038793325      0.1040000000      22.3736801355      0.1552662947      0.0000000000
0.1599169117     30926743.5494324900      0.1060000000      21.6569144547      0.1602550701      0.0000000000
0.1649260703     26538897.4179812707      0.1080000000      21.0189455585      0.1653386215      0.0000000000
0.1700227508     22855914.2904465497      0.1100000000      20.4482110659      0.1705146560      0.0000000000
0.1752048464     19749294.1323578209      0.1120000000      19.9352517531      0.1757812088      0.0000000000
0.1804705402     17117289.8160548098      0.1140000000      19.4722586889      0.1811366068      0.0000000000
0.1857588914     14901242.3370250035      0.1160000000      19.0571347663      0.1865189780      0.0000000000
0.1910448490     13032359.3015311603      0.1180000000      18.6846357377      0.1919028390      0.0000000000
0.1963625246     11437017.8158862982      0.1200000000      18.3465521611      0.1973229576      0.0000000000
0.2017210734     10066722.5217243209      0.1220000000      18.0379334916      0.2027887393      0.0000000000
0.2071255050      8884059.5466971938      0.1240000000      17.7549522229      0.2083053849      0.0000000000
0.2125792501      7859171.2850135127      0.1260000000      17.4944978434      0.2138764978      0.0000000000
0.2180849764      6967829.3569219848      0.1280000000      17.2539829583      0.2195049134      0.0000000000
0.2236449290      6190138.0484471917      0.1300000000      17.0312238801      0.2251930441      0.0000000000
0.2292610992      5509619.1120803179      0.1320000000      16.8243578975      0.2309430506      0.0000000000
0.2349353164      4912535.1509284088      0.1340000000      16.6317839838      0.2367569359      0.0000000000
0.2406692967      4387358.4046804691      0.1360000000      16.4521154835      0.2426365942      0.0000000000
0.2464646782      3924367.5252334340      0.1380000000      16.2841450574      0.2485838466      0.0000000000
0.2523230353      3515325.2504390669      0.1400000000      16.1268155430      0.2546004563      0.0000000000
0.2582458936      3153222.6499826820      0.1420000000      15.9791973348      0.2606881433      0.0000000000
0.2642347331      2832072.4618202522      0.1440000000      15.8404689492      0.2668485875      0.0000000000
0.2702909942      2546741.5424023853      0.1460000000      15.7099019040      0.2730834353      0.0000000000
0.2764160786      2292814.8551216670      0.1480000000      15.5868477711      0.2793943002      0.0000000000
0.2826113492      2066482.9515876079      0.1500000000      15.4707272030      0.2857827629      0.0000000000
0.2888781305      1864449.4348506210      0.1520000000      15.3610212049      0.2922503712      0.0000000000
0.2952177136      1683853.7273286004      0.1540000000      15.2572628301      0.2987986458      0.0000000000
0.3016313236      1522207.9303552676      0.1560000000      15.1590315307      0.3054290460      0.0000000000
0.3081201655      1377342.0600047719      0.1580000000      15.0659470511      0.3121430176      0.0000000000
0.3146853908      1247359.3692059445      0.1600000000      14.9776643114      0.3189419578      0.0000000000
0.3213281023      1130598.5254683390      0.1620000000      14.8938699340      0.3258272206      0.0000000000
0.3280493508      1025601.5972178294      0.1640000000      14.8142786354      0.3328001129      0.0000000000
0.3348501363       931085.8753683744      0.1660000000      14.7386294276      0.3398618960      0.0000000000
0.3417314020       845921.2952042739      0.1680000000      14.6666836719      0.3470137787      0.0000000000
0.3486940333       769110.7629902397      0.1700000000      14.5982225641      0.3542569170      0.0000000000
0.3557388574       699772.2404760183      0.1720000000      14.5330447424      0.3615924125      0.0000000000
0.3628666318       637124.9371773467      0.1740000000      14.4709648044      0.3690213012      0.0000000000
