# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1555232493     10237651.9507382568      0.1680000000      16.6706261646      0.1558221820      0.0000000000
0.1618706548      8359411.0871394193      0.1700000000      16.1531039512      0.1622702749      0.0000000000
0.1684627399      6854400.7222125093      0.1720000000      15.6979363040      0.1689741037      0.0000000000
0.1752951030      5643259.1659986367      0.1740000000      15.2963565157      0.1759299343      0.0000000000
0.1823634103      4664567.2179394253      0.1760000000      14.9410583210      0.1831341038      0.0000000000
0.1896632761      3870512.5969331409      0.1780000000      14.6258976588      0.1905828972      0.0000000000
0.1971906470      3223743.3324497901      0.1800000000      14.3457205472      0.1982729400      0.0000000000
0.2049414342      2694923.3123110249      0.1820000000      14.0961535855      0.2062008214      0.0000000000
0.2129115475      2260921.7320268904      0.1840000000      13.8734701169      0.2143631277      0.0000000000
0.2210969492      1903433.3104306611      0.1860000000      13.6744850417      0.2227564973      0.0000000000
0.2294935995      1607914.2304128546      0.1880000000      13.4964608658      0.2313775632      0.0000000000
0.2380974041      1362765.7145914363      0.1900000000      13.3370306625      0.2402228981      0.0000000000
0.2469043193      1158707.7759700522      0.1920000000      13.1941488907      0.2492891224      0.0000000000
0.2559102732       988286.9508330477      0.1940000000      13.0660361941      0.2585728212      0.0000000000
0.2651111337       845495.0975777764      0.1960000000      12.9511360626      0.2680705105      0.0000000000
0.2745027575       725473.6388085368      0.1980000000      12.8480865067      0.2777786872      0.0000000000
0.2840809906       624280.4070394206      0.2000000000      12.7556927107      0.2876938279      0.0000000000
0.2938414998       538702.7770724938      0.2020000000      12.6728880570      0.2978122136      0.0000000000
0.3037800534       466119.5640826201      0.2040000000      12.5987411840      0.3081302196      0.0000000000
0.3138923481       404381.9644878971      0.2060000000      12.5324232031      0.3186441346      0.0000000000
0.3241740167       351723.2334631305      0.2080000000      12.4731945192      0.3293501681      0.0000000000
0.3346206584       306686.6181352944      0.2100000000      12.4203957935      0.3402444808      0.0000000000
0.3452277936       268066.8597249700      0.2120000000      12.3734334951      0.3513231356      0.0000000000
0.3559909705       234864.8679293171      0.2140000000      12.3317808097      0.3625822091      0.0000000000
0.3669056757       206249.2437035836      0.2160000000      12.2949621708      0.3740176958      0.0000000000
0.3779673556       181526.2864348094      0.2180000000      12.2625480717      0.3856255313      0.0000000000
0.3891713758       160115.3508531935      0.2200000000      12.2341459246      0.3974015464      0.0000000000
0.4005132698       141530.7250666665      0.2220000000      12.2094176873      0.4093417307      0.0000000000
0.4119882833       125362.1747506586      0.2240000000      12.1880334736      0.4214417487      0.0000000000
0.4235918715       111265.2027684520      0.2260000000      12.1697134760      0.4336974657      0.0000000000
0.4353193208        98947.7463120875      0.2280000000      12.1541893709      0.4461045465      0.0000000000
0.4471660176        88162.8984648055      0.2300000000      12.1412262949      0.4586587394      0.0000000000
0.4591272869        78700.6750266888      0.2320000000      12.1306048525      0.4713557042      0.0000000000
0.4711984509        70382.3113507089      0.2340000000      12.1221241834      0.4841910738      0.0000000000
0.4833748742        63055.4280962451      0.2360000000      12.1156038492      0.4971605023      0.0000000000
0.4956519233        56589.6724804279      0.2380000000      12.1108779471      0.5102596204      0.0000000000
0.5080249231        50873.1876156035      0.2400000000      12.1077894414      0.5234839889      0.0000000000
0.5204892843        45810.0762117017      0.2420000000      12.1061993426      0.5368292345      0.0000000000
0.5330404174        41317.8119872682      0.2440000000      12.1059801212      0.5502909579      0.0000000000
0.5456737164        37325.0799028345      0.2460000000      12.1070086368      0.5638647144      0.0000000000
0.5583846745        33770.4348284392      0.2480000000      12.1091783946      0.5775461397      0.0000000000
0.5711687544        30600.5588443761      0.2500000000      12.1123855500      0.5913308087      0.0000000000
0.5840215219        27769.3215080584      0.2520000000      12.1165402944      0.6052143809      0.0000000000
0.5969384946        25236.5007800346      0.2540000000      12.1215518664      0.6191924346      0.0000000000
0.6099153241        22967.2196342884      0.2560000000      12.1273445095      0.6332606667      0.0000000000
0.6229475842        20930.9008061090      0.2580000000      12.1338369570      0.6474146601      0.0000000000
0.6360310695        19101.0456563293      0.2600000000      12.1409694993      0.6616502111      0.0000000000
0.6491614950        17454.3106394763      0.2620000000      12.1486752745      0.6759629999      0.0000000000
0.6623346504        15970.2648021159      0.2640000000      12.1568940348      0.6903487605      0.0000000000
0.6755464171        14631.0041078288      0.2660000000      12.1655730134      0.7048032987      0.0000000000
0.6887927200        13420.7721211842      0.2680000000      12.1746620676      0.7193224402      0.0000000000
0.7020695483        12325.6948422986      0.2700000000      12.1841150449      0.7339020535      0.0000000000
0.7153729075        11333.4974993010      0.2720000000      12.1938846116      0.7485379955      0.0000000000
0.7286989530        10433.4054060102      0.2740000000      12.2039348035      0.7632262627      0.0000000000
0.7420438494         9615.8407269847      0.2760000000      12.2142269761      0.7779628323      0.0000000000
0.7554038227         8872.3198856439      0.2780000000      12.2247245998      0.7927437230      0.0000000000
0.7687751901         8195.3277416174      0.2800000000      12.2353956222      0.8075650271      0.0000000000
0.7821543529         7578.1969021434      0.2820000000      12.2462117306      0.8224229035      0.0000000000
0.7955377663         7014.9851521591      0.2840000000      12.2571448472      0.8373135447      0.0000000000
0.8089219492         6500.3963837661      0.2860000000      12.2681682260      0.8522331877      0.0000000000
0.8223035062         6029.7119336206      0.2880000000      12.2792579084      0.8671781392      0.0000000000
0.8356791122         5598.7171783124      0.2900000000      12.2903914336      0.8821447591      0.0000000000
0.8490455403         5203.6513631232      0.2920000000      12.3015501708      0.8971294926      0.0000000000
