# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1547622506     10597207.9590318967      0.1690000000      16.7818429975      0.1550453388      0.0000000000
0.1604443002      8810224.7296196222      0.1710000000      16.2979372688      0.1608161994      0.0000000000
0.1662991066      7355584.8098536236      0.1730000000      15.8689294927      0.1667682281      0.0000000000
0.1723209476      6166235.5461010747      0.1750000000      15.4873602778      0.1728960677      0.0000000000
0.1785042988      5189658.5279499535      0.1770000000      15.1469681309      0.1791945509      0.0000000000
0.1848438506      4384505.9496090002      0.1790000000      14.8424784358      0.1856587173      0.0000000000
0.1913345049      3718047.1607022095      0.1810000000      14.5694175765      0.1922838108      0.0000000000
0.1979713343      3164264.4691964132      0.1830000000      14.3239768719      0.1990652372      0.0000000000
0.2047495814      2702383.6213755519      0.1850000000      14.1028987160      0.2059985640      0.0000000000
0.2116646149      2315747.6828569141      0.1870000000      13.9033817289      0.2130794753      0.0000000000
0.2187119655      1990951.3706270112      0.1890000000      13.7230106394      0.2203038086      0.0000000000
0.2258872425      1717161.2959514244      0.1910000000      13.5596890129      0.2276674694      0.0000000000
0.2331861984      1485593.1679472441      0.1930000000      13.4115957638      0.2351664975      0.0000000000
0.2406046929      1289097.0950626379      0.1950000000      13.2771413927      0.2427970298      0.0000000000
0.2481386540      1121831.8664466462      0.1970000000      13.1549307297      0.2505552609      0.0000000000
0.2557841301       979010.7779562897      0.1990000000      13.0437402475      0.2584374959      0.0000000000
0.2635372244       856695.8854198577      0.2010000000      12.9424881421      0.2664400837      0.0000000000
0.2713941339       751637.9967633924      0.2030000000      12.8502187010      0.2745594567      0.0000000000
0.2793511500       661147.9440205103      0.2050000000      12.7660859641      0.2827921319      0.0000000000
0.2874046032       582991.3213370206      0.2070000000      12.6893342000      0.2911346531      0.0000000000
0.2955509100       515307.1264467635      0.2090000000      12.6192908095      0.2995836403      0.0000000000
0.3037865713       456540.6895220829      0.2110000000      12.5553560045      0.3081357879      0.0000000000
0.3121081253       405388.4149345733      0.2130000000      12.4969894596      0.3167878151      0.0000000000
0.3205121863       360755.0347173517      0.2150000000      12.4437071743      0.3255365077      0.0000000000
0.3289954332       321717.3376220128      0.2170000000      12.3950733703      0.3343787051      0.0000000000
0.3375546045       287495.0041517832      0.2190000000      12.3506946799      0.3433112956      0.0000000000
0.3461864950       257426.7987623454      0.2210000000      12.3102154549      0.3523312133      0.0000000000
0.3548879788       230951.0306907714      0.2230000000      12.2733150252      0.3614354617      0.0000000000
0.3636559414       207588.8414211852      0.2250000000      12.2396985839      0.3706210434      0.0000000000
0.3724873855       186931.8380189863      0.2270000000      12.2091031304      0.3798850707      0.0000000000
0.3813793316       168630.1182508038      0.2290000000      12.1812860902      0.3892246617      0.0000000000
0.3903288669       152383.5103495318      0.2310000000      12.1560268412      0.3986369915      0.0000000000
0.3993331380       137933.9208197848      0.2330000000      12.1331244008      0.4081192852      0.0000000000
0.4083893425       125058.8573490822      0.2350000000      12.1123945941      0.4176688088      0.0000000000
0.4174947388       113566.1576144663      0.2370000000      12.0936691556      0.4272828799      0.0000000000
0.4266466314       103289.4330876358      0.2390000000      12.0767931315      0.4369588525      0.0000000000
0.4358423812        94084.3537655263      0.2410000000      12.0616243804      0.4466941276      0.0000000000
0.4450794107        85825.5173495390      0.2430000000      12.0480330197      0.4564861597      0.0000000000
0.4543551889        78403.6589140909      0.2450000000      12.0358988478      0.4663324401      0.0000000000
0.4636672411        71723.4588306998      0.2470000000      12.0251116084      0.4762305086      0.0000000000
0.4730131253        65701.5013743533      0.2490000000      12.0155677321      0.4861779274      0.0000000000
0.4823904876        60264.8569774061      0.2510000000      12.0071748876      0.4961723412      0.0000000000
0.4917969912        55349.4159212004      0.2530000000      11.9998447424      0.5062114015      0.0000000000
0.5012303790        50898.8926523153      0.2550000000      11.9934975175      0.5162928338      0.0000000000
0.5106884121        46863.7057999371      0.2570000000      11.9880585141      0.5264143715      0.0000000000
0.5201689247        43200.1223140319      0.2590000000      11.9834586583      0.5365738158      0.0000000000
0.5296697904        39869.4990043502      0.2610000000      11.9796336441      0.5467689990      0.0000000000
0.5391889333        36837.6572393850      0.2630000000      11.9765240972      0.5569977973      0.0000000000
0.5487243315        34074.3129969965      0.2650000000      11.9740753364      0.5672581343      0.0000000000
0.5582740069        31552.5773803861      0.2670000000      11.9722362947      0.5775479708      0.0000000000
0.5678360163        29248.5334212460      0.2690000000      11.9709585383      0.5878652950      0.0000000000
0.5774084677        27140.8943620109      0.2710000000      11.9701972524      0.5982081404      0.0000000000
0.5869895319        25210.7166435053      0.2730000000      11.9699125163      0.6085745988      0.0000000000
0.5965774026        23441.0489923699      0.2750000000      11.9700650208      0.6189627776      0.0000000000
0.6061703290        21816.7591982573      0.2770000000      11.9706192835      0.6293708343      0.0000000000
0.6157666016        20324.2960084275      0.2790000000      11.9715420188      0.6397969629      0.0000000000
0.6253645464        18951.5045124822      0.2810000000      11.9728014847      0.6502393865      0.0000000000
0.6349625391        17687.4862239956      0.2830000000      11.9743687505      0.6606963738      0.0000000000
0.6445590005        16522.4493921331      0.2850000000      11.9762171829      0.6711662340      0.0000000000
0.6541523797        15447.5736762705      0.2870000000      11.9783207660      0.6816472986      0.0000000000
0.6637411808        14454.9271935599      0.2890000000      11.9806566001      0.6921379514      0.0000000000
0.6733239325        13537.3428591542      0.2910000000      11.9832019377      0.7026365948      0.0000000000
0.6828992125        12688.3574873568      0.2930000000      11.9859363426      0.7131416771      0.0000000000
0.6924656316        11902.1265323765      0.2950000000      11.9888404542      0.7236516753      0.0000000000
