# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1516939700     26238783.4144179970      0.1320000000      20.5741007717      0.1518954651      0.0000000000
0.1556349567     22850931.6634347849      0.1340000000      20.0104588766      0.1558899538      0.0000000000
0.1596964405     19927156.7672766410      0.1360000000      19.4930620746      0.1600091200      0.0000000000
0.1638798400     17398817.8016102128      0.1380000000      19.0170972578      0.1642546248      0.0000000000
0.1681865416     15208640.3733400330      0.1400000000      18.5783898169      0.1686281066      0.0000000000
0.1726178486     13308495.0158311147      0.1420000000      18.1732959401      0.1731311289      0.0000000000
0.1771750420     11657717.4245451465      0.1440000000      17.7986226467      0.1777652426      0.0000000000
0.1818594163     10221808.4003437720      0.1460000000      17.4515646080      0.1825320219      0.0000000000
0.1866721724      8971370.2527195252      0.1480000000      17.1296402789      0.1874329563      0.0000000000
0.1916144970      7881282.3055198677      0.1500000000      16.8306503946      0.1924695307      0.0000000000
0.1966874951      6930025.7478146320      0.1520000000      16.5526388191      0.1976431572      0.0000000000
0.2018922145      6099117.6406480120      0.1540000000      16.2938570031      0.2029551996      0.0000000000
0.2072297023      5372662.4791546622      0.1560000000      16.0527437011      0.2084070313      0.0000000000
0.2127008663      4736954.7734461436      0.1580000000      15.8278914919      0.2139998939      0.0000000000
0.2183065873      4180171.6871144804      0.1600000000      15.6180363969      0.2197350112      0.0000000000
0.2240476636      3692094.1371910498      0.1620000000      15.4220357591      0.2256135333      0.0000000000
0.2299248243      3263881.3890036172      0.1640000000      15.2388559567      0.2316365490      0.0000000000
0.2359387144      2887874.6965973172      0.1660000000      15.0675583120      0.2378050714      0.0000000000
0.2420898807      2557434.7149726697      0.1680000000      14.9072887425      0.2441200223      0.0000000000
0.2483788278      2266799.8805577089      0.1700000000      14.7572708277      0.2505822900      0.0000000000
0.2548059318      2010964.3685179816      0.1720000000      14.6167932720      0.2571926404      0.0000000000
0.2613714770      1785576.0994109341      0.1740000000      14.4852046727      0.2639517540      0.0000000000
0.2680757013      1586850.1795501364      0.1760000000      14.3619111956      0.2708602725      0.0000000000
0.2749186792      1411487.8186128931      0.1780000000      14.2463621266      0.2779186781      0.0000000000
0.2819004438      1256616.4328900615      0.1800000000      14.1380549253      0.2851274187      0.0000000000
0.2890209109      1119729.8181234377      0.1820000000      14.0365248549      0.2924868291      0.0000000000
0.2962798766       998639.9479629691      0.1840000000      13.9413412928      0.2999971281      0.0000000000
0.3036770523       891436.0955117955      0.1860000000      13.8521071545      0.3076584540      0.0000000000
