# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1526499791     34263198.1494276375      0.1250000000      21.9003870541      0.1528733859      0.0000000000
0.1555677536     30832410.2430097200      0.1270000000      21.4056799899      0.1558315810      0.0000000000
0.1586139351     27703107.7869047187      0.1290000000      20.9322884724      0.1589213715      0.0000000000
0.1617984750     24850030.1580673009      0.1310000000      20.4789669966      0.1621530371      0.0000000000
0.1651312581     22251207.8319693021      0.1330000000      20.0447161222      0.1655368172      0.0000000000
0.1686221088     19887152.5297240205      0.1350000000      19.6287244759      0.1690829192      0.0000000000
0.1722807836     17740242.5467333682      0.1370000000      19.2303250375      0.1728015129      0.0000000000
0.1761169482     15794345.2569149937      0.1390000000      18.8489614657      0.1767027094      0.0000000000
0.1801401466     14034462.4513186906      0.1410000000      18.4841578479      0.1807965318      0.0000000000
0.1843597682     12446521.5160307139      0.1430000000      18.1354959198      0.1850928835      0.0000000000
0.1887850088     11017252.4653481562      0.1450000000      17.8025975457      0.1896015107      0.0000000000
0.1934248332      9734062.9041446596      0.1470000000      17.4851083938      0.1943319663      0.0000000000
0.1982879388      8584988.9379981849      0.1490000000      17.1826859106      0.1992935741      0.0000000000
0.2033827236      7558674.2882954404      0.1510000000      16.8949910995      0.2044953985      0.0000000000
0.2087172289      6644353.0277282707      0.1530000000      16.6216819807      0.2099461864      0.0000000000
0.2142991419      5831847.3687580051      0.1550000000      16.3624067448      0.2156543716      0.0000000000
0.2201357461      5111578.0180050703      0.1570000000      16.1168033105      0.2216280256      0.0000000000
0.2262338970      4474567.8492503148      0.1590000000      15.8844961216      0.2278748322      0.0000000000
0.2326000015      3912447.9227535618      0.1610000000      15.6650964884      0.2344020674      0.0000000000
0.2392399985      3417456.5207578787      0.1630000000      15.4582029716      0.2412165800      0.0000000000
0.2461593405      2982434.5739362724      0.1650000000      15.2634029572      0.2483247720      0.0000000000
0.2533629825      2600812.1832409040      0.1670000000      15.0802738422      0.2557325866      0.0000000000
0.2608553690      2266594.7155012744      0.1690000000      14.9083859176      0.2634454948      0.0000000000
0.2686404242      1974337.4241729288      0.1710000000      14.7473040125      0.2714684832      0.0000000000
0.2767215582      1719120.3000627933      0.1730000000      14.5965903856      0.2798060598      0.0000000000
0.2851016450      1496517.9385285226      0.1750000000      14.4558067310      0.2884622294      0.0000000000
0.2937830339      1302566.7500613912      0.1770000000      14.3245166822      0.2974405031      0.0000000000
0.3027675459      1133731.5530477471      0.1790000000      14.2022878003      0.3067438924      0.0000000000
0.3120564772       986870.8190817954      0.1810000000      14.0886935057      0.3163749105      0.0000000000
0.3216506022       859202.5978753750      0.1830000000      13.9833146554      0.3263355723      0.0000000000
