# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1510545347     52614815.8737558797      0.0830000000      24.4588905265      0.1512979381      0.0000000000
0.1583227632     42355887.7196723595      0.0850000000      23.2914234333      0.1586708105      0.0000000000
0.1656798398     34496345.5789633319      0.0870000000      22.3254407950      0.1661412899      0.0000000000
0.1731180186     28368643.7112368159      0.0890000000      21.5145651001      0.1737016648      0.0000000000
0.1806311178     23523731.4307193905      0.0910000000      20.8254722271      0.1813457988      0.0000000000
0.1882142155     19648192.6278322972      0.0930000000      20.2336206248      0.1890688256      0.0000000000
0.1958634238     16517088.9820733648      0.0950000000      19.7205551551      0.1968669236      0.0000000000
0.2035757220     13965384.3010966554      0.0970000000      19.2721413951      0.2047371497      0.0000000000
0.2113488263     11869807.7606763709      0.0990000000      18.8773795850      0.2126773085      0.0000000000
0.2191810894     10136898.4220369477      0.1010000000      18.5275885570      0.2206858533      0.0000000000
0.2270714076      8694902.5751493350      0.1030000000      18.2158305230      0.2287617931      0.0000000000
0.2350191562      7488105.8081012229      0.1050000000      17.9364981210      0.2369046290      0.0000000000
0.2430241266      6472828.8386278078      0.1070000000      17.6850135114      0.2451142908      0.0000000000
0.2510864734      5614524.9725457309      0.1090000000      17.4576052737      0.2533910852      0.0000000000
0.2592066665      4885655.6683811266      0.1110000000      17.2511404051      0.2617356480      0.0000000000
0.2673854551      4264107.3508593887      0.1130000000      17.0629965443      0.2701489082      0.0000000000
0.2755344557      3737327.5437734849      0.1150000000      16.8927398851      0.2785399748      0.0000000000
0.2835753126      3292503.1745611955      0.1170000000      16.7394447798      0.2868279382      0.0000000000
0.2915833533      2911209.0715710525      0.1190000000      16.5995155895      0.2950902154      0.0000000000
0.2995803786      2582034.9607647560      0.1210000000      16.4709829393      0.3033492258      0.0000000000
0.3075789766      2296324.5457490445      0.1230000000      16.3523639544      0.3116179508      0.0000000000
0.3155882705      2047219.0470078008      0.1250000000      16.2424647940      0.3199058372      0.0000000000
0.3236156588      1829171.8582908977      0.1270000000      16.1402958557      0.3282205830      0.0000000000
0.3316675424      1637638.3528789266      0.1290000000      16.0450234392      0.3365688832      0.0000000000
0.3397496738      1468859.2664534126      0.1310000000      15.9559370240      0.3449567870      0.0000000000
0.3478673567      1319699.9681462587      0.1330000000      15.8724260323      0.3533899025      0.0000000000
0.3560255566      1187529.6595045836      0.1350000000      15.7939620296      0.3618735092      0.0000000000
0.3642289736      1070127.2719113533      0.1370000000      15.7200852609      0.3704126328      0.0000000000
0.3724820855       965608.0401175931      0.1390000000      15.6503936509      0.3790120887      0.0000000000
0.3807891753       872364.7077857327      0.1410000000      15.5845339839      0.3876765097      0.0000000000
0.3891543530       789020.6986423796      0.1430000000      15.5221946641      0.3964103685      0.0000000000
0.3975815664       714392.2036510071      0.1450000000      15.4630999484      0.4052179878      0.0000000000
0.4060746121       647457.2884545772      0.1470000000      15.4070049310      0.4141035521      0.0000000000
0.4146371355       587330.7340553345      0.1490000000      15.3536913170      0.4230711061      0.0000000000
0.4232726392       533242.9961021732      0.1510000000      15.3029640544      0.4321245644      0.0000000000
0.4319844812       484523.0648414292      0.1530000000      15.2546481002      0.4412677082      0.0000000000
0.4407758775       440584.2492232994      0.1550000000      15.2085865098      0.4505041881      0.0000000000
0.4496498983       400911.8975789468      0.1570000000      15.1646374237      0.4598375194      0.0000000000
0.4586094709       365053.5604123459      0.1590000000      15.1226728407      0.4692710850      0.0000000000
0.4676573758       332610.3307471102      0.1610000000      15.0825766900      0.4788081311      0.0000000000
0.4767962445       303229.8257557726      0.1630000000      15.0442435428      0.4884517637      0.0000000000
0.4860285677       276599.8699247704      0.1650000000      15.0075772265      0.4982049575      0.0000000000
0.4953566589       252443.5953802259      0.1670000000      14.9724901468      0.5080705162      0.0000000000
0.5047827021       230514.6268645054      0.1690000000      14.9389017880      0.5180511237      0.0000000000
0.5143087141       210593.6545684825      0.1710000000      14.9067384042      0.5281493020      0.0000000000
0.5239365562       192484.7886524345      0.1730000000      14.8759319266      0.5383674244      0.0000000000
0.5336679260       176013.0396445807      0.1750000000      14.8464196143      0.5487077054      0.0000000000
0.5435043596       161021.6807315747      0.1770000000      14.8181433095      0.5591722024      0.0000000000
0.5534472267       147370.1542339324      0.1790000000      14.7910488089      0.5697628104      0.0000000000
0.5634977313       134932.3155955997      0.1810000000      14.7650859025      0.5804812612      0.0000000000
0.5736569108       123594.6738833610      0.1830000000      14.7402074469      0.5913291220      0.0000000000
0.5839256305       113255.1320007135      0.1850000000      14.7163693549      0.6023077889      0.0000000000
0.5943045876       103821.6445485918      0.1870000000      14.6935301299      0.6134184897      0.0000000000
0.6047943047        95211.1741268000      0.1890000000      14.6716506956      0.6246622770      0.0000000000
0.6153951406        87348.7291349272      0.1910000000      14.6506939621      0.6360400377      0.0000000000
0.6261072738        80166.5395933492      0.1930000000      14.6306248288      0.6475524748      0.0000000000
0.6369307169        73603.2755287525      0.1950000000      14.6114100323      0.6592001221      0.0000000000
0.6478653078        67603.4158680903      0.1970000000      14.5930175841      0.6709833331      0.0000000000
0.6589107154        62116.6537119663      0.1990000000      14.5754170270      0.6829022861      0.0000000000
0.6700664393        57097.3734415442      0.2010000000      14.5585791845      0.6949569832      0.0000000000
0.6813318112        52504.1824484917      0.2030000000      14.5424759502      0.7071472499      0.0000000000
0.6927059961        48299.5080158164      0.2050000000      14.5270802813      0.7194727358      0.0000000000
0.7041879952        44449.2141308368      0.2070000000      14.5123660176      0.7319329158      0.0000000000
0.7157766471        40922.2782849179      0.2090000000      14.4983078327      0.7445270905      0.0000000000
0.7274706325        37690.4944727235      0.2110000000      14.4848813210      0.7572543902      0.0000000000
0.7392684751        34728.2019918071      0.2130000000      14.4720626935      0.7701137740      0.0000000000
0.7511685623        32012.0390568063      0.2150000000      14.4598287550      0.7831040514      0.0000000000
0.7631690839        29520.7552837097      0.2170000000      14.4481571121      0.7962238137      0.0000000000
0.7752681327        27234.9802185802      0.2190000000      14.4370258170      0.8094715426      0.0000000000
0.7874636441        25137.0704593504      0.2210000000      14.4264134938      0.8228455430      0.0000000000
0.7997534019        23210.9466818879      0.2230000000      14.4162992007      0.8363439476      0.0000000000
0.8121351041        21441.9441417214      0.2250000000      14.4066626833      0.8499647879      0.0000000000
0.8246062748        19816.6971219853      0.2270000000      14.3974839445      0.8637058959      0.0000000000
0.8371643325        18323.0098421759      0.2290000000      14.3887435081      0.8775649780      0.0000000000
0.8498065800        16949.7535478513      0.2310000000      14.3804223987      0.8915396023      0.0000000000
0.8625302075        15686.7729709559      0.2330000000      14.3725019411      0.9056272007      0.0000000000
0.8753323015        14524.7956774720      0.2350000000      14.3649639856      0.9198250777      0.0000000000
0.8882098480        13455.3553827373      0.2370000000      14.3577906710      0.9341304121      0.0000000000
0.9011597403        12470.7196682942      0.2390000000      14.3509645857      0.9485402648      0.0000000000
0.9141787843        11563.8235619641      0.2410000000      14.3444687524      0.9630515835      0.0000000000
0.9272637047        10728.2110001710      0.2430000000      14.3382864670      0.9776612079      0.0000000000
0.9404111520         9957.9822015593      0.2450000000      14.3324015381      0.9923658768      0.0000000000
0.9536177070         9247.7431679618      0.2470000000      14.3267980275      1.0071622317      0.0000000000
0.9668798897         8592.5607014537      0.2490000000      14.3214605054      1.0220468261      0.0000000000
0.9801941636         7987.9230804253      0.2510000000      14.3163738059      1.0370161287      0.0000000000
0.9935569424         7429.7032590502      0.2530000000      14.3115232049      1.0520665303      0.0000000000
1.0069645968         6914.1244944482      0.2550000000      14.3068943139      1.0671943506      0.0000000000
1.0204134612         6437.7293930121      0.2570000000      14.3024731855      1.0823958446      0.0000000000
