# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1522097660     32392303.3345513344      0.1270000000      21.6070869324      0.1524272728      0.0000000000
0.1553845017     28888235.5241011344      0.1290000000      21.0856469129      0.1556456818      0.0000000000
0.1586944152     25735163.8516685478      0.1310000000      20.5914999332      0.1590027956      0.0000000000
0.1621481384     22898486.5050024949      0.1330000000      20.1228345394      0.1625075805      0.0000000000
0.1657542181     20347995.4280608892      0.1350000000      19.6781054391      0.1661689437      0.0000000000
0.1695211132     18056964.2408152521      0.1370000000      19.2559770005      0.1699957312      0.0000000000
0.1734571797     16001485.7467112094      0.1390000000      18.8552833900      0.1739967152      0.0000000000
0.1775706487     14159953.4467795398      0.1410000000      18.4749901257      0.1781805725      0.0000000000
0.1818696017     12512720.7355697807      0.1430000000      18.1141710269      0.1825558611      0.0000000000
0.1863619436     11041803.1153031718      0.1450000000      17.7719830567      0.1871309949      0.0000000000
0.1910553768      9730681.2444233168      0.1470000000      17.4476502331      0.1919142178      0.0000000000
0.1959573704      8564150.0105542745      0.1490000000      17.1404488610      0.1969135743      0.0000000000
0.2010751435      7528194.3729365887      0.1510000000      16.8496966955      0.2021368936      0.0000000000
0.2064156097      6609907.8375735767      0.1530000000      16.5747451049      0.2075917336      0.0000000000
0.2119853937      5797411.2855075644      0.1550000000      16.3149705802      0.2132853994      0.0000000000
0.2177907848      5079791.1876530983      0.1570000000      16.0697705683      0.2192248957      0.0000000000
0.2238377192      4447053.9204616556      0.1590000000      15.8385608786      0.2254169099      0.0000000000
0.2301317643      3890064.3326911125      0.1610000000      15.6207711864      0.2318677959      0.0000000000
0.2366781039      3400508.0520351976      0.1630000000      15.4158455359      0.2385835591      0.0000000000
0.2434815186      2970836.1743635531      0.1650000000      15.2232393313      0.2455698361      0.0000000000
0.2505463795      2594221.8712343960      0.1670000000      15.0424204747      0.2528318880      0.0000000000
0.2578766319      2264511.2957297293      0.1690000000      14.8728680334      0.2603745827      0.0000000000
0.2654757996      1976176.9780444028      0.1710000000      14.7140732126      0.2682023989      0.0000000000
0.2733469615      1724270.5005208340      0.1730000000      14.5655397722      0.2763194004      0.0000000000
0.2814927574      1504376.0253402290      0.1750000000      14.4267839077      0.2847292411      0.0000000000
0.2899153827      1312564.6461464048      0.1770000000      14.2973348086      0.2934351579      0.0000000000
0.2986165869      1145351.6010908254      0.1790000000      14.1767357435      0.3024399668      0.0000000000
0.3075976718       999653.7415903826      0.1810000000      14.0645435164      0.3117460598      0.0000000000
0.3168594950       872750.7545641047      0.1830000000      13.9603297798      0.3213554059      0.0000000000
0.3264024691       762247.7469725373      0.1850000000      13.8636806268      0.3312695474      0.0000000000
0.3362265681       666040.8501987694      0.1870000000      13.7741969227      0.3414896049      0.0000000000
