# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1542660213     43485044.0676846132      0.0910000000      23.4026551861      0.1545494703      0.0000000000
0.1607913552     35682536.3500774205      0.0930000000      22.4371064348      0.1611695036      0.0000000000
0.1674406003     29501969.8886216842      0.0950000000      21.6127739270      0.1679212839      0.0000000000
0.1742057285     24554020.5971914418      0.0970000000      20.9025166387      0.1747969374      0.0000000000
0.1810795470     20557496.3839763440      0.0990000000      20.2855854369      0.1817894192      0.0000000000
0.1880555842     17304563.0010248311      0.1010000000      19.7458630645      0.1888923995      0.0000000000
0.1951279969     14638805.3518592399      0.1030000000      19.2706521777      0.1961001711      0.0000000000
0.2022914996     12440824.9610676151      0.1050000000      18.8498248260      0.2034075798      0.0000000000
0.2095413071     10618374.1105283927      0.1070000000      18.4752102311      0.2108099677      0.0000000000
0.2168730831      9099473.6383164618      0.1090000000      18.1401500758      0.2183031219      0.0000000000
0.2242828985      7827470.3194637606      0.1110000000      17.8391677484      0.2258832345      0.0000000000
0.2317671966      6757432.4023181694      0.1130000000      17.5677222737      0.2335468673      0.0000000000
0.2392612184      5860212.8735130243      0.1150000000      17.3239123762      0.2412278135      0.0000000000
0.2466731469      5111997.2441521138      0.1170000000      17.1064349837      0.2488318432      0.0000000000
0.2540674256      4478394.3005836857      0.1190000000      16.9097426228      0.2564249122      0.0000000000
0.2614608047      3937780.6841928218      0.1210000000      16.7306921335      0.2640241837      0.0000000000
0.2688613208      3473864.3385137469      0.1230000000      16.5669176532      0.2716379184      0.0000000000
0.2762739471      3073833.4952737298      0.1250000000      16.4165145425      0.2792712535      0.0000000000
0.2837022138      2727411.0198735343      0.1270000000      16.2779055686      0.2869278589      0.0000000000
0.2911488701      2426252.4282410475      0.1290000000      16.1497638780      0.2946106137      0.0000000000
0.2986162012      2163514.7464486086      0.1310000000      16.0309595943      0.3023219295      0.0000000000
0.3061062004      1933546.6726141872      0.1330000000      15.9205231897      0.3100639264      0.0000000000
0.3136206692      1731648.1078946746      0.1350000000      15.8176159896      0.3178385348      0.0000000000
0.3211612735      1553890.1224563534      0.1370000000      15.7215090243      0.3256475536      0.0000000000
0.3287295826      1396969.7080992116      0.1390000000      15.6315644909      0.3334926888      0.0000000000
0.3363270939      1258097.8005915002      0.1410000000      15.5472223569      0.3413755796      0.0000000000
0.3439552472      1134909.0550021648      0.1430000000      15.4679885999      0.3492978124      0.0000000000
0.3516154340      1025389.3457475970      0.1450000000      15.3934256775      0.3572609307      0.0000000000
0.3593090033       927817.0443100092      0.1470000000      15.3231445083      0.3652664405      0.0000000000
0.3670372685       840715.8929721313      0.1490000000      15.2567987387      0.3733158175      0.0000000000
0.3748015033       762815.2409891832      0.1510000000      15.1940779719      0.3814105027      0.0000000000
0.3826029472       693018.2247641854      0.1530000000      15.1347039477      0.3895519080      0.0000000000
0.3904428041       630375.3070223017      0.1550000000      15.0784265648      0.3977414147      0.0000000000
0.3983222404       574061.9857831108      0.1570000000      15.0250200677      0.4059803713      0.0000000000
0.4062423845       523360.4463238746      0.1590000000      14.9742802744      0.4142700927      0.0000000000
0.4142043362       477644.1166084160      0.1610000000      14.9260222771      0.4226118705      0.0000000000
0.4222091254       436365.0584136590      0.1630000000      14.8800781206      0.4310069288      0.0000000000
0.4302577679       399042.4796380983      0.1650000000      14.8362948967      0.4394564829      0.0000000000
0.4383512250       365253.9040638080      0.1670000000      14.7945330383      0.4479616973      0.0000000000
0.4464904126       334627.1820086918      0.1690000000      14.7546650650      0.4565236939      0.0000000000
0.4546761984       306833.8789650956      0.1710000000      14.7165741490      0.4651435503      0.0000000000
0.4629094018       281583.4402002620      0.1730000000      14.6801531125      0.4738222986      0.0000000000
0.4711907898       258618.5915017135      0.1750000000      14.6453035423      0.4825609208      0.0000000000
0.4795210766       237710.8180976304      0.1770000000      14.6119345440      0.4913603487      0.0000000000
0.4879009230       218657.0169153090      0.1790000000      14.5799625238      0.5002214630      0.0000000000
0.4963309338       201276.2561007560      0.1810000000      14.5493100983      0.5091450896      0.0000000000
0.5048116568       185407.1228482120      0.1830000000      14.5199056341      0.5181319995      0.0000000000
0.5133435743       170905.4042524062      0.1850000000      14.4916827480      0.5271828984      0.0000000000
0.5219271313       157642.0314456356      0.1870000000      14.4645796575      0.5362984570      0.0000000000
0.5305626935       145501.3693452416      0.1890000000      14.4385390130      0.5454792660      0.0000000000
0.5392505652       134379.6321683204      0.1910000000      14.4135073423      0.5547258549      0.0000000000
0.5479909969       124183.5699940696      0.1930000000      14.3894347562      0.5640386993      0.0000000000
0.5567841720       114829.2982815401      0.1950000000      14.3662745060      0.5734182071      0.0000000000
0.5656302139       106241.2211479740      0.1970000000      14.3439829872      0.5828647256      0.0000000000
0.5745291802        98351.1826236550      0.1990000000      14.3225191627      0.5923785343      0.0000000000
0.5834810664        91097.6315808357      0.2010000000      14.3018446226      0.6019598495      0.0000000000
0.5924858032        84424.9262508774      0.2030000000      14.2819230942      0.6116088205      0.0000000000
0.6015432579        78282.7251681895      0.2050000000      14.2627205418      0.6213255305      0.0000000000
0.6106532339        72625.4237114865      0.2070000000      14.2442048528      0.6311099964      0.0000000000
0.6198154708        67411.6582759221      0.2090000000      14.2263455378      0.6409621680      0.0000000000
0.6290296453        62603.9084149247      0.2110000000      14.2091139765      0.6508819286      0.0000000000
0.6382953708        58168.0772872098      0.2130000000      14.1924829335      0.6608690945      0.0000000000
0.6476121984        54073.1545685391      0.2150000000      14.1764265196      0.6709234152      0.0000000000
0.6569796180        50290.9393262483      0.2170000000      14.1609203214      0.6810445747      0.0000000000
0.6663970569        46795.7262366090      0.2190000000      14.1459408637      0.6912321890      0.0000000000
0.6758638848        43564.0954009418      0.2210000000      14.1314661041      0.7014858118      0.0000000000
0.6853794093        40574.6836752166      0.2230000000      14.1174747412      0.7118049284      0.0000000000
