# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1538313817     48214242.1366982758      0.0850000000      23.9576109929      0.1541054023      0.0000000000
0.1602593189     39925179.5217439607      0.0870000000      22.9861438994      0.1606271291      0.0000000000
0.1667207300     33369667.5085009150      0.0890000000      22.1637670984      0.1671886238      0.0000000000
0.1732135770     28110662.8652682863      0.0910000000      21.4591010360      0.1737878399      0.0000000000
0.1797368928     23841740.1516977884      0.0930000000      20.8489036622      0.1804238222      0.0000000000
0.1862905784     20341698.0563322417      0.0950000000      20.3156071623      0.1870965035      0.0000000000
0.1928752453     17447126.9625556841      0.0970000000      19.8456956097      0.1938065461      0.0000000000
0.1994920954     15035020.2868378460      0.0990000000      19.4286088821      0.2005552227      0.0000000000
0.2061428236     13011321.0535068680      0.1010000000      19.0559822684      0.2073443174      0.0000000000
0.2128295405     11303143.4724582005      0.1030000000      18.7211091739      0.2141760496      0.0000000000
0.2195547037      9853350.5726007372      0.1050000000      18.4185530762      0.2210530041      0.0000000000
0.2263210632      8616691.5540849809      0.1070000000      18.1438642264      0.2279780773      0.0000000000
0.2331316187      7557003.6476024305      0.1090000000      17.8933674891      0.2349544341      0.0000000000
0.2399895715      6645146.9124305779      0.1110000000      17.6640036216      0.2419854592      0.0000000000
0.2468982939      5857467.9862464508      0.1130000000      17.4532064105      0.2490747274      0.0000000000
0.2538060315      5179659.2285477305      0.1150000000      17.2602848827      0.2561691861      0.0000000000
0.2606272831      4600760.2502784580      0.1170000000      17.0852044608      0.2631808970      0.0000000000
0.2674303262      4098959.1589692440      0.1190000000      16.9240954777      0.2701798985      0.0000000000
0.2742372682      3660987.5055032470      0.1210000000      16.7748986924      0.2771889115      0.0000000000
0.2810613593      3276817.4620113433      0.1230000000      16.6360961154      0.2842216043      0.0000000000
0.2879126332      2938461.9716382772      0.1250000000      16.5064734343      0.2912883735      0.0000000000
0.2947995165      2639412.5420396593      0.1270000000      16.3850276666      0.2983979932      0.0000000000
0.3017294903      2374290.1591104432      0.1290000000      16.2709147163      0.3055582911      0.0000000000
0.3087094145      2138603.7585701509      0.1310000000      16.1634166413      0.3127764809      0.0000000000
0.3157456940      1928574.3428469535      0.1330000000      16.0619169141      0.3200593313      0.0000000000
0.3228443935      1740998.4158291973      0.1350000000      15.9658826461      0.3274132839      0.0000000000
0.3300112889      1573145.1331943979      0.1370000000      15.8748504448      0.3348445051      0.0000000000
0.3372519180      1422673.7294449948      0.1390000000      15.7884157673      0.3423589381      0.0000000000
0.3445716010      1287568.0282872664      0.1410000000      15.7062236467      0.3499623238      0.0000000000
0.3519754565      1166083.7027876817      0.1430000000      15.6279613503      0.3576602164      0.0000000000
0.3594684200      1056705.3250665390      0.1450000000      15.5533527014      0.3654580029      0.0000000000
0.3670552426       958111.1746572750      0.1470000000      15.4821525258      0.3733609013      0.0000000000
0.3747405000       869144.5487737210      0.1490000000      15.4141429382      0.3813739696      0.0000000000
0.3825285925       788789.5818376566      0.1510000000      15.3491293635      0.3895021054      0.0000000000
0.3904237434       716151.2251751340      0.1530000000      15.2869374303      0.3977500446      0.0000000000
0.3984300018       650439.0023785784      0.1550000000      15.2274108299      0.4061223634      0.0000000000
0.4065512395       590952.3881866689      0.1570000000      15.1704087153      0.4146234753      0.0000000000
0.4147911442       537069.2666370372      0.1590000000      15.1158035739      0.4232576234      0.0000000000
0.4231532299       488235.7402178371      0.1610000000      15.0634798651      0.4320288914      0.0000000000
0.4316407963       443957.7853148429      0.1630000000      15.0133326155      0.4409411601      0.0000000000
0.4402569789       403793.5538925073      0.1650000000      14.9652658052      0.4499981601      0.0000000000
0.4490047065       367347.3328881317      0.1670000000      14.9191913567      0.4592034264      0.0000000000
0.4578867102       334264.1628284209      0.1690000000      14.8750283864      0.4685603075      0.0000000000
0.4669055176       304224.9726187727      0.1710000000      14.8327020221      0.4780719586      0.0000000000
0.4760634490       276942.6891923354      0.1730000000      14.7921428758      0.4877413375      0.0000000000
0.4853626132       252158.6544213037      0.1750000000      14.7532863029      0.4975711985      0.0000000000
0.4948049069       229639.4766138010      0.1770000000      14.7160717111      0.5075640920      0.0000000000
0.5043920057       209174.4411093744      0.1790000000      14.6804422200      0.5177223536      0.0000000000
0.5141253698       190573.0535612393      0.1810000000      14.6463442013      0.5280481095      0.0000000000
0.5240062323       173663.0384136667      0.1830000000      14.6137266531      0.5385432628      0.0000000000
0.5340355963       158288.4133425501      0.1850000000      14.5825412629      0.5492094899      0.0000000000
0.5442142609       144307.8599535713      0.1870000000      14.5527415821      0.5600482663      0.0000000000
0.5545427751       131593.3151162706      0.1890000000      14.5242831915      0.5710608171      0.0000000000
0.5650214660       120028.6718548867      0.1910000000      14.4971232934      0.5822481452      0.0000000000
0.5756504337       109508.5832352083      0.1930000000      14.4712205787      0.5936110248      0.0000000000
0.5864295481        99937.4723834443      0.1950000000      14.4465349132      0.6051499966      0.0000000000
0.5973584534        91228.5752269688      0.1970000000      14.4230273891      0.6168653708      0.0000000000
0.6084365652        83303.1338659615      0.1990000000      14.4006600181      0.6287572230      0.0000000000
0.6196630761        76089.6257621770      0.2010000000      14.3793957647      0.6408253980      0.0000000000
0.6310369569        69523.0874866957      0.2030000000      14.3591983875      0.6530695099      0.0000000000
0.6425569561        63544.5398822446      0.2050000000      14.3400323170      0.6654889393      0.0000000000
0.6542216086        58100.3966180604      0.2070000000      14.3218627431      0.6780828417      0.0000000000
0.6660292359        53141.9812964824      0.2090000000      14.3046553874      0.6908501450      0.0000000000
0.6779779517        48625.0813892026      0.2110000000      14.2883766357      0.7037895544      0.0000000000
